Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
Flushing Financial,FFIC,28.99,29.15,28.49,28.60,-0.24,-0.83,36678,31.69,24.27,0.72,2.52,16.73,4.00,NASDAQ Global
FNB Bancorp,FNBG,37.95,38.36,37.63,37.63,-0.32,-0.84,22332,38.94,21.97,0.52,1.38,22.27,3.12,NASDAQ Global
Foamix Pharmaceuticals,FOMX,6.74,6.74,6.22,6.27,-0.43,-6.42,104507,11.11,4.03,...,...,... dd,4.33,NASDAQ Global
Fogo de Chao,FOGO,13.75,13.80,13.20,13.25,-0.45,-3.28,52420,17.05,10.30,...,...,18.40,14.22,NASDAQ Global
Forescout Technologies,FSCT,33.71,33.71,30.59,30.97,-2.72,-8.07,150961,34.19,21.56,...,...,...,-2.88,NASDAQ Global
FormFactor,FORM,16.75,17.15,16.65,16.65,0.05,0.30,440822,18.65,10.45,...,...,64.04,6.39,NASDAQ Global
Formula Systems (1985) ADR,FORTY,44.31,44.35,43.10,43.70,-1.13,-2.52,2426,45.20,35.52,0.68,1.56,56.32,7.77,NASDAQ Global
Forrester Research,FORR,43.60,44.35,43.45,43.50,0.05,0.12,22431,47.75,34.95,0.76,1.75,42.23,-1.58,NASDAQ Global
Forterra,FRTA,10.45,10.78,9.49,9.70,-0.65,-6.28,701177,20.60,3.02,...,...,... dd,-12.61,NASDAQ Global
Fortinet,FTNT,45.03,45.79,44.15,44.34,-0.60,-1.34,1459041,45.79,31.36,...,...,92.38,1.49,NASDAQ Global
Forward Air,FWRD,60.50,60.60,59.37,59.89,-0.63,-1.04,180345,60.93,45.86,0.60,1.00,28.12,4.27,NASDAQ Global
Forward Pharma ADR,FWP,4.41,4.46,4.16,4.45,0.04,0.91,47244,33.00,3.04,...,...,...,20.92,NASDAQ Global
Fossil Group,FOSL,9.38,9.66,8.99,9.17,-0.21,-2.24,2345259,26.78,5.50,...,...,... dd,18.02,NASDAQ Global
Foundation Medicine,FMI,68.10,69.45,62.65,64.40,-2.70,-4.02,516120,74.30,17.50,...,...,... dd,-5.57,NASDAQ Global
Fox Factory Holding,FOXF,39.65,40.35,39.40,39.60,0.15,0.38,242994,46.80,25.25,...,...,31.94,1.93,NASDAQ Global
Francesca's Holdings,FRAN,5.91,5.93,5.76,5.78,-0.04,-0.69,1457685,19.50,5.31,...,...,8.03,-20.93,NASDAQ Global
Franklin Electric,FELE,45.70,46.15,44.75,44.95,-0.60,-1.32,116865,47.20,36.00,0.43,0.96,24.17,-2.07,NASDAQ Global
Fred's,FRED,4.18,4.23,3.85,3.87,-0.25,-6.07,587235,19.14,3.52,...,...,... dd,-4.44,NASDAQ Global
FreightCar America,RAIL,16.59,16.74,16.07,16.13,-0.40,-2.42,66348,20.46,12.07,...,...,... dd,-5.56,NASDAQ Global
Frequency Electronics,FEIM,9.52,9.52,9.08,9.37,-0.18,-1.88,9640,11.50,7.53,...,...,... dd,0.11,NASDAQ Global
Freshpet,FRPT,18.75,19.20,18.48,18.60,-0.10,-0.53,180479,20.50,9.25,...,...,... dd,-1.85,NASDAQ Global
Frontier Communications,FTR,8.40,8.44,7.78,7.82,-0.48,-5.78,2941140,53.85,6.08,2.40,30.69,... dd,15.68,NASDAQ Global
FRP Holdings,FRPH,46.50,47.10,45.72,46.25,-0.30,-0.64,7306,49.35,35.80,...,...,15.26,4.52,NASDAQ Global
FTD Cos.,FTD,8.66,8.80,8.61,8.70,0.10,1.16,251249,24.85,6.47,...,...,... dd,21.00,NASDAQ Global
FuelCell Energy,FCEL,2.01,2.03,1.91,1.95,-0.03,-1.52,1851318,2.49,0.80,...,...,... dd,14.71,NASDAQ Global
Fuel Tech,FTEK,1.19,1.19,1.15,1.19,...,...,26482,1.31,0.70,...,...,... dd,6.25,NASDAQ Global
Fulgent Genetics,FLGT,4.90,4.91,4.80,4.91,0.05,1.03,23407,13.60,2.73,...,...,... dd,12.10,NASDAQ Global
Fulton Financial,FULT,18.80,18.95,18.45,18.60,-0.20,-1.06,889296,19.90,16.45,0.44,2.37,18.06,3.91,NASDAQ Global
Funko Cl A,FNKO,7.30,7.49,6.86,6.95,-0.35,-4.79,495466,9.90,5.81,...,...,...,4.51,NASDAQ Global
Future FinTech Group,FTFT,4.02,4.25,3.81,3.81,-0.42,-9.93,446550,8.00,1.30,...,...,... dd,-8.63,NASDAQ Global
G1 Therapeutics,GTHX,22.80,24.75,22.60,22.71,-0.33,-1.43,75413,28.67,12.04,...,...,...,14.47,NASDAQ Global
Gaia Cl A,GAIA,12.05,12.15,11.50,11.55,-0.55,-4.55,42955,13.50,7.88,...,...,2.06,-6.85,NASDAQ Global
Galapagos ADR,GLPG,112.88,113.04,110.58,110.86,2.48,2.29,136831,113.04,63.69,...,...,... dd,18.24,NASDAQ Global
Gaming&Leisure Properties,GLPI,36.28,36.74,36.24,36.29,0.28,0.78,1026600,39.32,30.22,2.52,6.94,20.16,-1.92,NASDAQ Global
Gaming Partners International,GPIC,11.08,11.20,11.04,11.11,0.24,2.23,7824,12.50,9.13,...,...,22.67,-1.16,NASDAQ Global
Garmin,GRMN,62.15,62.64,61.35,61.45,-0.51,-0.82,1505672,63.15,47.03,2.04,3.32,16.74,3.16,NASDAQ Global
GDS Holdings ADR,GDS,23.43,23.43,20.15,20.20,-3.05,-13.12,845812,25.30,6.90,...,...,... dd,-10.34,NASDAQ Global
Gemphire Therapeutics,GEMP,7.35,7.40,6.62,6.87,-0.65,-8.64,80089,21.59,6.62,...,...,... dd,-13.53,NASDAQ Global
Gencor Industries,GENC,17.00,17.25,16.80,16.80,-0.05,-0.30,24351,18.45,13.32,...,...,28.97,1.51,NASDAQ Global
General Communication Cl A,GNCMA,41.39,41.71,41.00,41.23,-0.17,-0.41,84868,43.63,17.50,...,...,... dd,5.66,NASDAQ Global
General Finance,GFN,6.89,7.10,6.89,6.90,...,...,20430,7.15,4.50,...,...,... dd,1.47,NASDAQ Global
GenMark Diagnostics,GNMK,4.64,4.89,4.59,4.68,0.08,1.74,432571,13.67,3.63,...,...,... dd,12.23,NASDAQ Global
Genocea Biosciences,GNCA,1.14,1.18,1.07,1.08,-0.04,-4.00,610302,7.29,1.01,...,...,... dd,-6.90,NASDAQ Global
Genomic Health,GHDX,35.73,35.73,34.57,34.61,-0.79,-2.23,113924,37.50,26.37,...,...,... dd,1.20,NASDAQ Global
Gentex,GNTX,23.01,23.09,22.67,22.80,-0.20,-0.87,1969276,23.14,16.59,0.40,1.75,18.10,8.83,NASDAQ Global
Gentherm,THRM,33.20,33.35,32.45,32.60,-0.35,-1.06,153238,40.80,29.50,...,...,18.01,2.68,NASDAQ Global
Geospace Technologies,GEOS,15.26,15.56,14.45,15.47,0.28,1.84,51305,23.62,12.09,...,...,... dd,19.28,NASDAQ Global
German American Bancorp,GABC,37.66,37.76,36.26,36.95,-0.26,-0.70,43384,39.02,28.71,0.52,1.41,21.61,4.59,NASDAQ Global
Geron,GERN,2.06,2.20,2.02,2.02,-0.02,-0.98,4342989,3.15,1.74,...,...,... dd,12.22,NASDAQ Global
Gibraltar Industries,ROCK,36.85,37.20,36.45,36.45,-0.05,-0.14,362006,45.05,25.61,...,...,39.62,10.45,NASDAQ Global
G-III Apparel Group,GIII,40.94,40.96,39.00,39.20,-1.30,-3.21,613649,40.96,18.00,...,...,46.67,6.26,NASDAQ Global
Gilat Satellite Networks,GILT,8.40,8.40,8.20,8.20,-0.06,-0.73,9577,8.40,4.12,...,...,117.14,6.01,NASDAQ Global
Gilead Sciences,GILD,79.75,81.59,79.52,80.25,1.23,1.56,10748750,86.27,63.76,2.08,2.59,9.14,12.02,NASDAQ Global
Glacier Bancorp,GBCI,40.08,40.32,39.36,39.39,-0.48,-1.20,312820,41.23,31.38,0.84,2.13,22.90,...,NASDAQ Global
Gladstone Commercial,GOOD,19.95,20.18,19.70,19.70,-0.14,-0.71,158479,23.35,19.07,1.50,7.61,12312.50,-6.46,NASDAQ Global
Gladstone Land,LAND,13.44,13.60,13.36,13.36,-0.03,-0.22,43451,14.29,10.77,0.53,3.97,668.00,-0.52,NASDAQ Global
Global Blood Therapeutics,GBT,56.55,57.60,51.35,52.10,-4.50,-7.95,1771872,57.75,14.70,...,...,... dd,32.40,NASDAQ Global
Global Indemnity,GBLI,40.02,42.73,40.02,42.42,0.77,1.85,7324,49.91,34.00,...,...,14.43,0.95,NASDAQ Global
Global Water Resources,GWRS,8.68,8.81,8.66,8.80,0.02,0.23,107762,10.00,7.90,0.28,3.22,112.97,-5.78,NASDAQ Global
Glu Mobile,GLUU,3.78,3.83,3.64,3.69,-0.08,-2.12,3439006,4.95,1.85,...,...,... dd,1.37,NASDAQ Global
GlycoMimetics,GLYC,20.35,20.74,18.46,18.79,-1.46,-7.21,770973,21.40,3.82,...,...,... dd,11.91,NASDAQ Global
Gogo,GOGO,10.35,10.46,10.02,10.09,-0.26,-2.51,959388,14.76,8.56,...,...,... dd,-10.55,NASDAQ Global
Golar LNG,GLNG,29.80,29.90,28.27,28.37,-1.36,-4.57,1337356,31.64,19.32,0.20,0.70,...,-4.83,NASDAQ Global
Golar LNG Partners,GMLP,23.14,23.36,22.76,22.80,-0.34,-1.47,252332,25.82,18.77,2.31,10.13,8.65,...,NASDAQ Global
Golden Entertainment,GDEN,32.44,32.57,31.63,31.70,-0.48,-1.49,43492,34.75,10.60,...,...,28.82,-2.91,NASDAQ Global
Golden Ocean Group,GOGL,8.98,9.13,8.84,8.90,-0.04,-0.45,215551,9.95,4.87,...,...,... dd,9.20,NASDAQ Global
Goodyear Tire&Rubber,GT,34.00,34.17,33.31,33.50,-0.41,-1.21,2753346,37.20,28.81,0.56,1.67,8.65,3.68,NASDAQ Global
GoPro,GPRO,6.21,6.46,6.16,6.36,0.13,2.09,7009671,11.89,5.04,...,...,... dd,-15.98,NASDAQ Global
Government Properties Income Trust,GOV,17.75,17.90,17.65,17.65,-0.04,-0.23,572532,22.99,17.36,1.72,9.75,32.50,-4.80,NASDAQ Global
Grand Canyon Education,LOPE,93.15,94.23,92.71,93.14,0.46,0.50,157501,96.15,56.52,...,...,25.73,4.03,NASDAQ Global
Great Elm Capital Group,GEC,4.15,4.15,3.95,4.10,0.05,1.24,30231,4.40,2.95,...,...,... dd,1.23,NASDAQ Global
Great Lakes Dredge&Dock,GLDD,5.25,5.30,5.05,5.15,-0.05,-0.96,238708,5.70,3.60,...,...,... dd,-4.63,NASDAQ Global
Great Southern Bancorp,GSBC,52.60,53.05,51.80,52.10,-0.25,-0.48,15176,58.45,47.25,0.96,1.84,14.47,0.87,NASDAQ Global
Green Bancorp,GNBC,23.50,23.50,22.30,22.30,-1.10,-4.70,226828,24.40,13.15,...,...,24.24,9.85,NASDAQ Global
Greenlight Capital Re Cl A,GLRE,20.50,20.70,20.30,20.32,-0.23,-1.09,150766,23.45,19.70,...,...,18.31,1.12,NASDAQ Global
Green Plains,GPRE,17.55,18.10,17.35,17.40,-0.10,-0.57,571620,26.05,15.60,0.48,2.76,24.51,3.26,NASDAQ Global
Green Plains Partners Un,GPP,18.20,18.35,17.70,17.90,-0.30,-1.65,115369,21.15,16.50,1.84,10.28,9.85,-4.28,NASDAQ Global
Gridsum Holding ADR,GSUM,12.01,12.30,11.10,11.29,-0.49,-4.16,897489,13.94,6.76,...,...,... dd,23.39,NASDAQ Global
Griffin Industrial Realty,GRIF,37.33,37.45,37.30,37.45,0.01,0.03,2560,37.45,27.71,0.40,1.07,29.49,2.04,NASDAQ Global
Grifols ADR,GRFS,24.83,25.09,24.75,24.95,0.19,0.77,750205,25.09,16.55,0.43,1.71,...,8.86,NASDAQ Global
Groupon,GRPN,5.15,5.21,4.95,5.03,-0.08,-1.57,10486114,5.99,2.90,...,...,... dd,-1.37,NASDAQ Global
Grupo Aeroportuario del Centro Norte ADR,OMAB,41.86,43.20,41.86,42.75,1.24,2.99,97626,52.51,30.05,6.19,14.48,19.25,3.06,NASDAQ Global
GSI Technology,GSIT,8.26,8.35,8.13,8.17,-0.08,-0.97,77762,9.68,5.58,...,...,... dd,2.64,NASDAQ Global
Guaranty Bancorp,GBNK,29.00,29.30,28.85,28.95,...,...,133121,30.42,22.90,0.50,1.73,21.77,4.70,NASDAQ Global
Guaranty Bancshares,GNTY,31.45,31.70,31.09,31.09,-0.64,-2.02,3658,36.38,28.00,0.56,1.80,...,1.44,NASDAQ Global
Guaranty Federal Bancshares,GFED,22.61,23.20,22.61,23.20,0.90,4.04,1026,23.71,15.89,0.48,2.07,16.45,3.34,NASDAQ Global
Gulf Island Fabrication,GIFI,13.75,13.85,13.25,13.80,0.15,1.10,60165,13.95,8.90,0.04,0.29,... dd,2.79,NASDAQ Global
Gulfport Energy,GPOR,13.28,13.44,12.98,13.10,-0.26,-1.95,3781502,22.35,10.90,...,...,... dd,2.66,NASDAQ Global
Gulf Resources Inc,GURE,1.55,1.66,1.55,1.60,0.04,2.56,341634,2.35,1.35,...,...,2.42,8.84,NASDAQ Global
GW Pharmaceuticals ADR,GWPH,133.44,133.59,130.02,130.30,-1.67,-1.27,465894,140.52,92.65,...,...,... dd,-1.30,NASDAQ Global
Habit Restaurants Cl A,HABT,8.85,9.00,8.65,8.68,-0.17,-1.98,561859,19.75,8.65,...,...,37.72,-9.16,NASDAQ Global
Hackett Group,HCKT,15.86,16.06,15.80,15.80,-0.07,-0.44,68749,20.69,13.24,0.30,1.90,21.07,0.57,NASDAQ Global
Hailiang Education Group ADR,HLG,47.02,47.12,46.04,47.07,0.08,0.17,54972,48.94,7.02,...,...,48.99,4.14,NASDAQ Global
Hain Celestial Group,HAIN,39.38,39.95,39.35,39.42,0.01,0.03,603280,45.61,31.01,...,...,52.35,-7.01,NASDAQ Global
Hallmark Financial Services,HALL,10.39,10.58,10.32,10.37,-0.01,-0.10,10581,11.83,9.91,...,...,... dd,-0.58,NASDAQ Global
Halozyme Therapeutics,HALO,20.17,20.62,19.71,19.74,-0.62,-3.05,877427,21.13,10.74,...,...,... dd,-2.57,NASDAQ Global
Hamilton Lane Cl A,HLNE,37.66,38.33,36.50,36.89,-0.08,-0.22,82352,38.33,17.32,0.70,1.90,38.70,4.24,NASDAQ Global
Hancock Holding,HBHC,54.25,54.50,53.35,53.55,-0.20,-0.37,594860,54.55,41.05,0.96,1.79,21.51,8.18,NASDAQ Global
Hanmi Financial,HAFC,32.20,32.46,31.80,32.00,0.05,0.16,180312,35.15,25.45,0.84,2.63,17.96,5.44,NASDAQ Global
Hanwha Q CELLS ADR,HQCL,7.50,7.50,7.11,7.11,-0.23,-3.13,19986,9.79,6.09,...,...,923.38,1.28,NASDAQ Global
HarborOne Bancorp,HONE,19.84,19.87,19.54,19.57,-0.21,-1.06,48533,22.29,15.92,...,...,52.89,2.14,NASDAQ Global
Hardinge,HDNG,18.55,18.75,18.55,18.66,0.11,0.59,71534,18.78,9.51,0.08,0.43,37.32,7.12,NASDAQ Global
Harmonic,HLIT,4.00,4.15,3.90,3.90,-0.10,-2.50,300525,6.17,2.80,...,...,... dd,-7.14,NASDAQ Global
Harvard Bioscience,HBIO,3.95,3.98,3.85,3.95,0.05,1.28,114419,3.98,2.25,...,...,... dd,19.70,NASDAQ Global
Hasbro,HAS,92.58,92.88,91.30,91.39,-1.06,-1.15,1401912,116.20,80.22,2.28,2.49,19.53,0.55,NASDAQ Global
Hawaiian Holdings,HA,39.05,39.40,37.90,38.25,-0.50,-1.29,616929,59.45,32.40,0.48,1.25,10.17,-4.02,NASDAQ Global
Hawaiian Telcom Holdco,HCOM,30.16,30.20,29.38,29.49,-0.65,-2.16,7608,31.91,22.20,...,...,... dd,-4.44,NASDAQ Global
Hawkins,HWKN,36.20,36.90,35.35,35.40,-0.65,-1.80,20185,54.80,34.20,0.88,2.49,17.97,0.57,NASDAQ Global
Hawthorn Bancshares,HWBK,21.00,21.00,20.35,20.90,0.02,0.12,5123,22.36,16.63,0.28,1.34,15.81,0.72,NASDAQ Global
Haynes International,HAYN,35.50,36.55,34.98,35.06,-0.33,-0.93,80561,43.95,28.97,0.88,2.51,... dd,9.39,NASDAQ Global
HD Supply Holdings,HDS,39.30,39.30,38.02,38.45,-0.78,-1.99,1980860,44.73,28.97,...,...,129.99,-3.95,NASDAQ Global
Healthcare Services Group,HCSG,52.10,52.71,51.88,52.15,0.23,0.44,359545,55.68,37.54,0.76,1.46,43.82,-1.08,NASDAQ Global
HealthEquity,HQY,49.14,49.73,48.54,49.08,0.16,0.33,338728,55.31,37.62,...,...,66.32,5.19,NASDAQ Global
Health Insurance Innovations Cl A,HIIQ,25.50,26.00,25.05,25.20,-0.20,-0.79,266483,37.38,12.65,...,...,20.89,1.00,NASDAQ Global
HealthStream,HSTM,24.41,24.91,24.16,24.28,0.01,0.04,104716,31.53,20.60,...,...,134.89,4.84,NASDAQ Global
Heartland Express,HTLD,23.21,23.27,22.75,22.88,-0.22,-0.95,358907,25.21,18.71,0.08,0.35,38.13,-1.97,NASDAQ Global
Heartland Financial USA,HTLF,55.35,55.65,54.60,54.75,-0.25,-0.45,133758,56.40,42.10,0.44,0.80,18.56,2.05,NASDAQ Global
H&E Equipment Services,HEES,41.16,41.44,39.79,40.01,-0.81,-1.98,226569,41.44,17.44,1.10,2.75,39.23,-1.57,NASDAQ Global
Heidrick&Struggles International,HSII,25.90,26.90,25.80,26.30,0.45,1.74,104142,27.10,17.90,0.52,1.98,... dd,7.13,NASDAQ Global
Helen of Troy,HELE,97.25,98.35,95.45,96.10,-1.10,-1.13,258184,102.88,85.40,...,...,131.64,-0.26,NASDAQ Global
Hemisphere Media Group Cl A,HMTV,11.05,11.10,11.01,11.05,0.10,0.91,32822,13.20,10.63,...,...,30.65,-4.33,NASDAQ Global
Henry Schein,HSIC,75.00,76.37,74.73,76.04,1.20,1.60,1958411,93.50,65.28,...,...,21.91,8.82,NASDAQ Global
Heritage Commerce,HTBK,16.65,16.80,16.50,16.50,-0.15,-0.90,161111,16.80,12.76,0.40,2.42,21.43,7.70,NASDAQ Global
Heritage-Crystal Clean,HCCI,24.50,25.20,24.10,24.15,0.10,0.42,180073,25.20,12.85,...,...,28.08,11.03,NASDAQ Global
Heritage Financial,HFWA,31.95,32.10,31.40,31.55,-0.25,-0.79,147280,33.25,22.50,0.52,1.65,22.86,2.44,NASDAQ Global
Herman Miller,MLHR,40.80,41.00,40.25,40.50,-0.05,-0.12,457339,41.00,28.55,0.72,1.78,19.99,1.12,NASDAQ Global
Hexindai ADR,HX,10.80,11.02,10.80,10.86,0.06,0.56,40432,17.00,10.80,...,...,...,-1.72,NASDAQ Global
Hibbett Sports,HIBB,25.50,25.90,24.25,24.75,0.35,1.43,1216405,35.30,9.40,...,...,14.31,21.32,NASDAQ Global
Highpower International,HPJ,4.10,4.25,4.10,4.20,0.10,2.44,41942,6.00,2.00,...,...,4.72,13.51,NASDAQ Global
Himax Technologies ADR,HIMX,10.53,10.55,9.53,9.87,-0.83,-7.76,10293665,13.95,4.88,0.24,2.43,190.54,-5.28,NASDAQ Global
Hingham Institution for Savings,HIFS,220.00,227.00,218.00,219.30,3.30,1.53,2681,242.00,148.02,1.36,0.62,18.82,5.94,NASDAQ Global
HMN Financial,HMNF,19.00,19.30,19.30,19.30,...,...,476,19.45,16.60,...,...,16.36,1.05,NASDAQ Global
HMS Holdings,HMSY,17.95,18.12,17.51,17.54,-0.29,-1.63,610798,20.90,11.01,...,...,58.47,3.48,NASDAQ Global
Hollysys Automation Technologies,HOLI,23.25,23.83,22.90,23.76,0.81,3.53,547426,27.19,15.08,0.12,0.51,20.84,6.69,NASDAQ Global
Hologic,HOLX,43.92,44.25,43.58,43.75,0.04,0.09,3210290,46.80,35.76,...,...,16.57,2.34,NASDAQ Global
Home Bancorp,HBCP,43.56,44.39,43.05,43.05,-0.51,-1.17,10127,47.20,32.52,0.56,1.30,17.43,-0.39,NASDAQ Global
Home BancShares,HOMB,25.06,25.23,24.58,24.62,-0.39,-1.56,657236,29.69,20.82,0.44,1.79,21.79,5.89,NASDAQ Global
HomeStreet,HMST,32.50,32.60,31.50,31.80,-0.55,-1.70,263849,32.60,24.00,...,...,23.73,9.84,NASDAQ Global
HomeTrust Bancshares,HTBI,26.00,26.75,25.90,25.90,-0.10,-0.38,30008,28.00,21.40,...,...,35.16,0.58,NASDAQ Global
Hooker Furniture,HOFT,42.05,42.27,41.17,41.30,-0.70,-1.67,88481,52.75,29.75,0.56,1.36,15.64,-2.71,NASDAQ Global
Hope Bancorp,HOPE,19.15,19.25,18.71,18.72,-0.33,-1.73,387071,22.99,15.10,0.52,2.78,15.60,2.58,NASDAQ Global
HopFed Bancorp,HFBC,15.53,15.72,15.25,15.72,0.28,1.81,2502,16.29,13.51,0.20,1.27,21.53,11.49,NASDAQ Global
Horizon Bancorp,HBNC,28.36,28.75,28.12,28.16,-0.16,-0.56,114960,29.25,24.20,0.52,1.85,20.26,1.29,NASDAQ Global
Horizon Pharma,HZNP,15.21,15.33,14.60,14.62,-0.56,-3.69,3271506,17.69,9.45,...,...,... dd,0.14,NASDAQ Global
Hortonworks,HDP,21.00,21.63,20.22,20.45,-0.89,-4.17,703620,22.00,8.74,...,...,... dd,1.69,NASDAQ Global
Hospitality Properties Trust,HPT,29.25,29.48,28.91,28.93,-0.25,-0.86,714286,32.68,26.64,2.08,7.19,21.45,-3.08,NASDAQ Global
Houghton Mifflin Harcourt,HMHC,9.20,9.30,8.95,9.00,-0.15,-1.64,441548,13.95,8.05,...,...,... dd,-3.23,NASDAQ Global
Houston Wire&Cable,HWCC,7.15,7.42,7.15,7.35,0.10,1.38,27389,8.05,4.70,0.12,1.63,... dd,2.08,NASDAQ Global
Hub Group Cl A,HUBG,52.15,52.15,50.85,51.45,-0.40,-0.77,267783,52.50,33.17,...,...,31.96,7.41,NASDAQ Global
Hudson Global,HSON,2.13,2.16,2.08,2.13,-0.01,-0.47,8269,2.40,1.00,0.20,9.39,... dd,-5.33,NASDAQ Global
Huntington Bancshares,HBAN,16.00,16.00,15.59,15.68,-0.17,-1.07,10409417,16.00,12.14,0.44,2.81,18.91,7.69,NASDAQ Global
Hurco,HURC,48.10,48.95,46.70,46.80,-1.10,-2.30,46499,48.95,26.25,0.40,0.85,20.89,10.90,NASDAQ Global
Huron Consulting Group,HURN,41.95,42.65,41.20,41.45,-0.30,-0.72,94602,47.65,29.52,...,...,... dd,2.47,NASDAQ Global
Hutchison China MediTech ADR,HCM,39.85,40.48,39.12,40.22,1.24,3.18,91190,42.25,12.62,...,...,388.97,2.03,NASDAQ Global
Hydrogenics,HYGS,11.35,11.39,9.86,10.25,-0.95,-8.48,132891,11.99,4.75,...,...,... dd,-7.66,NASDAQ Global
IAC/InterActiveCorp.,IAC,135.49,136.17,132.37,132.77,-1.93,-1.43,507370,137.86,66.35,...,...,33.53,8.58,NASDAQ Global
IBERIABANK,IBKC,82.70,83.35,81.45,82.00,-0.45,-0.55,406719,86.40,68.55,1.48,1.80,23.30,5.81,NASDAQ Global
Icahn Enterprises,IEP,56.30,56.30,55.37,55.87,-0.02,-0.04,86833,61.17,47.06,6.00,10.74,4.86,5.42,NASDAQ Global
ICF International,ICFI,54.55,55.80,54.45,54.50,0.20,0.37,101147,56.55,40.20,...,...,21.63,3.81,NASDAQ Global
Ichor Holdings,ICHR,24.88,25.75,24.87,25.60,0.86,3.48,845914,35.51,14.02,...,...,17.78,4.07,NASDAQ Global
iClick Interactive Asia Group ADR,ICLK,8.61,8.72,7.34,8.00,-0.74,-8.47,304027,11.40,7.34,...,...,...,-11.60,NASDAQ Global
Icon,ICLR,113.60,113.76,111.95,112.29,-0.98,-0.87,252094,124.48,76.45,...,...,21.76,0.12,NASDAQ Global
Iconix Brand Group,ICON,1.43,1.47,1.25,1.25,-0.17,-11.97,1808457,10.80,1.16,...,...,... dd,-3.10,NASDAQ Global
ICU Medical,ICUI,225.65,229.55,225.15,228.90,4.90,2.19,151504,229.55,131.35,...,...,148.64,5.97,NASDAQ Global
IDEXX Laboratories,IDXX,174.50,177.25,173.41,176.10,2.86,1.65,634961,177.25,116.54,...,...,56.99,12.61,NASDAQ Global
I.D. Systems,IDSY,6.92,6.98,6.88,6.95,0.03,0.43,14422,7.75,5.50,...,...,... dd,0.14,NASDAQ Global
IES Holdings,IESC,17.90,18.65,17.25,17.45,-0.40,-2.24,52550,21.95,14.05,...,...,28.61,1.16,NASDAQ Global
IHS Markit,INFO,48.00,48.50,47.57,47.99,0.14,0.29,3495624,48.53,37.03,...,...,49.99,6.29,NASDAQ Global
II-VI,IIVI,51.70,51.80,49.95,50.35,-1.10,-2.14,474650,52.55,27.25,...,...,32.69,7.24,NASDAQ Global
iKang Healthcare Group ADR,KANG,15.83,15.83,15.62,15.64,-0.10,-0.64,58593,18.40,11.70,...,...,... dd,-1.01,NASDAQ Global
ILG,ILG,29.16,29.32,28.87,29.00,-0.09,-0.31,930040,30.70,17.70,0.60,2.07,28.60,1.83,NASDAQ Global
Illumina,ILMN,247.33,248.97,241.07,241.42,-3.30,-1.35,926618,248.97,156.50,...,...,45.54,10.49,NASDAQ Global
Immersion,IMMR,7.75,7.80,7.40,7.44,0.34,4.79,713059,11.85,5.76,...,...,... dd,5.38,NASDAQ Global
Immune Design,IMDZ,3.70,3.80,3.50,3.60,-0.05,-1.37,579276,13.05,3.50,...,...,... dd,-7.69,NASDAQ Global
Immunogen,IMGN,7.85,8.32,7.74,7.92,0.13,1.67,3534141,8.84,2.20,...,...,... dd,23.56,NASDAQ Global
Immunomedics,IMMU,16.54,16.80,15.40,15.47,-1.04,-6.30,3646792,17.23,3.83,...,...,... dd,-4.27,NASDAQ Global
Immutep ADR,IMMP,1.95,1.96,1.83,1.90,...,0.01,61074,3.24,1.25,...,...,...,21.02,NASDAQ Global
Impax Laboratories,IPXL,19.10,20.00,18.75,19.30,0.20,1.05,1098070,25.70,7.75,...,...,... dd,15.92,NASDAQ Global
Imperva,IMPV,44.50,45.30,44.23,44.30,0.05,0.11,528766,52.40,37.17,...,...,164.07,11.59,NASDAQ Global
Impinj,PI,23.58,24.85,22.76,23.00,-0.41,-1.75,680055,60.85,19.97,...,...,... dd,2.09,NASDAQ Global
Incyte,INCY,94.07,95.22,91.23,91.65,-2.42,-2.57,2273971,153.15,91.23,...,...,... dd,-3.23,NASDAQ Global
Independent Bank,INDB,73.90,74.60,72.97,73.40,-0.40,-0.54,76659,76.30,57.20,1.28,1.74,24.30,5.08,NASDAQ Global
Independent Bank Group,IBTX,73.65,74.70,71.27,72.80,-0.40,-0.55,67356,74.70,51.70,0.40,0.55,23.57,7.69,NASDAQ Global
Independent Bank (Michigan),IBCP,23.90,24.20,22.61,23.50,-0.40,-1.67,56000,24.20,18.50,0.48,2.04,20.61,5.15,NASDAQ Global
Industrial Logistics Properties Trust,ILPT,23.40,23.75,23.05,23.35,...,...,870106,24.00,23.05,...,...,...,...,NASDAQ Global
Infinera,INFN,7.10,7.20,6.83,6.94,-0.14,-1.98,960109,12.50,6.27,...,...,... dd,9.64,NASDAQ Global
Infinity Pharmaceuticals,INFI,2.05,2.05,1.93,1.97,-0.08,-3.90,677810,3.84,0.93,...,...,... dd,-2.96,NASDAQ Global
Infinity Property&Casualty,IPCC,105.30,106.50,103.70,103.95,-1.05,-1.00,62385,110.63,83.00,2.32,2.23,22.02,-1.93,NASDAQ Global
InflaRx,IFRX,23.83,24.75,21.70,22.10,-1.41,-6.00,75406,26.92,14.47,...,...,...,5.49,NASDAQ Global
Information Services Group,III,4.16,4.27,4.13,4.13,-0.03,-0.72,27404,4.63,2.95,...,...,... dd,-0.96,NASDAQ Global
Ingles Markets Cl A,IMKTA,33.90,34.40,33.50,33.80,0.05,0.15,91682,48.80,20.75,0.66,1.95,12.71,-2.31,NASDAQ Global
