Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Lannett, LCI,20.25,21.45,20.2,21.25,0.9,4.42,765393,30.35,14.9,0,0,18.97,-8.41, NYSE
Petroleo Brasileiro ADR, PBR,13.7,13.99,13.56,13.95,0.59,4.42,18696304,13.99,7.61,0,0,38.46,35.57, NYSE
Interactive Brokers Group, IBKR,63.89,66.91,63.69,66.8,2.81,4.39,943574,66.91,33.01,0.4,0.6,61.97,12.82, NASDAQ Global
Scientific Games, SGMS,46.5,49.7,45.78,48.7,2.05,4.39,1119823,56.45,17.55,0,0,0,-5.07, NASDAQ Global
CONSOL Energy, CEIX,32.44,34.04,31.71,33.85,1.42,4.38,330151,41.89,19.51,0,0,8.22,-14.33, NYSE
LendingClub, LC,3.66,3.86,3.6,3.82,0.16,4.37,9773786,6.79,3.29,0,0,0,-7.51, NYSE
Petroleo Brasileiro ADR A, PBRA,12.64,13.01,12.58,12.93,0.54,4.36,8462515,13.01,6.96,0,0,35.65,31.54, NYSE
Silver Run Acquisition II Un, SRUNU,11.14,11.48,11.12,11.48,0.48,4.36,24315,12.89,10.2,0,0,0,9.75, NASDAQ Capital
Independence Contract Drilling, ICD,4.6,4.81,4.58,4.8,0.2,4.35,249983,6.45,2.72,0,0,0,20.6, NYSE
RumbleON Cl B, RMBL,4.75,4.9,4.75,4.8,0.2,4.35,4281,10,3.4,0,0,0,-7.6, NASDAQ Capital
Syndax Pharmaceuticals, SNDX,11.62,11.72,10.73,11.37,0.47,4.31,475180,15.7,7.41,0,0,0,29.79, NASDAQ Global
Hawaiian Holdings, HA,37,39.02,36.85,38.95,1.6,4.28,1449097,59.45,32.4,0.48,1.23,5.69,-2.26, NASDAQ Global
Internet Initiative Japan ADR, IIJI,10.72,11.22,10.72,11.21,0.46,4.28,4122,12.5,7.94,0,0,31.97,23.05, NASDAQ Global
BP Midstream Partners, BPMP,20.69,21.73,20.24,21.73,0.89,4.27,52877,23,16.85,0,0,0,5.64, NYSE
Capstead Mortgage, CMO,8.4,8.67,8.39,8.56,0.35,4.26,1239842,11.41,8.17,0.76,8.88,12.97,-1.04, NYSE
Tidewater WT Series A, TDW%A,3.06,3.18,3.04,3.18,0.13,4.26,1530,3.9,1,0,0,0,33.61, NYSE
Kimbell Royalty Partners, KRP,19.48,20.15,19.48,20.14,0.82,4.24,9428,20.89,15.06,1.44,7.15,0,23.94, NYSE
Casa Systems, CASA,18.83,20.5,18.62,19.9,0.81,4.24,342625,21.29,13.25,0,0,350.97,12.05, NASDAQ Global
Supernus Pharmaceuticals, SUPN,39.4,41.33,39.3,40.7,1.65,4.23,570338,50.05,24.05,0,0,37.74,2.13, NASDAQ Global
Superior Energy Services, SPN,10.51,10.96,10.43,10.89,0.44,4.21,2251487,18.81,7.66,0.32,2.94,0,13.08, NYSE
Stewardship Financial, SSFN,11.4,11.79,10.7,11.75,0.48,4.21,22581,12.75,7.92,0.12,1.02,16.1,14.63, NASDAQ Capital
Aerie Pharmaceuticals, AERI,54.85,57.5,54.73,57.15,2.3,4.19,443284,66.6,38.14,0,0,0,-4.35, NASDAQ Global
TPG Pace Holdings, TPGHU,10.3,11,10.29,10.71,0.43,4.18,12805,11,10.1,0,0,0,3.48, NYSE
Nymox Pharmaceutical, NYMX,3.4,3.7,3.3,3.5,0.14,4.17,357783,5.1,3,0,0,0,6.06, NASDAQ Capital
Gastar Exploration, GST,0.99,1.06,0.98,1.04,0.04,4.16,1307900,2.19,0.38,0,0,0,-0.95, NYSE American
Industrea Acquisition WT, INDUW,0.5,0.5,0.5,0.5,0.02,4.15,1900,0.94,0.36,0,0,0,18.77, NASDAQ Capital
CPS Technologies, CPSH,1.66,1.84,1.64,1.76,0.07,4.14,47463,2.2,1.02,0,0,0,6.02, NASDAQ Capital
DelMar Pharmaceuticals, DMPI,1.42,1.59,1.39,1.51,0.06,4.14,919781,5.39,0.78,0,0,0,38.53, NASDAQ Capital
OrthoPediatrics, KIDS,16.9,17.96,16.9,17.7,0.7,4.12,28555,23,16.01,0,0,0,-7.76, NASDAQ Global
Vanda Pharmaceuticals, VNDA,15.85,16.55,15.6,16.5,0.65,4.1,397792,18.99,11.9,0,0,0,8.55, NASDAQ Global
Bill Barrett, BBG,5.17,5.44,5.08,5.34,0.21,4.09,2860645,6.93,2.66,0,0,0,4.09, NYSE
Zafgen, ZFGN,6.72,7.33,6.18,7.15,0.28,4.08,580554,7.33,3.21,0,0,0,54.76, NASDAQ Global
Modine Manufacturing, MOD,23.4,24.45,23.05,24.3,0.95,4.07,944817,24.6,10.1,0,0,101.25,20.3, NYSE
InnSuites Hospitality Trust, IHT,1.79,1.8,1.79,1.8,0.07,4.04,16906,2.27,1.23,0.02,1.11,0,2.86, NYSE American
On Deck Capital, ONDK,4.49,4.68,4.38,4.68,0.18,4,354399,6.36,3.29,0,0,0,-18.47, NYSE
Harte-Hanks, HHS,8.4,8.9,8.27,8.75,0.34,3.98,33232,0,0,0,0,0,0, NYSE
Takung Art, TKAT,2.34,2.44,2.34,2.35,0.09,3.98,4600,10.5,2.15,0,0,9.31,-6.38, NYSE American
Patterson-UTI Energy, PTEN,23.74,24.62,23.5,24.56,0.94,3.98,2975507,29.76,14.83,0.08,0.33,0,6.74, NASDAQ Global
PC Connection, CNXN,25.96,27.51,25.93,27.24,1.04,3.97,45192,30.48,23.52,0,0,15.39,3.93, NASDAQ Global
Landstar System, LSTR,116.95,118.6,112,115.45,4.4,3.96,447330,118.6,80,0.6,0.52,27.42,10.9, NASDAQ Global
Nabors Industries, NBR,7.87,8.23,7.84,8.15,0.31,3.95,8891140,16.59,5.32,0.24,2.94,0,19.33, NYSE
Provident Bancorp, PVBC,24.2,25.5,24.2,25,0.95,3.95,10189,27.37,18.35,0,0,29.07,-5.48, NASDAQ Capital
Bioanalytical Systems, BASI,2.03,2.17,2.01,2.11,0.08,3.94,5806,2.95,0.79,0,0,18.84,-13.88, NASDAQ Capital
Stone Energy WT, SGY%,6.61,6.9,6.57,6.65,0.25,3.94,2874,8.5,1.5,0,0,0,33.04, NYSE American
Vertex Energy, VTNR,1.1,1.1,1.03,1.06,0.04,3.93,33314,1.6,0.65,0,0,0,11.59, NASDAQ Capital
FGL Holdings, FG,8.88,9.36,8.87,9.31,0.35,3.91,637933,12.25,8.65,0,0,0,-7.55, NYSE
Ovid Therapeutics, OVID,8.38,9.07,8.35,8.83,0.33,3.88,72974,15.93,5.28,0,0,0,-10.54, NASDAQ Global
Solaris Oilfield Infrastructure Cl A, SOI,18.87,19.77,18.5,19.6,0.73,3.87,382592,23.98,9.89,0,0,0,-8.45, NYSE
Tessco Technologies, TESS,21.85,23.05,21.35,22.8,0.85,3.87,30736,23.65,12.15,0.8,3.51,60,13.15, NASDAQ Global
C&J Energy Services, CJ,30.66,31.86,30.36,31.8,1.18,3.85,670247,46,24.3,0,0,8.56,-4.99, NYSE
Danaos, DAC,1.3,1.4,1.3,1.35,0.05,3.85,27310,3.2,1.25,0,0,0,-6.9, NYSE
Titan Pharmaceuticals, TTNP,1.3,1.35,1.3,1.35,0.05,3.85,64420,4.38,1.12,0,0,0,1.89, NASDAQ Capital
CenterState Bank, CSFL,26.38,27.14,26.21,26.99,1,3.85,1159858,27.95,21.77,0.4,1.48,27.82,4.9, NASDAQ Global
Edge Therapeutics, EDGE,12.66,13.76,12.65,13.23,0.49,3.85,132300,13.76,7.3,0,0,0,41.2, NASDAQ Global
Associated Banc-Corp., ASB,24.65,25.7,24.55,25.7,0.95,3.84,4261124,26.7,20.95,0.56,2.18,17.97,1.18, NYSE
Noble, NE,4.69,4.91,4.67,4.87,0.18,3.84,6744697,7.76,3.14,0,0,0,7.74, NYSE
Red Lion Hotels, RLH,10.4,10.95,10.4,10.85,0.4,3.83,111976,11.7,6.15,0,0,0,10.15, NYSE
NAPCO Security Technologies, NSSC,9.2,9.6,9.2,9.5,0.35,3.83,23465,10.95,7.4,0,0,29.69,8.57, NASDAQ Global
Tecnoglass, TGLS,8.93,9.3,8.93,9.29,0.34,3.8,2890,12.1,5.5,0.56,6.03,0,26.39, NASDAQ Capital
Teva Pharmaceutical Industries ADR, TEVA,20.62,21.6,20.42,21.18,0.77,3.77,15440472,37.94,10.85,0.34,1.61,0,11.77, NYSE
Lincoln National, LNC,83.59,86.19,83.1,85.91,3.11,3.76,2155381,86.68,61.45,1.32,1.54,13.44,11.76, NYSE
NewLink Genetics, NLNK,8.15,8.83,8.07,8.56,0.31,3.76,844194,25.17,5.9,0,0,0,5.55, NASDAQ Global
Spero Therapeutics, SPRO,12.07,13,12.07,12.55,0.45,3.72,7685,15.4,9.84,0,0,0,6.81, NASDAQ Global
Dynasil of America, DYSL,1.35,1.42,1.35,1.4,0.05,3.7,49197,2.06,1.09,0,0,10.24,18.64, NASDAQ Capital
Financial Institutions, FISI,30.95,32.35,30.85,32.3,1.15,3.69,157219,35.4,25.65,0.88,2.72,15.24,3.86, NASDAQ Global
IDEXX Laboratories, IDXX,189.53,198.73,185.7,193.95,6.91,3.69,854064,198.73,125.02,0,0,62.87,24.02, NASDAQ Global
Blueknight Energy Partners G.P., BKEP,5.5,5.55,5.41,5.5,0.2,3.68,76942,7.35,4.65,0.58,10.55,0,7.84, NASDAQ Global
AbbVie, ABBV,112.24,117.53,112.23,116.34,4.12,3.67,9791136,125.86,60.05,2.84,2.44,35.36,20.3, NYSE
Greene County Bancorp, GCBC,35.4,36.7,31.5,36.7,1.3,3.67,1267,36.95,21.53,0.39,1.06,24.14,12.58, NASDAQ Capital
Vertex Pharmaceuticals, VRTX,174.11,174.96,163.17,172.99,6.12,3.67,5000390,174.96,84.39,0,0,221.78,15.43, NASDAQ Global
USA Compression Partners, USAC,17.85,18.76,17.62,18.55,0.66,3.66,343549,19.33,14.3,2.1,11.32,128.37,12.15, NYSE
Arena Pharmaceuticals, ARNA,37.34,38.99,36.88,38.79,1.37,3.66,446103,41.92,11.3,0,0,0,14.19, NASDAQ Global
Insmed, INSM,25.32,26.74,25.32,26.37,0.93,3.66,1148776,33.94,11.49,0,0,0,-15.43, NASDAQ Global
Tetra Technologies, TTI,3.83,3.99,3.78,3.98,0.14,3.65,680246,5.09,1.85,0,0,0,-6.79, NYSE
J. Alexander's Holdings, JAX,9.65,10.05,9.55,10,0.35,3.63,49314,12.3,9,0,0,32.26,3.09, NYSE
Newell Brands, NWL,26.44,27.54,26.4,27.4,0.96,3.63,13635488,55.08,23.85,0.92,3.36,10.56,-11.33, NYSE
pdvWireless, PDVW,34.55,35.85,34.4,35.65,1.25,3.63,8311,36.4,18.7,0,0,0,11.06, NASDAQ Capital
KVH Industries, KVHI,11.1,11.55,11.05,11.45,0.4,3.62,42028,12.65,7.65,0,0,0,10.63, NASDAQ Global
Sypris Solutions, SYPR,1.41,1.45,1.41,1.43,0.05,3.62,16095,1.84,0.83,0.08,5.59,0,3.63, NASDAQ Global
Beasley Broadcast Group Cl A, BBGI,12.5,13,12.3,13,0.45,3.59,7263,18.19,7.33,0.18,1.38,5.91,-2.99, NASDAQ Global
Xylem, XYL,72.5,75.68,72.5,74.84,2.58,3.57,1789869,75.68,46.67,0.72,0.96,43.51,9.74, NYSE
Organovo Holdings, ONVO,1.39,1.51,1.38,1.45,0.05,3.57,1939001,3.85,1.32,0,0,0,8.21, NASDAQ Global
American Realty Investors, ARL,12.89,13.39,12.89,13.39,0.46,3.56,689,14.5,6.26,0,0,0,4.2, NYSE
Odyssey Marine Exploration, OMEX,3.64,3.86,3.44,3.78,0.13,3.56,56177,5.48,2.98,0,0,0,0.27, NASDAQ Capital
Electromed, ELMD,5.6,5.89,5.2,5.82,0.2,3.56,39177,7.96,3.95,0,0,23.28,-4.12, NYSE American
Burcon NutraScience, BUR,0.44,0.48,0.44,0.47,0.02,3.55,54741,1.86,0.4,0,0,0,-10.17, NASDAQ Global
HomeTrust Bancshares, HTBI,25.35,26.25,25.15,26.25,0.9,3.55,17835,28,21.4,0,0,0,1.94, NASDAQ Global
Seadrill Partners, SDLP,3.33,3.54,3.33,3.51,0.12,3.54,522080,5.33,2.61,0.4,11.4,1.27,-4.1, NYSE
CME Group Cl A, CME,155.4,159.09,153.86,158.91,5.43,3.54,2325837,159.09,114.82,2.64,1.66,36.03,8.81, NASDAQ Global
Array BioPharma, ARRY,14.77,15.43,14.47,15.34,0.52,3.51,3088185,16.36,6.73,0,0,0,19.84, NASDAQ Global
Opus Bank, OPB,27.1,28.05,27,28.05,0.95,3.51,174068,29.9,18.45,0.4,1.43,22.46,2.75, NASDAQ Global
Energous, WATT,18.68,19.72,18.15,19.23,0.65,3.5,2044344,33.5,6.91,0,0,0,-1.13, NASDAQ Capital
Manchester United Cl A, MANU,20.05,21.05,20.05,20.8,0.7,3.48,34034,22.15,14.8,0.36,1.73,58.48,5.05, NYSE
Mammoth Energy Services, TUSK,22.9,24.34,22.9,23.76,0.8,3.48,120196,25,10.88,0,0,0,21.04, NASDAQ Global
Park City Group, PCYG,8.7,8.97,8.65,8.95,0.3,3.47,117881,17,8.1,0,0,68.85,-6.28, NASDAQ Capital
Cheesecake Factory, CAKE,49.13,50.96,48.7,50.89,1.7,3.46,1917169,67.14,38.34,1.16,2.28,18.78,5.62, NASDAQ Global
Lumentum Holdings, LITE,46,48.45,45.8,47.9,1.6,3.46,2929464,68.63,36.9,0,0,0,-2.04, NASDAQ Global
CTS, CTS,27.4,28.45,27.3,28.45,0.95,3.45,171741,28.45,19.3,0.16,0.56,26.1,10.49, NYSE
Forrester Research, FORR,43.65,45.35,43.3,45.15,1.5,3.44,53418,47.75,34.95,0.76,1.68,43.83,2.15, NASDAQ Global
Sanmina, SANM,26.15,27.15,26.15,27.05,0.9,3.44,1053582,42.95,26.15,0,0,0,-18.03, NASDAQ Global
Select Energy Services Cl A, WTTR,17.87,19,17.77,18.53,0.61,3.4,439871,21.96,11.22,0,0,0,1.59, NYSE
Applied Optoelectronics, AAOI,32.5,33.6,32.34,33.49,1.1,3.4,625095,103.41,30.44,0,0,8.07,-11.45, NASDAQ Global
Virtu Financial, VIRT,19.1,19.85,19.1,19.75,0.65,3.4,377123,19.85,13.1,0.96,4.86,166.39,7.92, NASDAQ Global
Oak Valley Bancorp, OVLY,19.6,21.33,19.6,21.32,0.7,3.39,6747,23.89,12.71,0.26,1.22,18.87,9.11, NASDAQ Capital
Corvel, CRVL,51.5,53.5,51.1,53.4,1.75,3.39,39258,61.2,38,0,0,29.34,0.95, NASDAQ Global
Town Sports International Holdings, CLUB,5.85,6.1,5.84,6.1,0.2,3.39,44738,7.15,3,0,0,0,9.91, NASDAQ Global
American Lorain, ALN,0.23,0.25,0.2,0.23,0.01,3.38,2026731,0.6,0.14,0,0,0,32.16, NYSE American
Acadia Healthcare, ACHC,33.87,35.37,33.59,35.23,1.15,3.37,1201030,54.34,26.92,0,0,17.88,7.97, NASDAQ Global
Senseonics Holdings, SENS,2.65,2.81,2.56,2.77,0.09,3.36,714579,3.67,1.26,0,0,0,4.14, NYSE American
Radian Group, RDN,21.99,22.87,21.5,22.81,0.74,3.35,1229677,23.49,15.58,0.01,0.04,29.24,10.67, NYSE
Altair Engineering Cl A, ALTR,26.5,27.52,26.4,27.49,0.89,3.35,321876,28.9,16.55,0,0,0,14.92, NASDAQ Global
Zions Bancorp WT, ZIONZ,17.96,18.8,17.96,18.8,0.61,3.35,19300,18.8,6.44,0,0,0,27.46, NASDAQ Global
Heico Cl A, HEIA,65.9,68.1,65.9,68.05,2.2,3.34,102957,71.9,41.54,0.14,0.21,39.53,7.61, NYSE
Hanwha Q CELLS ADR, HQCL,7.22,7.44,7.21,7.44,0.24,3.33,7528,9.79,6.09,0,0,966.23,5.98, NASDAQ Global
Analogic, ALOG,82.7,85.8,82.3,85.65,2.75,3.32,174623,89.5,66,0.4,0.47,0,2.27, NASDAQ Global
Facebook Cl A, FB,188.22,195.32,187.89,193.09,6.2,3.32,53130350,195.32,130.3,0,0,37.42,9.42, NASDAQ Global
Energy Focus, EFOI,2.84,2.84,2.79,2.81,0.09,3.31,1245,4.86,1.51,0,0,0,14.69, NASDAQ Capital
Mondelez International Cl A, MDLZ,44.36,46.54,44.28,45.87,1.47,3.31,19624785,47.23,39.19,0.88,1.92,31.86,7.17, NASDAQ Global
Applied DNA Sciences, APDN,1.55,1.57,1.51,1.57,0.05,3.29,57532,3.45,0.9,0,0,0,-1.26, NASDAQ Capital
Qumu, QUMU,1.83,1.88,1.8,1.88,0.06,3.29,20834,3.28,1.8,0,0,0,-20.68, NASDAQ Global
Navios Maritime Holdings, NM,1.22,1.31,1.21,1.26,0.04,3.28,633148,2.26,0.95,0.24,19.05,0,5, NYSE
Guaranty Bancshares, GNTY,31.66,32.79,31.6,32.7,1.04,3.28,96452,36.38,28,0.56,1.71,23.19,6.69, NASDAQ Global
TFS Financial, TFSL,14.53,15.16,14.51,15.1,0.48,3.28,457146,17.82,14.51,0.68,4.5,48.71,1.07, NASDAQ Global
Hillenbrand, HI,45.1,45.85,44.35,45.75,1.45,3.27,418728,46.5,34.65,0.83,1.81,23.89,2.35, NYSE
resTORbio, TORC,16.22,17.4,16.02,16.75,0.53,3.27,82714,20.5,15.28,0,0,0,-0.77, NASDAQ Global
U.S. Auto Parts Network, PRTS,2.44,2.56,2.44,2.53,0.08,3.27,336626,4.13,2.01,0,0,3.86,0.4, NASDAQ Global
Gran Tierra Energy, GTE,2.76,2.88,2.76,2.86,0.09,3.25,1556822,3,1.93,0,0,0,5.93, NYSE American
Coca-Cola Femsa ADR, KOF,75.81,79.42,75.75,78.65,2.45,3.22,59617,91.84,62.36,1.74,2.22,21.33,12.97, NYSE
Codorus Valley Bancorp, CVLY,28.5,28.55,27.38,28.23,0.88,3.22,19629,33.46,22.82,0.62,2.2,21.35,2.54, NASDAQ Global
Addus HomeCare, ADUS,35.7,37.2,35.55,37,1.15,3.21,14939,40.75,29.9,0,0,23.87,6.32, NASDAQ Global
Echelon, ELON,4.65,4.84,4.65,4.82,0.15,3.21,8634,7.2,4.26,0,0,0,-12.98, NASDAQ Global
Novume Solutions, NVMM,3.52,3.87,3.52,3.87,0.12,3.2,533,5.5,0.51,0,0,0,-21.02, NASDAQ Capital
Kirkland's, KIRK,10.59,11.07,10.43,10.95,0.34,3.2,242065,13.62,8.17,0,0,26.07,-8.48, NASDAQ Global
Lantronix, LTRX,2.19,2.27,2.19,2.26,0.07,3.19,21744,4.09,1.78,0,0,0,11.87, NASDAQ Capital
Dave&Buster's Entertainment, PLAY,46.89,49.01,46.5,48.5,1.5,3.19,1785083,73.48,43.77,0,0,18.58,-12.09, NASDAQ Global
Deciphera Pharmaceuticals, DCPH,25.99,27,25.87,26.83,0.83,3.19,201626,28.96,15.15,0,0,0,18.35, NASDAQ Global
TD Ameritrade Holding, AMTD,55.44,57.59,55.41,57.57,1.78,3.19,4158812,57.85,36.12,0.84,1.46,32.9,12.6, NASDAQ Global
Klondex Mines, KLDX,2.18,2.31,2.18,2.27,0.07,3.18,698528,5.91,1.61,0,0,0,-13.03, NYSE American
Changyou.com ADR, CYOU,30.5,32.39,29.8,31.75,0.98,3.18,407396,44.55,23.3,0,0,15.58,-12.85, NASDAQ Global
Summer Infant, SUMR,1.3,1.3,1.28,1.3,0.04,3.17,23190,2.25,1.25,0,0,0,-13.33, NASDAQ Capital
Blonder Tongue Laboratories, BDR,0.62,0.68,0.62,0.64,0.02,3.16,80810,1.29,0.38,0,0,0,5.73, NYSE American
Bioblast Pharma, ORPN,2.93,3.08,2.78,2.95,0.09,3.15,49199,7.65,1.49,0,0,0,29.05, NASDAQ Capital
TheStreet, TST,1.28,1.36,1.26,1.31,0.04,3.15,41206,1.64,0.61,0.1,7.63,0,-9.66, NASDAQ Capital
America Movil Cl A ADR, AMOV,18.5,19.13,18.49,19.11,0.58,3.14,16085,19.13,12,0.31,1.64,35.06,12.39, NYSE
Kirby, KEX,75.6,77.65,74.4,77.25,2.35,3.14,696299,79.65,59.25,0,0,14.29,15.64, NYSE
U.S. Gold, USAU,2.58,2.68,2.57,2.63,0.08,3.14,245509,7.8,1.05,0,0,0,61.35, NASDAQ Capital
Performant Financial, PFMT,2.52,2.67,2.46,2.63,0.08,3.14,72225,3.52,1.5,0,0,0,59.39, NASDAQ Global
Rice Midstream Partners, RMP,20.5,21.25,20.4,21.15,0.64,3.13,619334,26.42,16.87,1.17,5.52,13.34,-1.49, NYSE
TRI Pointe Group, TPH,16.25,17.03,16.07,16.82,0.51,3.13,3037175,19.55,11.74,0,0,15.29,-6.14, NYSE
RXi Pharmaceuticals, RXII,4.16,4.38,4.05,4.29,0.13,3.13,83210,11.2,3.2,0,0,0,-22.81, NASDAQ Capital
Advantage Oil&Gas, AAV,3.2,3.3,3.15,3.3,0.1,3.12,234803,7.35,3.15,0,0,12.74,-23.26, NYSE
Ericsson ADR, ERIC,6.56,6.66,6.51,6.64,0.2,3.11,13316504,7.47,5.52,0.11,1.68,0,-0.6, NASDAQ Global
First Citizens Bancshares Cl A, FCNCA,429.94,441.44,426.67,438.65,13.24,3.11,30432,459.27,319.4,1.4,0.32,0,8.85, NASDAQ Global
Federated Investors, FII,34.6,35.77,34.6,35.75,1.07,3.09,1094074,36.76,24.93,1,2.8,12.37,-0.91, NYSE
BofI Holding, BOFI,35.99,37.08,35.38,37.08,1.11,3.09,863557,38.51,21.6,0,0,17.49,24.01, NASDAQ Global
Xenetic Biosciences, XBIO,2.1,2.22,2.1,2.15,0.06,3.08,4492,5.9,1.75,0,0,0,12.29, NASDAQ Capital
CBS Cl A, CBSA,57.5,59.4,57.5,59.4,1.77,3.07,3378,71.07,53,0.72,1.21,82.5,-0.64, NYSE
China Cord Blood, CO,10.35,10.8,10.21,10.73,0.32,3.07,365587,14.95,5.06,0,0,29.12,7.84, NYSE
Tejon Ranch, TRC,21.85,22.5,21.73,22.48,0.67,3.07,145400,24.19,18.59,0,0,0,8.29, NYSE
Zynga, ZNGA,3.56,3.74,3.54,3.69,0.11,3.07,7920542,4.34,2.4,0,0,0,-7.75, NASDAQ Global
Teck Resources Cl B, TECK,28.86,30.29,28.77,29.94,0.89,3.06,3787231,30.79,14.56,0.16,0.52,9.45,14.41, NYSE
SLM, SLM,11.43,11.81,11.41,11.79,0.35,3.06,5852420,13.2,9.65,0.21,1.82,19.02,4.34, NASDAQ Global
Milestone Scientific, MLSS,0.98,0.99,0.96,0.98,0.03,3.05,14908,1.8,0.91,0,0,0,-17.02, NYSE American
Comtech Telecommunications, CMTL,21.55,22.31,21.45,22.29,0.66,3.05,111939,23.9,10.53,0.4,1.79,31.39,0.77, NASDAQ Global
Smart Sand, SND,9.28,9.97,9.21,9.47,0.28,3.05,783377,21.99,4.81,0,0,14.57,9.35, NASDAQ Global
China Pharma Holdings, CPHI,0.33,0.36,0.31,0.34,0.01,3.03,598389,1.45,0.15,0,0,0,93.62, NYSE American
Beazer Homes USA, BZH,18.49,19.23,18.14,19.1,0.56,3.02,916422,23.24,11.18,0,0,19.6,-0.57, NYSE
Neurotrope, NTRP,7.06,7.28,6.84,7.18,0.21,3.01,71028,29,3.4,0,0,0,1.99, NASDAQ Capital
Kopin, KOPN,3.32,3.45,3.3,3.42,0.1,3.01,450579,4.6,3,0,0,0,6.87, NASDAQ Global
Ryerson Holding, RYI,10.1,10.5,9.85,10.3,0.3,3,194092,14.65,7.65,0,0,42.92,-0.96, NYSE
Liberty Media Series C Liberty Formula One, FWONK,37.61,38.92,37.61,38.82,1.13,3,2135843,41.14,29.06,0,0,0,13.64, NASDAQ Global
NMI Holdings Cl A, NMIH,18.35,18.9,18.3,18.9,0.55,3,325441,20.38,10.1,0,0,14.54,11.18, NASDAQ Global
Alteryx Cl A, AYX,27.5,28.55,27.22,28.22,0.82,2.99,453703,31.6,14.61,0,0,0,11.67, NYSE
support.com, SPRT,2.67,2.77,2.67,2.76,0.08,2.99,22521,2.99,1.89,0,0,0,14.05, NASDAQ Capital
StealthGas, GASS,4.35,4.57,4.34,4.48,0.13,2.99,127314,4.78,2.9,0,0,0,2.75, NASDAQ Global
Basic Energy Services, BAS,19.49,20.2,19.2,20.07,0.58,2.98,393493,44.81,14.03,0,0,52.16,-14.49, NYSE
Ciena, CIEN,21.35,21.98,21.3,21.91,0.63,2.96,2429034,27.98,19.4,0,0,2.74,4.68, NYSE
Hovnanian Enterprises Cl A, HOV,1.99,2.17,1.95,2.09,0.06,2.96,3481102,3.41,1.66,0,0,0,-37.61, NYSE
Snap, SNAP,13.43,14,13.4,13.92,0.4,2.96,13152321,29.44,11.28,0,0,0,-4.72, NYSE
Vishay Intertechnology, VSH,21.9,22.7,21.85,22.6,0.65,2.96,2048833,23.85,15.35,0.27,1.19,33.24,8.92, NYSE
Wynn Resorts, WYNN,166.01,171.78,164.03,170.49,4.9,2.96,6386083,203.63,92.67,2,1.17,42.92,1.13, NASDAQ Global
Citizens Community Bancorp, CZWI,13.76,13.98,13.74,13.95,0.4,2.95,31341,14.43,12.3,0.2,1.43,26.18,3.33, NASDAQ Global
CommScope Holding, COMM,38.53,39.92,38.39,39.77,1.14,2.95,2741003,42.75,30.95,0,0,40.17,5.13, NASDAQ Global
Charles Schwab, SCHW,53.28,54.92,53.14,54.91,1.57,2.94,6147356,56.25,37.16,0.4,0.73,34.11,6.89, NYSE
Nielsen Holdings, NLSN,37.21,39.25,37.02,38.51,1.1,2.94,6912648,45.73,34.22,1.36,3.53,0,5.8, NYSE
Bovie Medical, BVX,2.39,2.55,2.38,2.45,0.07,2.94,75608,4.29,1.87,0,0,0,-5.77, NYSE American
Global Blood Therapeutics, GBT,57.3,60.4,56.55,59.6,1.7,2.94,687277,64.5,15.7,0,0,0,51.46, NASDAQ Global
NCS Multistage Holdings, NCSM,16.28,16.9,16.14,16.82,0.48,2.94,123011,29.07,13.85,0,0,0,14.11, NASDAQ Global
Revlon Cl A, REV,20.35,21.3,20.15,21.1,0.6,2.93,54384,36.8,15.6,0,0,0,-3.21, NYSE
Abraxas Petroleum, AXAS,2.39,2.47,2.36,2.46,0.07,2.93,1045035,2.75,1.45,0,0,28.84,0, NASDAQ Capital
Emerson Radio, MSN,1.4,1.42,1.33,1.41,0.04,2.92,23181,1.89,1,0,0,0,-3.42, NYSE American
NovaBay Pharmaceuticals, NBY,3.65,3.79,3.65,3.7,0.11,2.92,8355,5,2.25,0,0,0,-3.9, NYSE American
Vicon Industries, VII,0.37,0.4,0.37,0.38,0.01,2.92,176402,0.99,0.26,0,0,0,-4.8, NYSE American
Monotype Imaging Holdings, TYPE,23.8,24.65,23.7,24.65,0.7,2.92,191973,25.77,15.75,0.45,1.83,0,2.28, NASDAQ Global
Tocagen, TOCA,13.02,13.54,12.61,13.39,0.38,2.92,128465,17.95,8.6,0,0,0,30.63, NASDAQ Global
American Equity Investment Life Holding, AEL,32.8,33.96,32.7,33.96,0.96,2.91,659622,35.79,22.23,0.26,0.77,11.79,10.51, NYSE
Fulgent Genetics, FLGT,4.4,4.6,4.4,4.6,0.13,2.91,11648,12.89,2.73,0,0,0,5.02, NASDAQ Global
QAD Cl A, QADA,42.6,44.45,42.23,44.35,1.25,2.9,117780,44.45,26.04,0.29,0.65,0,14.16, NASDAQ Global
CASI Pharmaceuticals, CASI,4.16,4.3,4.05,4.27,0.12,2.89,218565,4.84,0.91,0,0,0,31.38, NASDAQ Capital
Civista Bancshares, CIVB,22.19,22.77,21.73,22.77,0.64,2.89,30491,23.76,18.82,0.28,1.23,17.91,3.5, NASDAQ Capital
Inuvo, INUV,0.81,0.85,0.81,0.83,0.02,2.89,13500,1.74,0.7,0,0,0,2.48, NYSE American
