Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
Qualys,QLYS,63.85,63.95,63.00,63.90,0.20,0.31,119830,64.40,32.40,...,...,58.09,7.67,NASDAQ Global
Quantenna Communications,QTNA,13.12,13.66,12.92,13.60,0.53,4.06,297638,25.45,9.60,...,...,300.22,11.48,NASDAQ Global
Quanterix,QTRX,20.26,21.50,20.15,20.57,0.46,2.29,289857,23.70,15.56,...,...,... dd,-4.19,NASDAQ Global
Quarterhill,QTRH,1.79,1.83,1.79,1.82,0.03,1.51,97310,2.20,1.26,0.04,2.17,6.99,-1.24,NASDAQ Global
QuickLogic,QUIK,1.81,1.83,1.76,1.78,0.01,0.56,183867,2.48,1.15,...,...,... dd,2.30,NASDAQ Global
Quidel,QDEL,46.20,46.50,45.90,45.99,-0.18,-0.39,94158,47.60,18.25,...,...,... dd,6.09,NASDAQ Global
QuinStreet,QNST,9.15,9.62,9.07,9.34,0.20,2.19,300427,10.97,2.96,...,...,... dd,11.46,NASDAQ Global
Qumu,QUMU,2.17,2.31,2.17,2.29,...,...,15546,3.28,1.80,...,...,... dd,-3.38,NASDAQ Global
Quotient,QTNT,4.19,4.28,4.05,4.12,0.04,0.98,485384,7.74,3.22,...,...,... dd,-16.77,NASDAQ Global
Radisys,RSYS,1.12,1.15,1.08,1.10,-0.03,-2.65,622274,4.76,0.63,...,...,... dd,9.45,NASDAQ Global
Radius Health,RDUS,35.26,35.37,34.15,34.70,-0.67,-1.89,1345826,49.16,24.66,...,...,... dd,9.22,NASDAQ Global
Radnet,RDNT,10.60,10.60,10.15,10.30,-0.35,-3.29,117147,11.90,5.25,...,...,44.78,1.98,NASDAQ Global
Radware,RDWR,20.03,20.14,19.92,20.11,0.08,0.40,68551,20.78,14.12,...,...,... dd,3.66,NASDAQ Global
Ramaco Resources,METC,7.32,7.54,7.17,7.26,-0.04,-0.55,45919,14.78,3.81,...,...,... dd,5.52,NASDAQ Global
Rambus,RMBS,14.39,14.40,14.28,14.36,0.01,0.07,449374,15.50,11.30,...,...,159.56,0.98,NASDAQ Global
Randgold Resources ADR,GOLD,99.62,100.55,99.21,100.45,2.40,2.45,442933,108.29,80.34,1.00,1.00,34.48,1.58,NASDAQ Global
Randolph Bancorp,RNDB,15.51,15.63,15.51,15.55,-0.04,-0.26,1118,16.49,13.36,...,...,... dd,1.28,NASDAQ Global
Ra Pharmaceuticals,RARX,8.59,8.73,8.45,8.49,-0.12,-1.39,63989,27.84,7.15,...,...,... dd,-0.12,NASDAQ Global
Rapid7,RPD,21.50,22.58,21.47,22.30,0.98,4.60,510110,22.58,12.20,...,...,... dd,19.51,NASDAQ Global
Raven Industries,RAVN,36.30,36.50,35.85,36.30,0.05,0.14,74563,38.35,23.65,0.52,1.43,35.59,5.68,NASDAQ Global
RBB Bancorp,RBB,26.90,26.91,26.62,26.88,0.03,0.11,22499,27.55,21.26,...,...,15.56,-1.79,NASDAQ Global
RBC Bearings,ROLL,129.96,131.85,127.05,130.70,0.96,0.74,103372,139.95,87.61,...,...,44.31,3.40,NASDAQ Global
RCI Hospitality Holdings,RICK,29.83,30.47,29.22,29.69,-0.07,-0.24,41371,33.78,16.02,0.12,0.40,26.27,6.11,NASDAQ Global
RCM Technologies,RCMT,6.15,6.24,6.14,6.20,0.02,0.32,29647,7.50,4.51,...,...,47.69,-0.80,NASDAQ Global
RealNetworks,RNWK,3.45,3.50,3.42,3.43,...,...,128185,5.45,3.23,...,...,... dd,0.29,NASDAQ Global
RealPage,RP,47.90,48.60,47.45,48.45,0.65,1.36,316687,48.60,28.00,...,...,138.43,9.37,NASDAQ Global
Reata Pharmaceuticals Cl A,RETA,28.31,29.01,27.72,28.43,0.12,0.42,102855,40.88,19.48,...,...,... dd,0.39,NASDAQ Global
Redfin,RDFN,26.90,27.26,26.50,26.59,-0.34,-1.26,138174,33.49,19.29,...,...,... dd,-15.10,NASDAQ Global
Red Robin Gourmet Burgers,RRGB,55.20,55.85,55.10,55.75,0.50,0.90,261762,74.11,45.20,...,...,58.68,-1.15,NASDAQ Global
Red Rock Resorts Cl A,RRR,34.55,34.66,34.31,34.47,0.02,0.06,198943,34.89,20.87,0.40,1.16,78.34,2.16,NASDAQ Global
Regeneron Pharmaceuticals,REGN,369.45,370.01,366.73,366.96,-1.30,-0.35,697566,543.55,340.09,...,...,33.33,-2.39,NASDAQ Global
REGENXBIO,RGNX,29.85,30.80,29.70,30.45,0.55,1.84,627465,36.45,16.30,...,...,... dd,-8.42,NASDAQ Global
Regulus Therapeutics,RGLS,1.21,1.27,1.20,1.23,0.02,1.65,586224,2.60,0.79,...,...,... dd,18.27,NASDAQ Global
Reis,REIS,20.10,20.50,20.10,20.40,0.40,2.00,3629,23.00,15.95,0.68,3.33,204.00,-1.21,NASDAQ Global
Renasant,RNST,43.53,44.13,43.12,43.71,0.17,0.39,160871,45.31,37.68,0.76,1.74,19.96,6.90,NASDAQ Global
Renewable Energy Group,REGI,11.20,11.35,11.15,11.25,-0.05,-0.44,204608,13.55,8.25,...,...,... dd,-4.66,NASDAQ Global
Rent-A-Center,RCII,11.18,11.43,11.01,11.40,0.24,2.15,997433,13.89,7.76,0.32,2.81,... dd,2.70,NASDAQ Global
Repligen,RGEN,36.74,37.13,36.44,36.61,-0.03,-0.08,101325,46.81,28.48,...,...,62.05,0.91,NASDAQ Global
Republic Bancorp (Kentucky) Cl A,RBCAA,39.91,40.08,39.40,39.91,0.09,0.23,7582,44.04,31.97,0.88,2.20,16.56,4.97,NASDAQ Global
Republic First Bancorp,FRBK,8.85,8.85,8.55,8.80,...,...,62908,9.90,7.40,...,...,62.86,4.14,NASDAQ Global
Resources Connection,RECN,16.85,16.90,16.55,16.60,-0.25,-1.48,88018,17.57,12.05,0.48,2.89,28.62,7.44,NASDAQ Global
Restoration Robotics,HAIR,4.40,4.62,4.31,4.39,-0.02,-0.45,56390,11.95,3.96,...,...,...,-4.57,NASDAQ Global
Retail Opportunity Investment,ROIC,18.83,18.85,18.73,18.76,-0.08,-0.42,507243,22.37,17.87,0.75,4.00,55.18,-5.96,NASDAQ Global
Retrophin,RTRX,24.81,25.26,24.55,24.70,-0.05,-0.20,206087,26.44,15.55,...,...,... dd,17.23,NASDAQ Global
Revance Therapeutics,RVNC,34.15,34.85,33.95,34.50,0.55,1.62,218678,37.45,18.00,...,...,... dd,-3.50,NASDAQ Global
RF Industries,RFIL,2.60,2.70,2.55,2.65,0.05,1.92,24669,2.85,1.40,0.08,3.02,... dd,-1.85,NASDAQ Global
RGC Resources,RGCO,26.53,27.13,26.21,26.21,-0.45,-1.67,9855,31.99,16.72,0.62,2.37,30.59,-3.21,NASDAQ Global
Rhythm Pharmaceuticals,RYTM,26.95,27.71,26.53,27.40,0.45,1.67,31786,33.81,21.38,...,...,...,-5.71,NASDAQ Global
Ribbon Communications,RBBN,7.27,7.43,7.25,7.40,0.15,2.07,321430,9.05,6.89,...,...,... dd,-4.27,NASDAQ Global
Richardson Electronics,RELL,7.95,8.34,7.86,8.16,0.21,2.64,178438,8.34,5.31,0.24,2.94,... dd,21.07,NASDAQ Global
Rigel Pharmaceuticals,RIGL,4.16,4.30,4.06,4.07,-0.09,-2.16,2312401,4.47,1.94,...,...,... dd,4.90,NASDAQ Global
RigNet,RNET,18.85,18.95,18.45,18.75,0.25,1.35,38864,22.91,14.01,...,...,... dd,25.42,NASDAQ Global
Rimini Street,RMNI,8.16,8.39,8.12,8.39,0.33,4.09,8836,10.40,6.48,...,...,... dd,6.07,NASDAQ Global
RISE Education Cayman ADR,REDU,15.03,15.11,14.41,14.96,-0.02,-0.13,197215,17.86,9.50,...,...,51.89,1.15,NASDAQ Global
Riverview Bancorp,RVSB,8.88,9.02,8.79,8.90,0.07,0.79,54400,9.54,6.46,0.12,1.35,24.05,2.65,NASDAQ Global
Rocket Pharmaceuticals,RCKT,12.30,12.76,11.74,12.29,-0.07,-0.57,299163,15.20,3.40,...,...,... dd,17.72,NASDAQ Global
Rockwell Medical,RMTI,5.90,5.92,5.78,5.86,-0.01,-0.17,241561,8.98,5.06,...,...,... dd,0.69,NASDAQ Global
Rocky Brands,RCKY,19.85,19.92,19.25,19.35,-0.50,-2.52,24934,20.95,10.25,0.44,2.27,31.72,2.38,NASDAQ Global
Rocky Mountain Chocolate Factory,RMCF,12.45,12.45,12.01,12.34,-0.15,-1.20,13580,13.23,10.50,0.48,3.89,20.92,4.76,NASDAQ Global
Roku Cl A,ROKU,44.50,44.57,43.05,43.38,-0.49,-1.12,3711281,58.80,15.75,...,...,... dd,-16.22,NASDAQ Global
Ross Stores,ROST,82.92,83.93,82.81,83.58,1.02,1.24,2159484,83.93,52.85,0.64,0.77,26.70,4.15,NASDAQ Global
Royal Gold,RGLD,84.95,85.67,84.18,85.56,0.84,0.99,292877,94.39,61.00,1.00,1.17,55.56,4.19,NASDAQ Global
RPX,RPXC,13.22,13.61,13.20,13.48,0.40,3.06,378187,15.15,10.41,0.20,1.48,37.44,0.30,NASDAQ Global
RTI Surgical,RTIX,4.55,4.65,4.40,4.40,-0.15,-3.30,149380,6.00,3.00,...,...,... dd,7.32,NASDAQ Global
Rush Enterprises Cl A,RUSHA,54.10,54.35,53.18,53.57,-0.47,-0.87,244517,54.35,30.74,...,...,27.76,5.43,NASDAQ Global
Rush Enterprises Cl B,RUSHB,51.68,51.83,50.77,50.77,-0.92,-1.78,3573,51.83,28.99,...,...,26.31,5.31,NASDAQ Global
Ruth's Hospitality Group,RUTH,22.05,22.50,21.85,22.40,0.35,1.59,157343,22.65,16.55,0.36,1.61,23.58,3.46,NASDAQ Global
Ryanair Holdings ADR,RYAAY,113.16,115.59,112.67,115.44,2.62,2.32,393313,127.35,78.34,...,...,17.02,10.80,NASDAQ Global
Sabra Healthcare REIT,SBRA,18.20,18.30,17.82,17.83,-0.37,-2.03,1449519,29.10,17.82,2.08,11.67,15.11,-5.01,NASDAQ Global
Sabre,SABR,20.64,20.64,20.40,20.53,0.02,0.10,1623688,25.33,17.30,0.56,2.73,30.78,0.15,NASDAQ Global
Safety Insurance Group,SAFT,79.65,79.85,78.50,79.50,-0.15,-0.19,25336,84.00,65.75,3.20,4.03,19.16,-1.12,NASDAQ Global
Sage Therapeutics,SAGE,175.66,176.98,173.44,175.86,1.26,0.72,267119,180.83,44.55,...,...,... dd,6.77,NASDAQ Global
Saia,SAIA,76.35,77.00,75.20,75.85,0.10,0.13,150244,77.00,41.28,...,...,36.64,7.21,NASDAQ Global
Salem Media Group,SALM,4.55,4.65,4.50,4.65,0.10,2.20,52464,8.25,3.90,0.26,5.59,23.46,3.33,NASDAQ Global
Sanderson Farms,SAFM,130.60,131.82,129.86,131.02,0.36,0.28,467194,176.43,87.54,1.28,0.98,10.74,-5.59,NASDAQ Global
Sandy Spring Bancorp,SASR,40.38,40.50,40.13,40.50,0.25,0.62,710820,45.64,36.50,1.04,2.57,16.80,3.79,NASDAQ Global
Sangamo Therapeutics,SGMO,17.10,18.45,16.95,18.30,1.15,6.71,1962169,18.70,3.35,...,...,... dd,11.59,NASDAQ Global
Sanmina,SANM,34.10,34.55,33.95,34.35,0.35,1.03,354818,42.95,29.95,...,...,19.19,4.09,NASDAQ Global
Sanofi Rt 12/31/2020,GCVRZ,0.39,0.40,0.39,0.40,0.01,2.56,11872,0.50,0.26,...,...,...,5.26,NASDAQ Global
Sarepta Therapeutics,SRPT,58.66,61.89,58.63,61.52,2.53,4.29,2197783,61.89,26.26,...,...,... dd,10.57,NASDAQ Global
Savara,SVRA,13.00,13.47,12.61,13.05,...,...,141527,17.19,4.60,...,...,... dd,-12.06,NASDAQ Global
SBA Communications,SBAC,157.01,157.74,154.95,155.94,-1.56,-0.99,854056,173.97,102.29,...,...,185.64,-4.54,NASDAQ Global
Scansource,SCSC,35.60,35.95,34.05,35.65,...,...,58035,45.35,33.55,...,...,15.50,-0.42,NASDAQ Global
Schnitzer Steel Industries,SCHN,38.70,38.85,36.90,37.30,-1.40,-3.62,540175,38.85,17.50,0.75,2.01,16.36,11.34,NASDAQ Global
Scholastic,SCHL,39.00,39.54,38.96,39.12,0.20,0.51,68240,46.98,33.51,0.60,1.53,87.42,-2.47,NASDAQ Global
Scientific Games,SGMS,53.90,54.35,53.60,53.85,...,...,634051,54.95,15.00,...,...,... dd,4.97,NASDAQ Global
scPharmaceuticals,SCPH,12.18,12.56,11.90,12.00,-0.25,-2.04,17557,18.17,11.50,...,...,...,-0.74,NASDAQ Global
Scripps Networks Interactive Cl A,SNI,87.85,88.05,86.66,87.87,0.19,0.22,502228,88.45,64.87,1.20,1.37,18.82,2.92,NASDAQ Global
SCYNEXIS,SCYX,1.91,1.98,1.87,1.88,-0.04,-2.08,188425,3.82,1.52,...,...,... dd,-18.97,NASDAQ Global
SeaChange International,SEAC,3.66,3.73,3.56,3.71,0.11,2.91,528305,4.03,2.16,...,...,... dd,-5.47,NASDAQ Global
Seacoast Banking of Florida,SBCF,27.25,27.50,26.72,26.82,-0.30,-1.11,289822,27.50,20.58,...,...,27.37,6.39,NASDAQ Global
Seagate Technology,STX,49.12,51.88,49.11,51.26,2.25,4.60,7628005,51.88,30.60,2.52,4.92,19.34,22.51,NASDAQ Global
Sears Holdings,SHLD,3.35,3.64,3.33,3.60,0.28,8.43,3406261,14.32,3.09,...,...,... dd,0.56,NASDAQ Global
Sears Holdings WT,SHLDW,0.41,0.41,0.33,0.40,...,...,18372,3.62,0.23,...,...,...,14.29,NASDAQ Global
SeaSpine Holdings,SPNE,10.17,10.22,10.04,10.22,0.08,0.79,7745,13.46,6.31,...,...,... dd,0.99,NASDAQ Global
Seattle Genetics,SGEN,51.71,52.89,51.28,52.36,0.58,1.12,915057,71.31,45.31,...,...,... dd,-2.13,NASDAQ Global
Secoo Holding ADR,SECO,10.45,10.80,10.10,10.74,0.67,6.65,846876,14.75,6.61,...,...,... dd,11.18,NASDAQ Global
SecureWorks Cl A,SCWX,9.18,9.38,9.10,9.34,0.24,2.64,39978,12.99,8.10,...,...,... dd,5.30,NASDAQ Global
Security National Financial Cl A,SNFCA,4.50,4.70,4.50,4.65,0.15,3.33,43793,7.26,4.05,...,...,10.52,-7.00,NASDAQ Global
SEI Investments,SEIC,75.53,76.76,75.43,76.65,1.07,1.42,383120,76.76,47.88,0.60,0.78,33.33,6.67,NASDAQ Global
Selecta Biosciences,SELB,8.68,8.97,8.56,8.79,0.17,1.97,140289,24.02,8.40,...,...,... dd,-10.40,NASDAQ Global
Select Bancorp,SLCT,13.79,13.79,13.30,13.51,-0.06,-0.48,4350,14.06,9.80,...,...,23.29,6.88,NASDAQ Global
Select Income REIT,SIR,23.45,23.46,23.07,23.09,-0.36,-1.54,279009,26.79,22.51,2.04,8.83,23.09,-8.12,NASDAQ Global
Selective Insurance Group,SIGI,59.00,59.75,58.55,59.15,0.15,0.25,106681,62.40,38.50,0.72,1.22,19.65,0.77,NASDAQ Global
Semtech,SMTC,37.40,39.15,37.00,38.80,1.50,4.02,880209,41.95,31.50,...,...,56.23,13.45,NASDAQ Global
Seneca Foods Cl A,SENEA,31.10,31.68,30.55,30.70,-0.10,-0.32,6778,41.52,27.75,...,...,68.22,-0.16,NASDAQ Global
Senior Housing Properties Trust,SNH,17.85,17.87,17.64,17.68,-0.12,-0.67,1811783,22.52,17.64,1.56,8.82,33.16,-7.68,NASDAQ Global
Senomyx,SNMX,1.40,1.46,1.36,1.40,0.01,0.72,112221,1.71,0.56,...,...,... dd,7.69,NASDAQ Global
Seres Therapeutics,MCRB,10.66,10.77,10.41,10.52,-0.11,-1.03,74992,17.42,8.85,...,...,... dd,3.75,NASDAQ Global
ServiceSource International,SREV,3.43,3.47,3.36,3.43,0.01,0.29,159871,6.05,2.61,...,...,... dd,11.00,NASDAQ Global
ServisFirst Bancshares,SFBS,42.16,42.37,41.08,41.42,-0.73,-1.73,246989,44.00,32.54,0.20,0.48,23.80,-0.19,NASDAQ Global
Shenandoah Telecommunications,SHEN,32.25,32.80,32.20,32.45,0.25,0.78,88596,41.80,25.35,0.26,0.80,283.16,-3.99,NASDAQ Global
Shiloh Industries,SHLO,7.85,7.93,7.62,7.65,-0.15,-1.92,121765,16.69,6.88,...,...,... dd,-6.71,NASDAQ Global
Shire ADR,SHPG,148.33,148.52,146.60,147.55,-0.86,-0.58,1091170,192.15,137.17,0.31,0.21,28.66,-4.88,NASDAQ Global
Shoe Carnival,SCVL,26.51,26.58,25.05,25.27,-1.14,-4.32,261798,28.38,15.07,0.30,1.19,19.00,-5.53,NASDAQ Global
Shore Bancshares,SHBI,18.78,19.10,18.48,18.61,0.01,0.05,31076,19.10,15.17,0.28,1.50,21.28,11.44,NASDAQ Global
Shutterfly,SFLY,52.71,53.88,52.40,53.08,0.70,1.34,1196612,53.99,39.76,...,...,279.37,6.69,NASDAQ Global
Sienna Biopharmaceuticals,SNNA,17.95,18.35,17.52,18.06,0.13,0.73,15611,29.25,15.22,...,...,...,-0.50,NASDAQ Global
Sientra,SIEN,12.42,12.42,11.63,11.65,-0.87,-6.95,303678,16.68,7.20,...,...,... dd,-17.14,NASDAQ Global
Sierra Bancorp,BSRR,27.60,28.10,27.51,27.71,0.17,0.62,23118,29.50,23.10,0.56,2.02,18.47,4.33,NASDAQ Global
Sierra Oncology,SRRA,3.37,3.40,3.16,3.25,-0.10,-2.99,810392,4.09,1.10,...,...,... dd,-12.87,NASDAQ Global
Sierra Wireless,SWIR,20.00,20.15,19.75,19.95,-0.10,-0.50,246113,31.95,15.75,...,...,27.71,-2.44,NASDAQ Global
SI Financial Group,SIFI,14.75,15.00,14.70,14.95,0.15,1.01,11804,16.45,13.50,0.20,1.34,13.35,1.70,NASDAQ Global
Sigma Designs,SIGM,6.95,6.99,6.91,6.97,...,...,227297,7.00,5.40,...,...,... dd,0.36,NASDAQ Global
Signature Bank,SBNY,147.99,148.54,147.10,148.03,0.51,0.35,424358,164.23,116.68,...,...,20.73,7.85,NASDAQ Global
Silgan Holdings,SLGN,29.75,29.75,29.20,29.52,-0.17,-0.57,456614,32.50,26.66,0.36,1.22,22.45,0.44,NASDAQ Global
Silicom,SILC,73.00,74.84,72.65,74.14,2.16,3.00,83191,77.95,34.86,1.00,1.35,35.24,5.75,NASDAQ Global
Silicon Laboratories,SLAB,95.05,96.35,94.00,95.10,0.15,0.16,143410,96.92,63.15,...,...,56.95,7.70,NASDAQ Global
Silicon Motion Technology ADR,SIMO,51.90,52.02,50.55,50.70,-1.00,-1.93,757477,56.51,37.37,1.20,2.37,19.66,-4.27,NASDAQ Global
Siliconware Precision Industries ADR,SPIL,8.36,8.40,8.36,8.39,-0.01,-0.12,43066,8.51,7.42,0.29,3.46,23.15,-0.24,NASDAQ Global
Silvercrest Asset Management Group Cl A,SAMG,16.05,16.50,15.90,16.00,0.05,0.31,13468,16.80,11.85,0.48,3.00,20.27,-0.31,NASDAQ Global
Simmons First National Cl A,SFNC,59.50,60.00,59.05,59.50,0.15,0.25,204726,61.95,49.75,1.00,1.68,18.83,4.20,NASDAQ Global
Sina,SINA,113.24,113.45,112.55,113.00,0.17,0.15,741115,119.20,61.27,...,...,64.20,12.65,NASDAQ Global
Sinclair Broadcast Group Cl A,SBGI,39.20,39.35,38.65,39.05,-0.35,-0.89,1118643,43.05,26.70,0.72,1.84,14.68,3.17,NASDAQ Global
Sinovac Biotech,SVA,8.00,8.05,7.99,8.05,0.05,0.63,43955,8.11,4.60,...,...,...,2.16,NASDAQ Global
Sirius XM Holdings,SIRI,5.51,5.52,5.47,5.48,-0.02,-0.36,15561355,5.89,4.54,0.04,0.80,30.44,2.24,NASDAQ Global
Skywest,SKYW,53.55,55.15,53.50,54.75,1.50,2.82,338609,55.15,30.40,0.32,0.58,... dd,3.11,NASDAQ Global
Skyworks Solutions,SWKS,100.20,101.62,99.77,101.21,1.29,1.29,1734341,117.65,76.48,1.28,1.26,18.71,6.59,NASDAQ Global
Sleep Number,SNBR,38.20,39.07,38.00,38.82,0.49,1.28,351551,39.07,18.89,...,...,27.53,3.27,NASDAQ Global
SLM,SLM,11.97,11.98,11.57,11.71,-0.23,-1.93,3917945,13.20,9.65,0.21,1.83,17.48,3.63,NASDAQ Global
SMART Global Holdings,SGH,34.71,34.91,34.08,34.63,0.08,0.23,327852,43.16,11.50,...,...,48.71,2.76,NASDAQ Global
Smart Sand,SND,10.98,10.98,10.26,10.60,-0.38,-3.46,846596,21.99,4.81,...,...,16.31,22.40,NASDAQ Global
SMTC,SMTX,2.08,2.08,2.03,2.05,-0.02,-0.97,11003,2.20,1.10,...,...,... dd,8.43,NASDAQ Global
Snyders-Lance,LNCE,50.04,50.07,50.01,50.02,-0.05,-0.10,1082771,50.67,31.03,0.64,1.28,... dd,-0.12,NASDAQ Global
SodaStream International,SODA,73.00,73.80,72.55,73.02,-0.04,-0.05,115785,73.90,40.60,...,...,25.27,3.81,NASDAQ Global
Sohu.com,SOHU,45.31,45.42,44.42,44.51,-0.82,-1.81,249367,70.86,37.78,...,...,... dd,2.68,NASDAQ Global
SolarEdge Technologies,SEDG,37.65,38.50,36.20,36.30,-1.20,-3.20,577968,39.90,12.25,...,...,21.74,-3.33,NASDAQ Global
Sonic,SONC,26.88,26.88,26.12,26.34,-0.53,-1.97,833886,30.05,22.11,0.64,2.43,17.80,-4.15,NASDAQ Global
SORL Auto Parts,SORL,7.21,7.26,7.12,7.18,-0.03,-0.42,197898,9.74,2.68,...,...,4.66,6.85,NASDAQ Global
Sotherly Hotels,SOHO,6.35,6.35,6.23,6.24,-0.07,-1.11,25291,7.66,5.57,0.44,7.05,... dd,-3.26,NASDAQ Global
Southern First Bancshares,SFST,43.05,43.25,42.60,43.00,0.10,0.23,7704,43.25,31.40,...,...,21.61,4.24,NASDAQ Global
Southern Missouri Bancorp,SMBC,37.68,38.07,37.43,37.98,...,...,4401,40.80,30.30,0.44,1.16,17.75,1.04,NASDAQ Global
Southern National Bancorp of Virginia,SONA,16.69,16.83,16.55,16.73,0.12,0.72,43650,18.48,15.12,0.32,1.91,53.97,4.37,NASDAQ Global
Southside Bancshares,SBSI,35.81,36.12,35.68,35.77,0.15,0.42,105088,37.57,30.44,1.12,3.13,18.76,6.21,NASDAQ Global
South State,SSB,91.60,92.45,90.95,91.40,0.10,0.11,139568,94.50,78.60,1.32,1.44,23.42,4.88,NASDAQ Global
Spark Energy,SPKE,11.15,11.55,10.75,11.15,0.05,0.45,401024,23.65,10.70,0.73,6.50,12.74,-10.08,NASDAQ Global
Spark Therapeutics,ONCE,54.43,54.75,52.39,52.66,-1.41,-2.61,687963,91.75,41.06,...,...,... dd,2.41,NASDAQ Global
Spartan Motors,SPAR,14.80,15.08,14.65,14.95,0.10,0.67,177676,18.10,6.30,0.10,0.67,36.46,-5.08,NASDAQ Global
SpartanNash,SPTN,25.26,25.66,25.08,25.29,0.07,0.28,131648,39.92,18.55,0.66,2.61,... dd,-5.21,NASDAQ Global
Spectrum Pharmaceuticals,SPPI,19.40,19.65,19.06,19.42,0.12,0.62,516156,21.95,4.31,...,...,... dd,2.48,NASDAQ Global
Spero Therapeutics,SPRO,12.20,12.41,11.79,12.25,-0.10,-0.81,18920,15.40,9.84,...,...,...,4.26,NASDAQ Global
SPI Energy,SPI,0.66,0.66,0.63,0.64,-0.00,-0.77,177342,2.61,0.51,...,...,...,-0.67,NASDAQ Global
Splunk,SPLK,89.90,89.90,88.64,89.64,0.19,0.21,1401291,90.69,52.89,...,...,... dd,8.21,NASDAQ Global
Spok Holdings,SPOK,15.30,15.75,15.30,15.65,0.45,2.96,57448,21.30,14.45,0.50,3.19,34.78,...,NASDAQ Global
Sportsman's Warehouse Holdings,SPWH,5.41,5.69,5.33,5.36,-0.05,-0.92,1094089,8.79,3.40,...,...,10.31,-18.91,NASDAQ Global
SP Plus,SP,37.85,38.26,37.30,38.00,0.20,0.53,80288,41.25,27.05,...,...,19.79,2.43,NASDAQ Global
Sprouts Farmers Market,SFM,24.86,25.80,24.86,25.47,0.61,2.45,2630640,25.98,17.38,...,...,28.30,4.60,NASDAQ Global
SPS Commerce,SPSC,50.61,50.85,49.99,50.31,-0.11,-0.22,46853,72.35,45.02,...,...,102.67,3.54,NASDAQ Global
SS&C Technologies Holdings,SSNC,50.54,50.54,49.20,49.47,-0.87,-1.73,4819713,51.39,30.82,0.28,0.57,47.11,22.21,NASDAQ Global
SSR Mining,SSRM,8.01,8.14,7.94,8.08,0.13,1.64,1469021,12.25,7.75,...,...,14.96,-8.08,NASDAQ Global
Staar Surgical,STAA,16.10,16.20,15.85,16.20,0.05,0.31,49480,17.60,8.95,...,...,... dd,4.52,NASDAQ Global
Stamps.com,STMP,190.00,192.95,187.11,192.80,1.05,0.55,652459,233.13,100.55,...,...,25.27,2.55,NASDAQ Global
Stanley Furniture,STLY,0.86,0.89,0.83,0.84,0.02,2.19,25238,1.39,0.76,...,...,... dd,-3.45,NASDAQ Global
Starbucks,SBUX,60.40,60.51,59.65,60.40,0.40,0.67,6770662,64.87,52.58,1.20,1.99,30.66,5.17,NASDAQ Global
Star Bulk Carriers,SBLK,11.90,12.04,11.74,11.89,0.09,0.76,277071,13.40,6.73,...,...,... dd,5.60,NASDAQ Global
Stars Group,TSG,23.30,23.60,23.20,23.55,0.30,1.29,235418,24.00,13.24,...,...,18.40,1.07,NASDAQ Global
State Auto Financial,STFC,28.68,28.90,28.55,28.71,-0.19,-0.66,17611,30.85,22.11,0.40,1.39,44.53,-1.41,NASDAQ Global
S&T Bancorp,STBA,41.65,42.26,37.79,41.86,0.24,0.58,87883,43.17,31.72,0.88,2.10,17.97,5.15,NASDAQ Global
SteadyMed,STDY,3.50,3.60,3.45,3.48,-0.02,-0.71,12953,9.70,2.25,...,...,... dd,-6.08,NASDAQ Global
StealthGas,GASS,4.46,4.50,4.36,4.45,-0.01,-0.22,58532,4.78,2.90,...,...,... dd,2.06,NASDAQ Global
Steel Dynamics,STLD,47.37,47.39,46.65,47.01,-0.11,-0.23,1861848,47.39,32.15,0.62,1.32,21.66,9.00,NASDAQ Global
Stein Mart,SMRT,1.16,1.16,1.14,1.16,...,...,250754,4.01,0.89,0.30,25.86,... dd,...,NASDAQ Global
Stericycle,SRCL,71.46,71.76,70.94,71.60,0.02,0.03,579124,88.00,61.25,...,...,... dd,5.31,NASDAQ Global
Sterling Construction,STRL,15.85,16.47,15.72,16.43,0.61,3.86,328443,18.90,7.75,...,...,328.60,0.92,NASDAQ Global
Steven Madden,SHOO,48.40,48.73,48.20,48.20,-0.10,-0.21,277515,48.80,33.50,...,...,22.84,3.21,NASDAQ Global
Stitch Fix Cl A,SFIX,24.99,25.44,24.98,25.14,-0.01,-0.04,178920,30.07,14.48,...,...,...,-2.67,NASDAQ Global
Stock Yards Bancorp,SYBT,39.00,39.17,38.30,38.55,-0.25,-0.64,22321,47.15,31.90,0.84,2.18,20.29,2.25,NASDAQ Global
Stratasys,SSYS,22.29,23.43,22.29,23.24,0.95,4.26,805747,30.88,18.04,...,...,... dd,16.43,NASDAQ Global
Strattec Security,STRT,45.00,46.40,44.85,45.85,0.80,1.78,8841,49.20,23.00,0.56,1.22,20.75,5.28,NASDAQ Global
Stratus Properties,STRS,31.00,31.00,30.20,30.95,0.05,0.16,4445,32.80,24.35,...,...,23.99,4.21,NASDAQ Global
Strayer Education,STRA,92.48,93.66,91.81,93.38,0.89,0.96,41580,100.72,71.31,1.00,1.07,26.68,4.24,NASDAQ Global
Strongbridge Biopharma,SBBP,8.00,8.25,7.95,8.00,0.10,1.27,262739,8.85,2.10,...,...,... dd,10.34,NASDAQ Global
Student Transportation,STB,6.18,6.21,6.16,6.21,0.02,0.32,113333,6.28,5.39,0.44,7.09,56.45,1.14,NASDAQ Global
