Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Diageo ADR, DEO, 139.3, 139.5, 135.07, 135.13, -6.55, -4.62, 584912, 147.62, 110.92, 2.85, 2.11, 20.39, -7.46, NYSE
RE/MAX Holdings Cl A, RMAX, 48.35, 48.75, 46.0, 46.5, -2.25, -4.62, 205083, 67.5, 45.55, 0.72, 1.55, 35.5, -4.12, NYSE
Euro Tech Holdings, CLWT, 3.25, 3.35, 3.1, 3.1, -0.15, -4.62, 10707, 5.65, 2.7, 0.0, 0.0, 10.0, -6.34, NASDAQ Capital
Evofem Biosciences, EVFM, 8.5, 8.55, 8.0, 8.25, -0.4, -4.62, 32439, 15.78, 1.8, 0.0, 0.0, 0.0, -29.49, NASDAQ Capital
RedHill Biopharma ADR, RDHL, 5.74, 6.0, 5.56, 5.57, -0.27, -4.62, 128372, 11.25, 4.3, 0.0, 0.0, 0.0, 8.37, NASDAQ Capital
Acceleron Pharma, XLRN, 40.38, 41.29, 38.55, 38.92, -1.89, -4.63, 415583, 46.93, 23.07, 0.0, 0.0, 0.0, -8.29, NASDAQ Global
BGC Partners Cl A, BGCP, 13.93, 13.95, 13.21, 13.39, -0.65, -4.63, 2391630, 16.97, 10.39, 0.72, 5.38, 28.49, -11.38, NASDAQ Global
Superior Energy Services, SPN, 10.15, 10.38, 9.84, 9.89, -0.48, -4.63, 5514848, 18.81, 7.66, 0.32, 3.24, 0.0, 2.7, NYSE
Tableau Software, DATA, 82.94, 84.92, 80.07, 80.12, -3.89, -4.63, 1933616, 87.0, 47.3, 0.0, 0.0, 0.0, 15.78, NYSE
Yext, YEXT, 11.55, 11.61, 11.0, 11.1, -0.54, -4.64, 377014, 15.11, 11.0, 0.0, 0.0, 0.0, -7.73, NYSE
Xplore Technologies, XPLR, 2.8, 2.88, 2.66, 2.67, -0.13, -4.64, 42317, 4.2, 1.54, 0.0, 0.0, 66.75, -5.99, NASDAQ Capital
Audentes Therapeutics, BOLD, 34.01, 34.76, 32.56, 32.63, -1.59, -4.65, 416315, 41.8, 13.9, 0.0, 0.0, 0.0, 4.42, NASDAQ Global
Douglas Dynamics, PLOW, 39.35, 39.8, 37.75, 37.9, -1.85, -4.65, 77844, 43.0, 28.55, 0.96, 2.53, 28.13, 0.26, NYSE
Petroleo Brasileiro ADR, PBR, 13.15, 13.31, 12.51, 12.7, -0.62, -4.65, 30828129, 13.99, 7.61, 0.0, 0.0, 35.02, 23.42, NYSE
State Street, STT, 106.5, 107.81, 102.22, 102.47, -5.0, -4.65, 1865078, 114.27, 75.27, 1.68, 1.64, 19.59, 4.98, NYSE
Synchrony Financial, SYF, 38.26, 38.91, 36.58, 36.88, -1.8, -4.65, 10275139, 40.59, 26.01, 0.6, 1.63, 15.3, -4.48, NYSE
Universal Health Realty Income Trust, UHT, 63.67, 64.95, 60.72, 60.97, -2.98, -4.66, 51659, 84.9, 59.1, 2.66, 4.36, 18.82, -18.83, NYSE
AAR Corp., AIR, 39.0, 39.23, 36.96, 37.39, -1.83, -4.67, 382920, 44.04, 31.89, 0.3, 0.8, 56.28, -4.84, NYSE
AMN Healthcare Services, AMN, 52.95, 54.1, 51.05, 51.05, -2.5, -4.67, 542580, 55.65, 34.7, 0.0, 0.0, 21.36, 3.65, NYSE
Ciena, CIEN, 21.78, 21.97, 21.04, 21.04, -1.03, -4.67, 4070272, 27.98, 19.4, 0.0, 0.0, 2.63, 0.53, NYSE
General Electric, GE, 15.48, 15.63, 14.91, 14.91, -0.73, -4.67, 119996866, 30.59, 14.91, 0.48, 3.22, 0.0, -14.56, NYSE
Knowles, KN, 14.65, 14.78, 14.08, 14.08, -0.69, -4.67, 1048103, 19.9, 14.08, 0.0, 0.0, 752.94, -3.96, NYSE
McCormick Com. Vtg., MKCV, 103.03, 104.39, 101.89, 101.89, -4.99, -4.67, 1135, 109.06, 90.6, 2.08, 2.04, 27.54, 1.38, NYSE
Meredith, MDP, 57.45, 57.85, 55.05, 55.15, -2.7, -4.67, 1438274, 72.25, 50.63, 2.18, 3.95, 9.13, -16.5, NYSE
Applied Materials, AMAT, 49.98, 51.47, 48.31, 48.31, -2.37, -4.68, 17262259, 60.89, 34.58, 0.4, 0.83, 15.24, -5.5, NASDAQ Global
Caesars Entertainment, CZR, 13.65, 14.0, 13.2, 13.25, -0.65, -4.68, 5487296, 14.5, 8.5, 0.0, 0.0, 0.0, 4.74, NASDAQ Global
AES, AES, 11.11, 11.12, 10.54, 10.6, -0.52, -4.68, 14716646, 12.05, 10.0, 0.52, 4.91, 0.0, -2.12, NYSE
Dell Technologies Cl V, DVMT, 70.16, 71.45, 67.44, 67.58, -3.32, -4.68, 3044292, 92.4, 59.92, 0.0, 0.0, 0.0, -16.86, NYSE
Dycom Industries, DY, 119.51, 121.34, 115.13, 115.22, -5.66, -4.68, 526622, 123.99, 73.95, 0.0, 0.0, 27.17, 3.4, NYSE
Leidos Holdings, LDOS, 65.62, 65.82, 62.96, 63.13, -3.1, -4.68, 1016049, 68.25, 48.87, 1.28, 2.03, 31.1, -2.23, NYSE
Quanta Services, PWR, 35.77, 36.25, 34.24, 34.4, -1.69, -4.68, 2244458, 40.1, 30.23, 0.0, 0.0, 18.64, -12.04, NYSE
Verizon Communications, VZ, 52.52, 53.19, 50.5, 50.5, -2.48, -4.68, 21542312, 54.77, 42.8, 2.36, 4.67, 6.86, -4.59, NYSE
Polar Power, POLA, 4.23, 4.36, 4.15, 4.15, -0.2, -4.68, 8509, 11.5, 4.12, 0.0, 0.0, 0.0, -17.15, NASDAQ Capital
2U, TWOU, 71.52, 72.78, 69.09, 69.1, -3.4, -4.69, 503743, 76.5, 32.81, 0.0, 0.0, 0.0, 7.12, NASDAQ Global
Archrock, AROC, 9.45, 9.7, 9.1, 9.15, -0.45, -4.69, 777757, 16.4, 8.3, 0.48, 5.25, 0.0, -12.86, NYSE
Lydall, LDL, 46.4, 47.35, 44.6, 44.75, -2.2, -4.69, 51225, 61.6, 44.6, 0.0, 0.0, 19.29, -11.82, NYSE
ACNB, ACNB, 28.7, 28.7, 27.45, 27.45, -1.35, -4.69, 11591, 32.5, 24.45, 0.8, 2.91, 17.44, -7.11, NASDAQ Capital
Birks Group, BGI, 1.26, 1.3, 1.21, 1.22, -0.06, -4.69, 29681, 2.72, 1.19, 0.0, 0.0, 8.4, -6.15, NYSE American
Covanta Holding, CVA, 15.9, 15.9, 15.2, 15.2, -0.75, -4.7, 829621, 17.3, 13.0, 1.0, 6.58, 0.0, -10.06, NYSE
Teekay, TK, 8.0, 8.01, 7.56, 7.71, -0.38, -4.7, 3523178, 11.15, 5.14, 0.22, 2.85, 0.0, -17.27, NYSE
Helios&Matheson Analytics, HMNY, 8.96, 9.44, 8.55, 8.71, -0.43, -4.7, 2595561, 38.86, 2.2, 0.0, 0.0, 0.0, 38.03, NASDAQ Capital
Cenovus Energy, CVE, 8.74, 8.99, 8.41, 8.49, -0.42, -4.71, 4741577, 14.46, 6.76, 0.16, 1.84, 3.73, -7.01, NYSE
SmartFinancial, SMBK, 22.0, 22.29, 20.9, 21.03, -1.04, -4.71, 23564, 26.26, 18.25, 0.0, 0.0, 35.64, -3.09, NASDAQ Capital
AeroVironment, AVAV, 49.23, 49.78, 47.4, 47.43, -2.35, -4.72, 530690, 58.99, 25.66, 0.0, 0.0, 36.21, -15.54, NASDAQ Global
Franklin Resources, BEN, 40.29, 40.96, 38.94, 38.95, -1.93, -4.72, 4945473, 47.65, 38.94, 0.92, 2.36, 33.29, -10.11, NYSE
GEO Group, GEO, 21.39, 21.42, 20.11, 20.59, -1.02, -4.72, 1440415, 34.32, 20.11, 1.88, 9.13, 16.7, -12.75, NYSE
Parker Drilling, PKD, 1.06, 1.06, 1.0, 1.01, -0.05, -4.72, 506192, 2.52, 0.85, 0.0, 0.0, 0.0, 1.0, NYSE
China Online Education Group ADR, COE, 11.63, 11.69, 11.28, 11.28, -0.56, -4.73, 4297, 22.36, 10.62, 0.0, 0.0, 0.0, -9.76, NYSE
Graco Inc., GGG, 44.62, 45.23, 43.11, 43.14, -2.14, -4.73, 1209985, 49.69, 29.59, 0.53, 1.23, 29.68, -4.6, NYSE
Kennametal, KMT, 45.03, 46.01, 43.85, 44.47, -2.21, -4.73, 2499923, 52.52, 32.23, 0.8, 1.8, 25.27, -8.14, NYSE
Safe Bulkers, SB, 3.06, 3.19, 3.02, 3.02, -0.15, -4.73, 721003, 3.84, 1.23, 0.0, 0.0, 0.0, -6.5, NYSE
Voya Financial, VOYA, 50.35, 51.28, 48.18, 48.91, -2.43, -4.73, 3475880, 54.87, 33.53, 0.04, 0.08, 0.0, -1.13, NYSE
Wabash National, WNC, 25.31, 25.46, 24.39, 24.39, -1.21, -4.73, 1285440, 26.54, 18.25, 0.3, 1.23, 13.7, 12.4, NYSE
ABB ADR, ABB, 26.9, 26.98, 26.12, 26.13, -1.3, -4.74, 2963743, 28.67, 22.04, 0.76, 2.92, 24.14, -2.57, NYSE
Ferro Corp., FOE, 22.36, 22.71, 21.28, 21.52, -1.07, -4.74, 476054, 25.5, 13.55, 0.0, 0.0, 143.47, -8.77, NYSE
General Dynamics, GD, 220.44, 222.35, 208.91, 211.22, -10.5, -4.74, 2061762, 229.54, 181.94, 3.36, 1.59, 22.12, 3.82, NYSE
SPX, SPXC, 30.76, 31.16, 29.53, 29.53, -1.47, -4.74, 242278, 33.93, 21.97, 0.0, 0.0, 79.15, -5.93, NYSE
Unilever ADR, UN, 56.83, 57.02, 55.05, 55.09, -2.74, -4.74, 3390570, 61.62, 40.62, 0.0, 0.0, 24.79, -2.18, NYSE
Achaogen, AKAO, 10.7, 10.93, 10.16, 10.23, -0.51, -4.75, 1585289, 27.79, 10.16, 0.0, 0.0, 0.0, -4.75, NASDAQ Global
Chemours, CC, 48.35, 49.39, 46.51, 46.88, -2.34, -4.75, 1852017, 58.08, 26.33, 0.68, 1.45, 32.33, -6.35, NYSE
Mettler-Toledo International, MTD, 666.34, 668.42, 635.16, 635.5, -31.66, -4.75, 194231, 697.26, 457.99, 0.0, 0.0, 38.56, 2.58, NYSE
Prosperity Bancshares, PB, 75.0, 76.36, 72.63, 72.66, -3.62, -4.75, 406903, 77.89, 55.84, 1.44, 1.98, 18.49, 3.7, NYSE
Forum Merger Rt, FMCIR, 0.75, 0.82, 0.75, 0.79, -0.04, -4.75, 41100, 0.85, 0.24, 0.0, 0.0, 0.0, 19.7, NASDAQ Capital
Tyme Technologies, TYME, 4.4, 4.5, 4.06, 4.21, -0.21, -4.75, 168945, 9.5, 2.15, 0.0, 0.0, 0.0, -34.01, NASDAQ Capital
Bank of Commerce Holdings, BOCH, 11.5, 11.6, 11.0, 11.0, -0.55, -4.76, 46065, 12.4, 9.54, 0.12, 1.09, 21.98, -4.35, NASDAQ Global
Calithera Biosciences, CALA, 7.4, 7.5, 6.75, 7.0, -0.35, -4.76, 549646, 20.05, 6.75, 0.0, 0.0, 0.0, -16.17, NASDAQ Global
A.O. Smith, AOS, 64.29, 64.74, 61.45, 61.56, -3.08, -4.76, 1465023, 68.39, 48.92, 0.72, 1.17, 36.21, 0.46, NYSE
IDEX, IEX, 140.45, 142.3, 135.11, 135.37, -6.76, -4.76, 332001, 148.32, 89.31, 1.48, 1.09, 31.05, 2.58, NYSE
Customers Bancorp, CUBI, 30.49, 31.0, 29.34, 29.36, -1.47, -4.77, 280819, 35.62, 24.75, 0.0, 0.0, 14.9, 12.97, NYSE
Gap, GPS, 31.8, 32.22, 30.52, 30.56, -1.53, -4.77, 7349336, 35.68, 21.02, 0.92, 3.01, 14.08, -10.28, NYSE
Houlihan Lokey Cl A, HLI, 46.56, 47.4, 44.77, 45.08, -2.26, -4.77, 270833, 52.81, 29.51, 0.8, 1.77, 17.82, -0.77, NYSE
Petroleo Brasileiro ADR A, PBRA, 12.19, 12.37, 11.62, 11.77, -0.59, -4.77, 23636990, 13.01, 6.96, 0.0, 0.0, 32.45, 19.74, NYSE
RLJ Lodging Trust, RLJ, 22.1, 22.21, 21.17, 21.18, -1.06, -4.77, 1015425, 23.98, 19.12, 1.32, 6.23, 27.95, -3.6, NYSE
Stepan, SCL, 74.2, 75.38, 71.28, 71.47, -3.58, -4.77, 106343, 92.97, 68.51, 0.9, 1.26, 18.52, -9.5, NYSE
Canadian Natural Resources, CNQ, 33.38, 33.75, 31.85, 32.08, -1.61, -4.78, 3335232, 37.63, 27.52, 0.86, 2.68, 19.02, -10.19, NYSE
HNI, HNI, 37.31, 37.78, 35.85, 35.88, -1.8, -4.78, 209506, 49.42, 31.16, 1.14, 3.18, 23.92, -6.97, NYSE
Quotient Technology, QUOT, 11.4, 11.6, 10.95, 10.95, -0.55, -4.78, 403319, 17.85, 9.1, 0.0, 0.0, 0.0, -6.81, NYSE
Brandywine Realty Trust, BDN, 17.42, 17.59, 16.68, 16.68, -0.84, -4.79, 1807976, 18.69, 15.65, 0.72, 4.32, 25.66, -8.3, NYSE
Camping World Holdings Cl A, CWH, 41.51, 42.81, 40.05, 40.13, -2.02, -4.79, 586144, 47.62, 26.3, 0.32, 0.8, 20.27, -10.28, NYSE
NQ Mobile ADR, NQ, 3.12, 3.12, 2.96, 2.98, -0.15, -4.79, 939820, 4.68, 2.96, 0.0, 0.0, 0.0, -25.87, NYSE
Unit, UNT, 22.39, 23.1, 21.85, 21.86, -1.1, -4.79, 615838, 28.48, 15.29, 0.0, 0.0, 37.69, -0.64, NYSE
Abbott Laboratories, ABT, 61.6, 61.87, 58.55, 58.73, -2.96, -4.8, 11175157, 64.6, 42.23, 1.12, 1.91, 218.25, 2.91, NYSE
British American Tobacco ADR, BTI, 65.46, 65.6, 63.43, 63.43, -3.2, -4.8, 2520335, 73.41, 60.15, 1.17, 1.85, 11.01, -5.31, NYSE
BWX Technologies, BWXT, 63.1, 64.11, 60.59, 60.7, -3.06, -4.8, 405917, 64.92, 41.38, 0.44, 0.72, 30.97, 0.35, NYSE
Corning, GLW, 30.98, 31.39, 29.76, 29.78, -1.5, -4.8, 11124321, 35.1, 26.31, 0.62, 2.08, 0.0, -6.91, NYSE
JPMorgan Chase, JPM, 113.0, 114.59, 103.98, 108.8, -5.48, -4.8, 28347373, 117.35, 81.64, 2.24, 2.06, 17.27, 1.74, NYSE
Data I/O, DAIO, 10.96, 11.05, 10.38, 10.52, -0.53, -4.8, 110021, 16.49, 4.01, 0.0, 0.0, 19.13, -12.62, NASDAQ Capital
Andersons, ANDE, 33.15, 33.25, 31.45, 31.65, -1.6, -4.81, 298663, 41.45, 29.6, 0.66, 2.09, 0.0, 1.61, NASDAQ Global
Companhia Brasileira de Distribuicao Grupo Pao de Acucar ADR, CBD, 22.21, 22.39, 21.25, 21.36, -1.08, -4.81, 252218, 25.9, 16.93, 0.0, 0.0, 62.36, -9.38, NYSE
CTS, CTS, 27.8, 28.3, 26.7, 26.7, -1.35, -4.81, 82710, 28.45, 19.3, 0.16, 0.6, 24.5, 3.69, NYSE
Deere, DE, 163.1, 166.06, 156.97, 157.02, -7.94, -4.81, 3347650, 171.96, 106.72, 2.4, 1.53, 23.65, 0.33, NYSE
MSCI, MSCI, 141.56, 142.68, 135.56, 135.68, -6.85, -4.81, 641444, 149.15, 90.16, 1.52, 1.12, 40.87, 7.22, NYSE
NCR, NCR, 35.74, 36.06, 34.23, 34.25, -1.73, -4.81, 1382058, 49.9, 29.2, 0.0, 0.0, 20.76, 0.76, NYSE
Raymond James Financial, RJF, 93.0, 94.61, 89.61, 89.79, -4.54, -4.81, 884750, 99.1, 71.35, 1.0, 1.11, 21.79, 0.55, NYSE
Xenia Hotels&Resorts, XHR, 21.45, 21.69, 20.5, 20.56, -1.04, -4.81, 478633, 22.76, 16.21, 1.1, 5.35, 16.01, -4.77, NYSE
Activision Blizzard, ATVI, 70.54, 71.13, 66.91, 67.98, -3.44, -4.82, 9751472, 74.94, 38.93, 0.3, 0.44, 154.01, 7.36, NASDAQ Global
Aerie Pharmaceuticals, AERI, 56.3, 56.51, 53.9, 54.3, -2.75, -4.82, 448202, 66.6, 38.14, 0.0, 0.0, 0.0, -9.12, NASDAQ Global
Hi-Crush Partners, HCLP, 12.2, 12.5, 11.45, 11.85, -0.6, -4.82, 2584995, 23.3, 7.25, 0.8, 6.75, 37.03, 10.75, NYSE
Torchmark, TMK, 87.43, 87.9, 83.55, 83.96, -4.25, -4.82, 1319648, 93.59, 73.53, 0.6, 0.71, 17.88, -7.44, NYSE
Advaxis, ADXS, 2.87, 2.91, 2.76, 2.76, -0.14, -4.83, 938425, 10.06, 2.71, 0.0, 0.0, 0.0, -2.82, NASDAQ Global
American Express, AXP, 95.83, 96.72, 88.61, 92.01, -4.67, -4.83, 6242455, 102.39, 75.51, 1.4, 1.52, 31.73, -7.35, NYSE
Greif Cl B, GEFB, 63.1, 63.85, 60.05, 60.05, -3.05, -4.83, 4740, 74.35, 54.7, 2.48, 4.13, 22.4, -13.41, NYSE
Universal Health Services Cl B, UHS, 119.15, 119.94, 113.54, 113.54, -5.76, -4.83, 1018895, 129.74, 95.26, 0.4, 0.35, 15.6, 0.17, NYSE
Altria Group, MO, 68.44, 68.87, 65.88, 66.04, -3.36, -4.84, 11979876, 77.79, 60.01, 2.64, 4.0, 12.41, -7.52, NYSE
Genesee&Wyoming Cl A, GWR, 75.65, 76.84, 72.74, 72.87, -3.71, -4.84, 692305, 84.4, 61.44, 0.0, 0.0, 34.54, -7.44, NYSE
Mosaic, MOS, 25.76, 26.1, 24.77, 24.78, -1.26, -4.84, 6967345, 34.36, 19.23, 0.1, 0.4, 25.88, -3.43, NYSE
Noble, NE, 4.5, 4.66, 4.3, 4.33, -0.22, -4.84, 7338459, 7.76, 3.14, 0.0, 0.0, 0.0, -4.2, NYSE
PNC Financial Services Group, PNC, 156.18, 157.74, 149.3, 150.32, -7.65, -4.84, 4562590, 160.07, 115.25, 3.0, 2.0, 14.45, 4.18, NYSE
Republic Services, RSG, 68.0, 68.21, 64.69, 64.94, -3.3, -4.84, 2148741, 69.4, 57.31, 1.38, 2.13, 27.52, -3.95, NYSE
Stryker, SYK, 161.45, 162.67, 152.01, 154.4, -7.85, -4.84, 2441650, 170.0, 121.86, 1.88, 1.22, 57.72, -0.28, NYSE
Triumph Group, TGI, 25.2, 25.75, 24.35, 24.6, -1.25, -4.84, 1325580, 34.8, 19.65, 0.16, 0.65, 0.0, -9.56, NYSE
CTI Industries, CTIB, 4.7, 4.74, 4.5, 4.52, -0.23, -4.84, 959, 6.83, 3.25, 0.0, 0.0, 150.67, 11.05, NASDAQ Capital
Hertz Global Holdings, HTZ, 21.94, 22.68, 21.12, 21.19, -1.08, -4.85, 2264749, 27.27, 8.52, 0.0, 0.0, 0.0, -4.12, NYSE
Hexcel, HXL, 66.5, 67.11, 63.34, 63.99, -3.26, -4.85, 799702, 69.27, 49.2, 0.5, 0.78, 20.71, 3.46, NYSE
Packaging of America, PKG, 121.86, 122.5, 115.0, 117.13, -5.97, -4.85, 1124027, 131.13, 88.47, 2.52, 2.15, 16.57, -2.84, NYSE
Signet Jewelers, SIG, 50.65, 51.56, 48.86, 48.88, -2.49, -4.85, 2372755, 77.94, 46.09, 1.24, 2.54, 8.05, -13.56, NYSE
Webster Financial, WBS, 55.92, 57.02, 54.03, 54.13, -2.76, -4.85, 443833, 60.32, 44.04, 1.04, 1.92, 20.35, -3.61, NYSE
Aeglea BioTherapeutics, AGLE, 6.46, 6.95, 6.15, 6.27, -0.32, -4.86, 149761, 8.14, 2.81, 0.0, 0.0, 0.0, 15.9, NASDAQ Global
Brighthouse Financial, BHF, 61.62, 62.68, 59.08, 59.13, -3.02, -4.86, 1374254, 75.0, 52.75, 0.0, 0.0, 0.0, 0.84, NASDAQ Global
BancorpSouth Bank, BXS, 33.4, 33.9, 32.2, 32.3, -1.65, -4.86, 976623, 35.55, 27.2, 0.56, 1.73, 19.46, 2.7, NYSE
Delphi Technologies, DLPH, 54.06, 54.9, 51.5, 51.66, -2.64, -4.86, 772905, 60.39, 38.0, 0.0, 0.0, 0.0, -1.54, NYSE
On Deck Capital, ONDK, 4.37, 4.45, 4.12, 4.31, -0.22, -4.86, 1017976, 6.36, 3.29, 0.0, 0.0, 0.0, -24.91, NYSE
Citigroup, C, 75.52, 77.22, 72.2, 73.27, -3.75, -4.87, 30009016, 80.7, 56.14, 1.28, 1.75, 0.0, -1.53, NYSE
ITT, ITT, 54.53, 55.37, 52.48, 52.49, -2.69, -4.87, 539114, 57.62, 36.93, 0.51, 0.98, 22.53, -1.65, NYSE
SJW Group, SJW, 58.78, 59.93, 55.88, 56.05, -2.87, -4.87, 71394, 69.29, 45.39, 1.12, 2.0, 20.84, -12.19, NYSE
Asure Software, ASUR, 14.18, 14.41, 13.65, 13.66, -0.7, -4.87, 132979, 17.27, 9.47, 0.0, 0.0, 0.0, -3.26, NASDAQ Capital
Carolina Financial, CARO, 41.54, 41.91, 39.72, 39.85, -2.04, -4.87, 127389, 42.42, 28.14, 0.2, 0.5, 22.77, 7.27, NASDAQ Capital
Lilis Energy, LLEX, 3.89, 3.94, 3.62, 3.71, -0.19, -4.87, 221464, 5.69, 2.96, 0.0, 0.0, 0.0, -27.4, NYSE American
Rockwell Automation, ROK, 192.61, 194.48, 184.56, 184.56, -9.46, -4.88, 1319175, 210.72, 147.67, 3.34, 1.81, 64.76, -6.0, NYSE
WestRock, WRK, 66.97, 66.97, 63.77, 63.96, -3.28, -4.88, 2965032, 71.55, 49.23, 1.72, 2.69, 9.37, 1.19, NYSE
ARC Group Worldwide, ARCW, 2.05, 2.1, 1.95, 1.95, -0.1, -4.88, 40136, 4.85, 1.83, 0.0, 0.0, 0.0, -7.14, NASDAQ Capital
AxoGen, AXGN, 26.55, 27.3, 25.05, 25.35, -1.3, -4.88, 515155, 31.7, 9.55, 0.0, 0.0, 0.0, -10.42, NASDAQ Capital
JetPay, JTPY, 2.05, 2.05, 1.9, 1.95, -0.1, -4.88, 76298, 4.89, 1.45, 0.0, 0.0, 0.0, -23.23, NASDAQ Capital
AudioCodes, AUDC, 7.42, 7.53, 7.17, 7.19, -0.37, -4.89, 113856, 8.43, 5.83, 0.0, 0.0, 59.92, -2.31, NASDAQ Global
Cooper-Standard Holdings, CPS, 117.77, 120.33, 112.81, 113.17, -5.82, -4.89, 106418, 135.0, 95.33, 0.0, 0.0, 15.48, -7.62, NYSE
CSS Industries, CSS, 25.53, 25.82, 24.53, 24.53, -1.26, -4.89, 33145, 30.29, 23.16, 0.8, 3.26, 10.81, -11.86, NYSE
Sabine Royalty Trust UBI, SBR, 45.2, 45.9, 42.3, 43.75, -2.25, -4.89, 48834, 50.0, 33.5, 2.72, 6.23, 19.27, -1.91, NYSE
Advanced Drainage Systems, WMS, 23.3, 23.35, 22.25, 22.3, -1.15, -4.9, 229228, 25.2, 17.9, 0.28, 1.26, 60.27, -6.5, NYSE
Dril-Quip, DRQ, 49.4, 50.45, 47.4, 47.55, -2.45, -4.9, 405418, 67.95, 35.85, 0.0, 0.0, 0.0, -0.31, NYSE
Fortive, FTV, 75.04, 75.42, 71.65, 71.66, -3.69, -4.9, 1832069, 76.68, 54.88, 0.28, 0.39, 27.04, -0.95, NYSE
Hartford Financial Services Group Wt, HIG%, 52.58, 53.25, 50.9, 50.9, -2.62, -4.9, 5379, 54.29, 41.0, 0.0, 0.0, 0.0, -1.27, NYSE
AbbVie, ABBV, 113.0, 115.53, 109.4, 109.51, -5.66, -4.91, 9428660, 125.86, 60.05, 2.84, 2.59, 33.29, 13.24, NYSE
Aerojet Rocketdyne Holdings, AJRD, 26.06, 26.7, 24.82, 25.13, -1.3, -4.92, 1318543, 36.25, 18.41, 0.0, 0.0, 30.46, -19.46, NYSE
Navios Maritime Holdings, NM, 1.2, 1.25, 1.11, 1.16, -0.06, -4.92, 1030237, 2.26, 0.95, 0.24, 20.69, 0.0, -3.33, NYSE
UBS Group, UBS, 19.75, 19.84, 19.07, 19.15, -0.99, -4.92, 5681199, 20.89, 15.1, 0.68, 3.53, 66.03, 4.13, NYSE
WageWorks, WAGE, 60.5, 61.15, 57.95, 57.95, -3.0, -4.92, 302004, 80.5, 56.9, 0.0, 0.0, 49.53, -6.53, NYSE
AquaBounty Technologies, AQB, 2.61, 2.64, 2.46, 2.48, -0.13, -4.92, 52764, 18.81, 2.46, 0.0, 0.0, 0.0, -29.5, NASDAQ Capital
Ampio Pharmaceuticals, AMPE, 3.06, 3.07, 2.9, 2.9, -0.15, -4.92, 615149, 4.95, 0.38, 0.0, 0.0, 0.0, -28.75, NYSE American
Brinker International, EAT, 35.98, 36.4, 34.33, 34.33, -1.78, -4.93, 2844891, 46.16, 29.5, 1.52, 4.43, 13.1, -11.61, NYSE
Investors Real Estate Trust, IRET, 5.45, 5.51, 5.18, 5.21, -0.27, -4.93, 609382, 6.75, 5.18, 0.28, 5.37, 0.0, -8.27, NYSE
Koninklijke Philips ADR, PHG, 39.11, 39.3, 37.37, 37.62, -1.95, -4.93, 2591094, 42.35, 28.71, 0.99, 2.64, 22.43, -0.48, NYSE
Aldeyra Therapeutics, ALDX, 7.0, 7.1, 6.55, 6.75, -0.35, -4.93, 92690, 11.9, 3.8, 0.0, 0.0, 0.0, -0.74, NASDAQ Capital
Harris Corp., HRS, 154.27, 156.15, 146.24, 148.2, -7.7, -4.94, 1156788, 160.67, 104.02, 2.28, 1.54, 34.87, 4.62, NYSE
Southwestern Energy, SWN, 3.97, 4.14, 3.77, 3.85, -0.2, -4.94, 31112030, 9.75, 3.77, 0.0, 0.0, 6.11, -31.0, NYSE
Cyanotech, CYAN, 3.9, 3.9, 3.81, 3.85, -0.2, -4.94, 3711, 5.35, 3.25, 0.0, 0.0, 64.17, -1.51, NASDAQ Capital
Genworth Financial Cl A, GNW, 3.01, 3.06, 2.86, 2.88, -0.15, -4.95, 5241386, 4.23, 2.86, 0.0, 0.0, 4.09, -7.4, NYSE
Ingersoll-Rand, IR, 94.54, 95.28, 90.34, 90.53, -4.71, -4.95, 2791708, 97.67, 77.26, 1.8, 1.99, 17.86, 1.5, NYSE
Sensata Technologies Holding, ST, 54.56, 54.74, 52.03, 52.18, -2.72, -4.95, 1801803, 57.4, 38.71, 0.0, 0.0, 29.31, 2.09, NYSE
CVD Equipment, CVV, 9.74, 9.8, 9.4, 9.4, -0.49, -4.95, 42403, 13.5, 9.26, 0.0, 0.0, 13.43, -19.1, NASDAQ Capital
First Data Cl A, FDC, 16.77, 17.3, 16.29, 16.3, -0.85, -4.96, 9892420, 19.23, 14.67, 0.0, 0.0, 21.45, -2.45, NYSE
M&T Bank, MTB, 187.43, 188.67, 179.09, 179.81, -9.39, -4.96, 975862, 193.85, 141.12, 3.0, 1.67, 20.69, 5.16, NYSE
Teekay Tankers, TNK, 1.21, 1.23, 1.14, 1.15, -0.06, -4.96, 2100022, 2.7, 1.14, 0.12, 10.43, 0.0, -17.86, NYSE
WPP ADR, WPP, 88.15, 88.37, 86.0, 86.03, -4.49, -4.96, 265910, 119.12, 82.44, 3.02, 3.51, 9.96, -5.0, NYSE
Broadwind Energy, BWEN, 2.38, 2.4, 2.28, 2.3, -0.12, -4.96, 91547, 9.8, 2.28, 0.0, 0.0, 9.58, -15.44, NASDAQ Capital
Booz Allen Hamilton Holding, BAH, 37.0, 38.1, 36.3, 36.74, -1.92, -4.97, 1928326, 40.25, 31.06, 0.68, 1.85, 20.3, -3.65, NYSE
Helix Energy Solutions Group, HLX, 7.27, 7.58, 7.05, 7.07, -0.37, -4.97, 997590, 8.73, 4.82, 0.0, 0.0, 0.0, -6.23, NYSE
