Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Stars Group, TSG, 25.55, 25.6, 24.75, 24.9, -0.8, -3.11, 805847, 26.45, 14.01, 0.0, 0.0, 19.45, 6.87, NASDAQ Global
Trevena, TRVN, 1.6, 1.61, 1.53, 1.56, -0.05, -3.11, 598334, 8.0, 1.35, 0.0, 0.0, 0.0, -2.5, NASDAQ Global
Five Below, FIVE, 64.19, 64.86, 62.78, 62.94, -2.03, -3.12, 1448299, 73.55, 37.14, 0.0, 0.0, 41.14, -5.1, NASDAQ Global
NetApp, NTAP, 61.53, 62.0, 60.17, 60.22, -1.94, -3.12, 1673137, 64.06, 37.43, 0.8, 1.33, 25.85, 8.86, NASDAQ Global
Neurocrine Biosciences, NBIX, 84.99, 85.97, 83.15, 83.33, -2.69, -3.13, 768038, 91.82, 39.21, 0.0, 0.0, 0.0, 7.4, NASDAQ Global
Synaptics, SYNA, 42.34, 42.73, 41.06, 41.2, -1.33, -3.13, 736811, 64.54, 33.73, 0.0, 0.0, 84.08, 3.15, NASDAQ Global
Turtle Beach, HEAR, 0.49, 0.49, 0.47, 0.47, -0.02, -3.13, 201311, 1.54, 0.42, 0.0, 0.0, 0.0, 4.59, NASDAQ Global
Visteon, VC, 126.61, 127.69, 123.42, 123.93, -4.0, -3.13, 367091, 140.64, 88.29, 0.0, 0.0, 27.63, -0.97, NASDAQ Global
Caesars Entertainment, CZR, 14.2, 14.25, 13.85, 13.9, -0.45, -3.14, 5658521, 14.5, 8.5, 0.0, 0.0, 0.0, 9.88, NASDAQ Global
Sterling Construction, STRL, 13.61, 13.71, 13.06, 13.26, -0.43, -3.14, 386262, 18.9, 7.75, 0.0, 0.0, 265.2, -18.55, NASDAQ Global
Intel, INTC, 47.32, 47.79, 46.1, 46.15, -1.5, -3.15, 26106080, 50.85, 33.23, 1.2, 2.6, 23.31, -0.02, NASDAQ Global
Urban Outfitters, URBN, 33.51, 33.6, 32.33, 32.62, -1.06, -3.15, 2321105, 36.1, 16.19, 0.0, 0.0, 21.75, -6.96, NASDAQ Global
Virtusa, VRTU, 44.61, 44.83, 43.55, 43.6, -1.42, -3.15, 128117, 48.71, 25.2, 0.0, 0.0, 61.41, -1.09, NASDAQ Global
PC Connection, CNXN, 27.16, 27.16, 26.28, 26.38, -0.86, -3.16, 19758, 30.48, 23.52, 0.0, 0.0, 14.9, 0.65, NASDAQ Global
Primo Water, PRMW, 12.95, 12.95, 12.55, 12.58, -0.41, -3.16, 118490, 15.39, 10.47, 0.0, 0.0, 0.0, 0.08, NASDAQ Global
Alder BioPharmaceuticals, ALDR, 13.95, 14.55, 13.75, 13.75, -0.45, -3.17, 1953589, 25.45, 8.6, 0.0, 0.0, 0.0, 20.09, NASDAQ Global
CEVA, CEVA, 42.15, 42.45, 41.2, 41.25, -1.35, -3.17, 218396, 51.8, 32.8, 0.0, 0.0, 47.97, -10.62, NASDAQ Global
Universal Logistics Holdings, ULH, 23.55, 23.7, 22.66, 22.9, -0.75, -3.17, 33480, 25.65, 11.65, 0.28, 1.22, 99.57, -3.58, NASDAQ Global
American Superconductor, AMSC, 5.33, 5.38, 5.12, 5.17, -0.17, -3.18, 201193, 7.82, 2.89, 0.0, 0.0, 0.0, 42.42, NASDAQ Global
Flexion Therapeutics, FLXN, 22.26, 22.46, 21.5, 21.6, -0.71, -3.18, 676586, 32.25, 16.51, 0.0, 0.0, 0.0, -13.74, NASDAQ Global
Red Rock Resorts Cl A, RRR, 35.42, 35.42, 34.12, 34.38, -1.13, -3.18, 317321, 35.77, 20.87, 0.4, 1.16, 78.14, 1.9, NASDAQ Global
American Railcar Industries, ARII, 39.08, 39.08, 37.88, 38.19, -1.26, -3.19, 73405, 49.33, 34.3, 1.6, 4.19, 13.94, -8.29, NASDAQ Global
Amkor Technology, AMKR, 9.96, 9.96, 9.66, 9.72, -0.32, -3.19, 1058241, 12.48, 8.32, 0.0, 0.0, 8.92, -3.28, NASDAQ Global
Ebix, EBIX, 82.5, 82.95, 80.15, 80.4, -2.65, -3.19, 246716, 84.6, 52.4, 0.3, 0.37, 26.02, 1.45, NASDAQ Global
Fanhua ADR, FANH, 29.69, 29.83, 28.75, 28.82, -0.95, -3.19, 177345, 31.85, 6.79, 0.8, 2.78, 0.0, 33.3, NASDAQ Global
Ambarella, AMBA, 49.2, 49.55, 47.97, 48.15, -1.59, -3.2, 724605, 66.23, 40.06, 0.0, 0.0, 46.3, -18.04, NASDAQ Global
JD.com ADR, JD, 47.99, 48.02, 45.92, 46.03, -1.52, -3.2, 15281065, 50.68, 28.08, 0.0, 0.0, 0.0, 11.13, NASDAQ Global
Littelfuse, LFUS, 221.33, 222.0, 214.37, 214.89, -7.11, -3.2, 176200, 226.33, 149.81, 1.48, 0.69, 41.4, 8.63, NASDAQ Global
Malibu Boats Cl A, MBUU, 32.08, 32.52, 31.37, 31.47, -1.04, -3.2, 171173, 34.88, 19.89, 0.0, 0.0, 18.72, 5.85, NASDAQ Global
SMTC, SMTX, 2.18, 2.18, 2.1, 2.12, -0.07, -3.2, 9859, 2.33, 1.1, 0.0, 0.0, 0.0, 12.13, NASDAQ Global
Heritage-Crystal Clean, HCCI, 21.65, 21.7, 21.0, 21.1, -0.7, -3.21, 68593, 25.2, 12.85, 0.0, 0.0, 24.53, -2.99, NASDAQ Global
Star Bulk Carriers, SBLK, 10.83, 10.88, 10.5, 10.51, -0.35, -3.22, 783795, 13.4, 7.57, 0.0, 0.0, 0.0, -6.66, NASDAQ Global
Cherokee, CHKE, 1.5, 1.52, 1.45, 1.5, -0.05, -3.23, 74534, 10.7, 1.45, 0.2, 13.33, 0.0, -21.05, NASDAQ Global
iClick Interactive Asia Group ADR, ICLK, 7.28, 7.28, 6.75, 6.9, -0.23, -3.23, 56088, 11.4, 6.55, 0.0, 0.0, 0.0, -23.76, NASDAQ Global
Pain Therapeutics, PTIE, 6.45, 6.51, 6.21, 6.3, -0.21, -3.23, 52962, 12.8, 3.1, 0.0, 0.0, 0.0, 57.5, NASDAQ Global
Salem Media Group, SALM, 4.55, 4.65, 4.4, 4.5, -0.15, -3.23, 51522, 8.25, 3.9, 0.26, 5.78, 22.7, 0.0, NASDAQ Global
Xencor, XNCR, 22.12, 22.15, 21.49, 21.54, -0.72, -3.23, 130223, 28.64, 18.55, 0.0, 0.0, 0.0, -1.73, NASDAQ Global
Beacon Roofing Supply, BECN, 61.28, 61.69, 59.2, 59.75, -2.0, -3.24, 442384, 66.47, 39.57, 0.0, 0.0, 36.66, -6.29, NASDAQ Global
Acacia Communications, ACIA, 39.0, 39.38, 37.55, 38.25, -1.29, -3.26, 560046, 69.57, 34.2, 0.0, 0.0, 12.92, 5.58, NASDAQ Global
Cracker Barrel Old Country Store, CBRL, 175.17, 175.17, 169.93, 170.17, -5.73, -3.26, 310190, 179.12, 141.75, 4.8, 2.82, 20.53, 7.1, NASDAQ Global
Mercury Systems, MRCY, 47.98, 47.98, 46.15, 46.65, -1.57, -3.26, 358985, 55.0, 33.37, 0.0, 0.0, 50.71, -9.15, NASDAQ Global
Lancaster Colony, LANC, 127.48, 128.48, 123.96, 124.13, -4.22, -3.29, 156771, 136.37, 113.33, 2.4, 1.93, 28.8, -3.93, NASDAQ Global
Walgreens Boots Alliance, WBA, 75.88, 76.24, 73.34, 73.56, -2.5, -3.29, 6831092, 88.0, 63.82, 1.6, 2.18, 20.32, 1.29, NASDAQ Global
American Airlines Group, AAL, 53.49, 53.99, 52.03, 52.1, -1.78, -3.3, 5039805, 59.08, 39.21, 0.4, 0.77, 13.32, 0.13, NASDAQ Global
Cass Information Systems, CASS, 57.86, 59.49, 56.2, 56.47, -1.93, -3.3, 13436, 65.0, 53.23, 0.96, 1.7, 27.94, -2.99, NASDAQ Global
Diamondback Energy, FANG, 125.72, 126.0, 122.22, 122.46, -4.18, -3.3, 1428032, 134.52, 82.77, 0.0, 0.0, 29.65, -3.0, NASDAQ Global
Limoneira, LMNR, 21.34, 21.53, 20.8, 20.82, -0.71, -3.3, 15798, 26.06, 16.77, 0.25, 1.2, 50.78, -7.05, NASDAQ Global
Fox Factory Holding, FOXF, 37.7, 37.75, 36.5, 36.55, -1.25, -3.31, 162737, 46.8, 25.74, 0.0, 0.0, 29.48, -5.92, NASDAQ Global
BioCryst Pharmaceuticals, BCRX, 4.47, 4.55, 4.33, 4.35, -0.15, -3.33, 1834869, 9.25, 3.95, 0.0, 0.0, 0.0, -11.41, NASDAQ Global
SunPower, SPWR, 7.77, 7.82, 7.53, 7.55, -0.26, -3.33, 2337719, 11.7, 5.84, 0.0, 0.0, 0.0, -10.44, NASDAQ Global
Tat Technologies, TATT, 10.18, 10.2, 10.15, 10.15, -0.35, -3.33, 3759, 12.5, 7.75, 0.34, 3.35, 20.71, -3.33, NASDAQ Global
TriMas, TRS, 26.8, 26.8, 26.0, 26.05, -0.9, -3.34, 86191, 28.85, 19.75, 0.0, 0.0, 0.0, -2.62, NASDAQ Global
Alpine Immune Sciences, ALPN, 11.22, 11.22, 10.59, 10.95, -0.38, -3.35, 7751, 14.52, 7.2, 0.0, 0.0, 0.0, -2.23, NASDAQ Global
Atlas Air Worldwide Holdings, AAWW, 56.3, 56.3, 54.45, 54.8, -1.9, -3.35, 282470, 68.7, 45.45, 0.0, 0.0, 52.69, -6.56, NASDAQ Global
Cavco Industries, CVCO, 155.85, 156.8, 151.35, 151.35, -5.25, -3.35, 38142, 169.75, 95.65, 0.0, 0.0, 33.71, -0.82, NASDAQ Global
ATA ADR, ATAI, 4.88, 4.88, 4.6, 4.6, -0.16, -3.36, 1993, 6.62, 3.0, 0.0, 0.0, 0.0, -0.43, NASDAQ Global
tronc, TRNC, 20.25, 20.47, 19.27, 19.58, -0.68, -3.36, 234149, 21.63, 10.8, 0.0, 0.0, 27.19, 11.31, NASDAQ Global
arGEN-X ADR, ARGX, 74.59, 75.2, 71.33, 72.97, -2.55, -3.38, 273312, 85.31, 17.33, 0.0, 0.0, 0.0, 15.57, NASDAQ Global
Premier Financial Bancorp, PFBI, 19.08, 19.1, 18.58, 18.58, -0.65, -3.38, 16252, 22.92, 17.25, 0.6, 3.23, 13.87, -7.47, NASDAQ Global
MongoDB, MDB, 27.29, 27.48, 26.41, 26.52, -0.93, -3.39, 168289, 34.0, 24.62, 0.0, 0.0, 0.0, -10.65, NASDAQ Global
PRA Health Sciences, PRAH, 91.99, 92.46, 89.2, 89.37, -3.14, -3.39, 279210, 95.9, 57.67, 0.0, 0.0, 49.93, -1.87, NASDAQ Global
ASML Holding, ASML, 199.34, 199.5, 194.47, 194.57, -6.85, -3.4, 910324, 208.58, 119.83, 1.72, 0.88, 0.0, 11.94, NASDAQ Global
Autodesk, ADSK, 114.12, 115.14, 111.6, 111.64, -3.93, -3.4, 1781793, 131.1, 81.75, 0.0, 0.0, 0.0, 6.5, NASDAQ Global
Catabasis Pharmaceuticals, CATB, 1.45, 1.47, 1.4, 1.42, -0.05, -3.4, 105802, 3.78, 1.09, 0.0, 0.0, 0.0, -4.7, NASDAQ Global
Ovascience, OVAS, 1.01, 1.02, 0.97, 0.99, -0.04, -3.4, 503267, 2.05, 0.97, 0.0, 0.0, 0.0, -28.93, NASDAQ Global
Consolidated Water, CWCO, 13.15, 13.35, 12.75, 12.75, -0.45, -3.41, 55332, 13.95, 10.0, 0.34, 2.67, 31.1, 1.19, NASDAQ Global
National Vision Holdings, EYE, 39.18, 39.65, 36.8, 38.0, -1.34, -3.41, 185811, 43.8, 27.19, 0.0, 0.0, 0.0, -6.43, NASDAQ Global
Reis, REIS, 20.3, 20.36, 19.7, 19.8, -0.7, -3.41, 7581, 23.0, 15.95, 0.68, 3.43, 198.0, -4.12, NASDAQ Global
Sonic, SONC, 25.4, 25.49, 24.42, 24.63, -0.87, -3.41, 806942, 30.05, 22.11, 0.64, 2.6, 16.64, -10.37, NASDAQ Global
Synergy Pharmaceuticals, SGYP, 2.05, 2.06, 1.97, 1.98, -0.07, -3.41, 6498072, 6.64, 1.68, 0.0, 0.0, 0.0, -11.21, NASDAQ Global
Ambac Financial Group, AMBC, 16.29, 16.45, 15.79, 15.79, -0.56, -3.43, 215043, 23.55, 13.17, 0.0, 0.0, 0.0, -1.19, NASDAQ Global
VEON ADR, VEON, 3.76, 3.79, 3.64, 3.65, -0.13, -3.44, 4984258, 4.5, 3.64, 0.11, 3.01, 4.08, -4.95, NASDAQ Global
Five Prime Therapeutics, FPRX, 19.53, 19.75, 18.99, 19.05, -0.68, -3.45, 638524, 49.3, 18.99, 0.0, 0.0, 0.0, -13.09, NASDAQ Global
MannKind, MNKD, 2.59, 2.62, 2.5, 2.52, -0.09, -3.45, 2536007, 6.96, 0.67, 0.0, 0.0, 0.0, 8.62, NASDAQ Global
NN, NNBR, 28.75, 28.75, 27.8, 28.0, -1.0, -3.45, 73144, 32.9, 18.75, 0.28, 1.0, 0.0, 1.45, NASDAQ Global
TRACON Pharmaceuticals, TCON, 2.9, 2.95, 2.75, 2.8, -0.1, -3.45, 165054, 5.0, 2.0, 0.0, 0.0, 0.0, -16.42, NASDAQ Global
Beasley Broadcast Group Cl A, BBGI, 12.9, 12.9, 12.55, 12.55, -0.45, -3.46, 6648, 18.19, 7.6, 0.18, 1.43, 5.7, -6.34, NASDAQ Global
Savara, SVRA, 11.76, 11.76, 11.29, 11.45, -0.41, -3.46, 120571, 17.19, 4.6, 0.0, 0.0, 0.0, -22.84, NASDAQ Global
Cohu, COHU, 22.53, 22.8, 21.72, 21.95, -0.79, -3.47, 222662, 26.17, 12.64, 0.24, 1.09, 22.02, 0.0, NASDAQ Global
Maiden Holdings, MHLD, 7.15, 7.2, 6.95, 6.95, -0.25, -3.47, 588670, 18.95, 5.55, 0.6, 8.63, 0.0, 5.3, NASDAQ Global
UroGen Pharma, URGN, 49.31, 49.6, 47.6, 48.18, -1.73, -3.47, 54186, 56.55, 13.01, 0.0, 0.0, 0.0, 29.48, NASDAQ Global
KVH Industries, KVHI, 11.35, 11.6, 11.05, 11.05, -0.4, -3.49, 17697, 12.65, 7.65, 0.0, 0.0, 0.0, 6.76, NASDAQ Global
Sypris Solutions, SYPR, 1.46, 1.47, 1.36, 1.38, -0.05, -3.5, 12665, 1.84, 0.83, 0.08, 5.8, 0.0, 0.0, NASDAQ Global
Codexis, CDXS, 8.5, 8.5, 8.0, 8.25, -0.3, -3.51, 226931, 9.45, 3.6, 0.0, 0.0, 0.0, -1.2, NASDAQ Global
Descartes Systems Group, DSGX, 28.85, 28.85, 27.45, 27.5, -1.0, -3.51, 108418, 31.23, 21.0, 0.0, 0.0, 80.88, -3.17, NASDAQ Global
Extreme Networks, EXTR, 14.62, 14.75, 14.21, 14.3, -0.52, -3.51, 3196432, 15.55, 5.46, 0.0, 0.0, 715.0, 14.22, NASDAQ Global
Reata Pharmaceuticals Cl A, RETA, 28.64, 29.41, 27.29, 27.8, -1.01, -3.51, 298378, 40.88, 19.48, 0.0, 0.0, 0.0, -1.84, NASDAQ Global
Altisource Portfolio Solutions, ASPS, 28.03, 28.03, 26.96, 27.16, -0.99, -3.52, 92490, 46.99, 16.17, 0.0, 0.0, 226.33, -3.0, NASDAQ Global
FTD Cos., FTD, 5.89, 5.89, 5.66, 5.76, -0.21, -3.52, 463187, 24.85, 5.66, 0.0, 0.0, 0.0, -19.89, NASDAQ Global
Eiger BioPharmaceuticals, EIGR, 8.4, 8.75, 8.15, 8.2, -0.3, -3.53, 99565, 16.2, 6.1, 0.0, 0.0, 0.0, -41.22, NASDAQ Global
Heidrick&Struggles International, HSII, 26.9, 27.0, 25.9, 26.0, -0.95, -3.53, 96062, 27.25, 17.9, 0.52, 2.0, 0.0, 5.91, NASDAQ Global
Hingham Institution for Savings, HIFS, 215.24, 215.24, 207.71, 207.71, -7.59, -3.53, 2969, 242.0, 148.02, 1.36, 0.65, 17.6, 0.34, NASDAQ Global
Avid Technology, AVID, 5.08, 5.08, 4.88, 4.91, -0.18, -3.54, 349279, 7.65, 3.99, 0.0, 0.0, 0.0, -8.91, NASDAQ Global
Iridium Communications, IRDM, 12.55, 12.65, 12.2, 12.2, -0.45, -3.56, 767469, 13.0, 7.8, 0.0, 0.0, 13.26, 3.39, NASDAQ Global
Ross Stores, ROST, 81.49, 81.93, 79.0, 79.08, -2.92, -3.56, 3165524, 85.66, 52.85, 0.64, 0.81, 25.27, -1.46, NASDAQ Global
VIVUS, VVUS, 0.42, 0.42, 0.4, 0.4, -0.01, -3.56, 698588, 1.38, 0.4, 0.0, 0.0, 1.19, -19.62, NASDAQ Global
Axsome Therapeutics, AXSM, 2.8, 2.83, 2.65, 2.7, -0.1, -3.57, 287898, 6.45, 2.65, 0.0, 0.0, 0.0, -51.79, NASDAQ Global
Golar LNG, GLNG, 27.29, 27.69, 26.82, 26.91, -1.0, -3.57, 1120647, 31.64, 19.32, 0.2, 0.74, 0.0, -9.73, NASDAQ Global
Mindbody, MB, 34.65, 34.7, 33.5, 33.7, -1.25, -3.58, 388498, 36.25, 21.57, 0.0, 0.0, 0.0, 10.67, NASDAQ Global
PDL BioPharma, PDLI, 2.78, 2.78, 2.68, 2.69, -0.1, -3.58, 1047866, 3.55, 1.96, 0.0, 0.0, 5.27, -1.82, NASDAQ Global
Ambac Financial Group WT, AMBCW, 6.77, 6.77, 6.35, 6.44, -0.24, -3.59, 26921, 12.78, 5.04, 0.0, 0.0, 0.0, 12.2, NASDAQ Global
United Security Bancshares (California), UBFO, 11.1, 11.1, 10.7, 10.75, -0.4, -3.59, 17902, 11.65, 6.81, 0.28, 2.6, 21.12, -2.27, NASDAQ Global
Meta Financial Group, CASH, 112.35, 117.9, 101.45, 109.5, -4.1, -3.61, 91571, 117.97, 60.7, 0.52, 0.47, 21.9, 18.19, NASDAQ Global
Acorda Therapeutics, ACOR, 26.0, 26.15, 25.3, 25.3, -0.95, -3.62, 416484, 33.0, 13.6, 0.0, 0.0, 0.0, 17.95, NASDAQ Global
Cree, CREE, 34.25, 34.25, 33.08, 33.26, -1.25, -3.62, 1491688, 40.24, 20.5, 0.0, 0.0, 0.0, -10.45, NASDAQ Global
InnerWorkings, INWK, 9.86, 9.86, 9.59, 9.59, -0.36, -3.62, 393909, 12.03, 9.08, 0.0, 0.0, 23.39, -4.39, NASDAQ Global
Marinus Pharmaceuticals, MRNS, 7.07, 7.31, 6.88, 6.92, -0.26, -3.62, 741144, 9.87, 1.13, 0.0, 0.0, 0.0, -15.2, NASDAQ Global
Achaogen, AKAO, 11.13, 11.19, 10.73, 10.74, -0.4, -3.63, 1142521, 27.79, 10.24, 0.0, 0.0, 0.0, 0.0, NASDAQ Global
Penn National Gaming, PENN, 32.16, 32.16, 30.85, 31.07, -1.17, -3.63, 1012621, 33.3, 13.5, 0.0, 0.0, 3.56, -0.83, NASDAQ Global
Pixelworks, PXLW, 6.02, 6.02, 5.76, 5.83, -0.22, -3.64, 321152, 7.05, 3.34, 0.0, 0.0, 0.0, -7.9, NASDAQ Global
Manhattan Associates, MANH, 52.32, 52.58, 50.56, 50.7, -1.92, -3.65, 691693, 54.21, 40.75, 0.0, 0.0, 29.14, 2.34, NASDAQ Global
Tower Semiconductor, TSEM, 33.04, 33.23, 31.16, 32.22, -1.22, -3.65, 1003039, 36.69, 20.6, 0.0, 0.0, 16.36, -5.46, NASDAQ Global
Mitcham Industries, MIND, 3.78, 3.78, 3.65, 3.68, -0.14, -3.67, 34612, 5.14, 2.82, 0.0, 0.0, 0.0, 16.08, NASDAQ Global
Spero Therapeutics, SPRO, 12.38, 12.65, 12.09, 12.09, -0.46, -3.67, 12581, 15.4, 9.84, 0.0, 0.0, 0.0, 2.89, NASDAQ Global
Teligent, TLGT, 2.98, 3.0, 2.75, 2.89, -0.11, -3.67, 748950, 9.54, 2.75, 0.0, 0.0, 0.0, -20.39, NASDAQ Global
Ocean Rig UDW Cl A, ORIG, 26.99, 28.5, 25.77, 26.39, -1.01, -3.69, 156042, 12880.0, 20.21, 0.0, 0.0, 0.0, -1.53, NASDAQ Global
Ezcorp Cl A, EZPW, 13.6, 13.75, 12.7, 13.0, -0.5, -3.7, 1014045, 13.75, 7.55, 0.0, 0.0, 18.91, 6.56, NASDAQ Global
Grifols ADR, GRFS, 24.37, 24.37, 23.6, 23.66, -0.91, -3.7, 336467, 25.18, 17.13, 0.43, 1.8, 25.86, 3.23, NASDAQ Global
Kamada, KMDA, 5.35, 5.5, 5.2, 5.2, -0.2, -3.7, 13349, 8.61, 3.75, 0.0, 0.0, 0.0, 9.47, NASDAQ Global
Medicines, MDCO, 33.13, 33.99, 32.13, 32.23, -1.24, -3.7, 1334987, 55.95, 24.45, 0.0, 0.0, 0.0, 17.89, NASDAQ Global
Repligen, RGEN, 34.79, 35.25, 33.73, 33.82, -1.3, -3.7, 218743, 46.81, 28.88, 0.0, 0.0, 57.32, -6.78, NASDAQ Global
O'Reilly Automotive, ORLY, 260.72, 263.08, 251.84, 252.64, -9.74, -3.71, 1411589, 279.23, 169.43, 0.0, 0.0, 21.52, 5.03, NASDAQ Global
Newmark Group, NMRK, 16.62, 16.98, 15.95, 16.04, -0.62, -3.72, 211600, 16.98, 13.72, 0.0, 0.0, 0.0, 0.88, NASDAQ Global
Denali Therapeutics, DNLI, 20.87, 20.87, 19.58, 20.39, -0.79, -3.73, 145691, 24.02, 14.72, 0.0, 0.0, 0.0, 30.37, NASDAQ Global
DepoMed, DEPO, 7.2, 7.33, 6.91, 6.96, -0.27, -3.73, 1327166, 18.4, 4.31, 0.0, 0.0, 0.0, -13.54, NASDAQ Global
Fossil Group, FOSL, 7.73, 7.85, 7.43, 7.48, -0.29, -3.73, 2128156, 26.01, 5.5, 0.0, 0.0, 0.0, -3.73, NASDAQ Global
Westmoreland Coal, WLB, 1.05, 1.08, 1.02, 1.03, -0.04, -3.74, 215871, 18.44, 0.95, 0.0, 0.0, 0.0, -14.88, NASDAQ Global
Corvel, CRVL, 52.95, 53.17, 51.05, 51.4, -2.0, -3.75, 22653, 61.2, 38.25, 0.0, 0.0, 28.24, -2.84, NASDAQ Global
Digimarc, DMRC, 30.5, 30.65, 29.3, 29.55, -1.15, -3.75, 93259, 41.75, 24.2, 0.0, 0.0, 0.0, -18.26, NASDAQ Global
Altra Industrial Motion, AIMC, 51.35, 51.55, 49.85, 49.85, -1.95, -3.76, 156022, 53.7, 35.2, 0.68, 1.36, 35.35, -1.09, NASDAQ Global
Astronics, ATRO, 44.27, 44.27, 42.78, 42.86, -1.69, -3.79, 102030, 49.45, 23.95, 0.0, 0.0, 36.32, 3.35, NASDAQ Global
KemPharm, KMPH, 6.75, 6.75, 6.15, 6.35, -0.25, -3.79, 134780, 6.75, 2.45, 0.0, 0.0, 0.0, 56.79, NASDAQ Global
OrthoPediatrics, KIDS, 17.49, 17.89, 17.01, 17.03, -0.67, -3.79, 7927, 23.0, 16.01, 0.0, 0.0, 0.0, -11.26, NASDAQ Global
Blackbaud, BLKB, 94.77, 96.78, 92.13, 92.16, -3.64, -3.8, 282175, 104.55, 61.98, 0.48, 0.52, 84.55, -2.47, NASDAQ Global
DHX Media Variable Voting, DHXM, 3.9, 3.9, 3.7, 3.8, -0.15, -3.8, 13699, 6.05, 2.92, 0.06, 1.66, 198.95, 7.04, NASDAQ Global
Novanta, NOVT, 57.55, 57.98, 55.3, 55.7, -2.2, -3.8, 246776, 60.3, 22.85, 0.0, 0.0, 41.0, 11.4, NASDAQ Global
Alnylam Pharmaceuticals, ALNY, 127.77, 129.66, 124.03, 124.5, -4.93, -3.81, 771745, 147.63, 39.66, 0.0, 0.0, 0.0, -2.01, NASDAQ Global
Integrated Device Technology, IDTI, 29.51, 29.82, 28.76, 28.77, -1.14, -3.81, 2301974, 34.13, 22.7, 0.0, 0.0, 0.0, -3.23, NASDAQ Global
Momo ADR, MOMO, 30.63, 30.94, 29.29, 29.83, -1.18, -3.81, 4665528, 46.69, 22.49, 0.0, 0.0, 20.3, 21.85, NASDAQ Global
Supernus Pharmaceuticals, SUPN, 40.3, 40.9, 39.05, 39.15, -1.55, -3.81, 513032, 50.05, 24.05, 0.0, 0.0, 36.31, -1.76, NASDAQ Global
Endo International, ENDP, 6.75, 6.98, 6.49, 6.54, -0.26, -3.82, 7252533, 14.45, 5.77, 0.0, 0.0, 0.0, -15.61, NASDAQ Global
FormFactor, FORM, 14.2, 14.25, 13.7, 13.85, -0.55, -3.82, 750912, 18.65, 10.45, 0.0, 0.0, 53.27, -11.5, NASDAQ Global
Novocure, NVCR, 22.05, 22.25, 21.3, 21.3, -0.85, -3.84, 671740, 24.15, 6.6, 0.0, 0.0, 0.0, 5.45, NASDAQ Global
Inovio Pharmaceuticals, INO, 4.4, 4.42, 4.24, 4.25, -0.17, -3.85, 1520728, 9.86, 4.09, 0.0, 0.0, 0.0, 2.91, NASDAQ Global
Medpace Holdings, MEDP, 37.21, 37.21, 35.53, 35.97, -1.44, -3.85, 162324, 39.64, 21.76, 0.0, 0.0, 52.94, -0.8, NASDAQ Global
Aptevo Therapeutics, APVO, 3.33, 3.37, 3.11, 3.24, -0.13, -3.86, 168684, 4.85, 1.15, 0.0, 0.0, 0.0, -23.58, NASDAQ Global
Schnitzer Steel Industries, SCHN, 34.5, 34.6, 33.4, 33.6, -1.35, -3.86, 179657, 38.85, 17.5, 0.75, 2.23, 14.74, 0.3, NASDAQ Global
Carbonite, CARB, 24.3, 24.35, 23.25, 23.6, -0.95, -3.87, 291848, 27.0, 18.1, 0.0, 0.0, 0.0, -5.98, NASDAQ Global
Citi Trends, CTRN, 23.33, 23.33, 22.47, 22.6, -0.91, -3.87, 105389, 28.12, 15.54, 0.32, 1.42, 22.16, -14.59, NASDAQ Global
Internet Gold-Golden Lines, IGLD, 8.9, 9.38, 8.64, 8.7, -0.35, -3.87, 14091, 12.89, 5.86, 0.0, 0.0, 15.76, 2.96, NASDAQ Global
Minerva Neurosciences, NERV, 6.35, 6.5, 6.05, 6.2, -0.25, -3.88, 272724, 11.15, 4.8, 0.0, 0.0, 0.0, 2.48, NASDAQ Global
Natera, NTRA, 10.4, 10.54, 10.1, 10.13, -0.41, -3.89, 56951, 14.76, 7.35, 0.0, 0.0, 0.0, 12.68, NASDAQ Global
Core-Mark Holding, CORE, 21.61, 21.75, 20.56, 20.92, -0.85, -3.9, 355535, 38.37, 20.56, 0.4, 1.91, 23.29, -33.76, NASDAQ Global
Vertex Pharmaceuticals, VRTX, 169.42, 169.96, 163.64, 166.24, -6.75, -3.9, 3348008, 174.96, 84.39, 0.0, 0.0, 159.85, 10.93, NASDAQ Global
IDEXX Laboratories, IDXX, 193.53, 195.66, 186.23, 186.36, -7.59, -3.91, 758428, 198.73, 138.52, 0.0, 0.0, 60.41, 19.17, NASDAQ Global
Yandex, YNDX, 38.93, 39.01, 37.48, 37.87, -1.54, -3.91, 2703382, 39.67, 21.4, 0.0, 0.0, 93.57, 15.63, NASDAQ Global
Calumet Specialty Products Partners, CLMT, 7.55, 7.6, 7.25, 7.35, -0.3, -3.92, 284225, 9.95, 3.4, 2.74, 37.28, 0.0, -4.55, NASDAQ Global
Micron Technology, MU, 42.0, 42.21, 40.61, 40.82, -1.67, -3.93, 39633295, 49.89, 22.64, 0.0, 0.0, 6.43, -0.73, NASDAQ Global
Interface, TILE, 25.1, 25.1, 24.15, 24.35, -1.0, -3.94, 270315, 26.25, 17.18, 0.26, 1.07, 28.65, -3.18, NASDAQ Global
O2Micro International ADR, OIIM, 1.51, 1.52, 1.46, 1.46, -0.06, -3.94, 45024, 2.6, 1.45, 0.0, 0.0, 0.0, -12.51, NASDAQ Global
