Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Research Frontiers, REFR, 0.96, 0.98, 0.96, 0.97, 0.0, 0.0, 20051, 1.93, 0.86, 0.0, 0.0, 0.0, -7.21, NASDAQ Capital
RMR Group Cl A, RMR, 64.8, 65.25, 64.65, 64.75, 0.0, 0.0, 24938, 67.9, 42.35, 1.0, 1.54, 24.62, 9.19, NASDAQ Capital
SilverSun Technologies, SSNT, 4.0, 4.03, 4.0, 4.02, 0.0, 0.0, 2241, 5.22, 3.0, 0.0, 0.0, 27.88, -4.98, NASDAQ Capital
Socket Mobile, SCKT, 3.5, 3.58, 3.5, 3.5, 0.0, 0.0, 10188, 4.9, 3.26, 0.0, 0.0, 2.22, -2.23, NASDAQ Capital
Sophiris Bio, SPHS, 2.24, 2.26, 2.19, 2.22, 0.0, 0.0, 156514, 2.95, 1.8, 0.0, 0.0, 0.0, -2.2, NASDAQ Capital
Stellar Acquisition III, STLR, 10.25, 10.25, 10.24, 10.24, 0.0, 0.0, 310, 10.28, 9.99, 0.0, 0.0, 0.0, 0.29, NASDAQ Capital
Tecogen, TGEN, 2.29, 2.31, 2.29, 2.29, 0.0, 0.0, 6829, 4.19, 2.2, 0.0, 0.0, 0.0, -15.19, NASDAQ Capital
Torchlight Energy Resources, TRCH, 1.2, 1.22, 1.18, 1.21, 0.0, 0.0, 124182, 1.96, 0.95, 0.0, 0.0, 0.0, -9.7, NASDAQ Capital
United Insurance Holdings, UIHC, 19.33, 19.52, 19.18, 19.32, 0.0, 0.0, 79616, 20.31, 13.05, 0.24, 1.24, 0.0, 12.0, NASDAQ Capital
Urban One Cl D, UONEK, 1.8, 1.95, 1.8, 1.85, 0.0, 0.0, 13240, 3.5, 1.35, 0.0, 0.0, 0.0, 5.71, NASDAQ Capital
Wins Finance Holdings, WINS, 130.0, 135.0, 130.0, 135.0, 0.0, 0.0, 717, 465.0, 19.8, 0.0, 0.0, 180.0, -25.0, NASDAQ Capital
ZAIS Group Holdings Cl A, ZAIS, 4.04, 4.05, 4.03, 4.05, 0.0, 0.0, 4435, 5.18, 1.69, 0.0, 0.0, 0.0, 4.38, NASDAQ Capital
Avino Silver&Gold Mines, ASM, 1.42, 1.45, 1.4, 1.42, 0.0, 0.0, 223289, 2.13, 1.14, 0.0, 0.0, 40.57, 5.97, NYSE American
CCA Industries, CAW, 3.05, 3.1, 3.05, 3.1, 0.0, 0.0, 384, 3.81, 2.6, 0.28, 9.03, 14.76, -1.59, NYSE American
Evolution Petroleum, EPM, 7.65, 7.75, 7.6, 7.65, 0.0, 0.0, 61631, 9.3, 6.35, 0.3, 3.92, 30.6, 11.68, NYSE American
Flanigan's Enterprises, BDL, 23.9, 23.9, 23.9, 23.9, 0.0, 0.0, 742, 30.95, 20.2, 0.2, 0.84, 14.75, 1.3, NYSE American
Franklin Street Properties, FSP, 10.16, 10.18, 9.92, 10.14, 0.0, 0.0, 528428, 12.88, 9.59, 0.76, 7.5, 0.0, -5.59, NYSE American
Great Panther Silver, GPL, 1.28, 1.29, 1.25, 1.27, 0.0, 0.0, 377713, 2.28, 1.06, 0.0, 0.0, 116.51, -1.55, NYSE American
GSE Systems, GVP, 3.26, 3.38, 3.25, 3.3, 0.0, 0.0, 12437, 3.85, 2.35, 0.0, 0.0, 66.0, 1.54, NYSE American
NovaGold Resources, NG, 3.71, 3.78, 3.6, 3.72, 0.0, 0.0, 2433461, 6.21, 3.35, 0.0, 0.0, 0.0, -5.34, NYSE American
Nuverra Environmental Solutions, NES, 19.55, 19.86, 19.02, 19.55, 0.0, 0.0, 4070, 26.25, 9.25, 0.0, 0.0, 1.16, 7.54, NYSE American
Orient Paper, ONP, 1.4, 1.49, 1.4, 1.4, 0.0, 0.0, 59272, 2.45, 0.75, 0.02, 1.43, 4.82, 8.53, NYSE American
Protalix BioTherapeutics, PLX, 0.72, 0.72, 0.68, 0.69, 0.0, 0.0, 1391534, 1.51, 0.48, 0.0, 0.0, 0.0, 4.36, NYSE American
Servotronics, SVT, 10.7, 10.7, 10.45, 10.45, 0.0, 0.0, 6817, 12.8, 8.49, 0.15, 1.44, 26.13, -6.14, NYSE American
Solitario Zinc, XPL, 0.59, 0.63, 0.59, 0.59, 0.0, 0.0, 142134, 0.91, 0.54, 0.0, 0.0, 0.0, -2.09, NYSE American
Spark Networks ADR, LOV, 14.99, 15.1, 14.0, 15.1, 0.0, 0.0, 14027, 15.4, 0.76, 0.0, 0.0, 0.0, 19.37, NYSE American
Sunlink Health Systems, SSY, 1.49, 1.49, 1.45, 1.45, 0.0, 0.0, 1342, 2.08, 1.3, 0.0, 0.0, 0.0, -8.81, NYSE American
U.S. Geothermal, HTM, 5.37, 5.39, 5.37, 5.38, 0.0, 0.0, 173631, 5.42, 3.11, 0.0, 0.0, 0.0, 55.94, NYSE American
WidePoint, WYY, 0.58, 0.62, 0.57, 0.59, 0.0, 0.0, 134514, 0.78, 0.39, 0.0, 0.0, 0.0, -9.27, NYSE American
AirMedia Group ADR, AMCN, 1.21, 1.22, 1.15, 1.2, 0.0, 0.0, 193569, 3.3, 1.04, 0.0, 0.0, 0.0, 4.35, NASDAQ Global
Alliance Resource Partners, ARLP, 20.55, 20.75, 20.31, 20.5, 0.0, 0.0, 311519, 24.85, 17.6, 2.04, 9.95, 6.82, 4.06, NASDAQ Global
Alpine Immune Sciences, ALPN, 11.19, 11.62, 11.07, 11.09, 0.0, 0.0, 8163, 14.52, 7.2, 0.0, 0.0, 0.0, -0.98, NASDAQ Global
American River Bankshares, AMRB, 15.4, 15.4, 15.4, 15.4, 0.0, 0.0, 353, 16.48, 12.97, 0.2, 1.3, 31.43, 1.05, NASDAQ Global
Arotech, ARTX, 3.6, 3.7, 3.6, 3.65, 0.0, 0.0, 97404, 4.35, 2.8, 0.0, 0.0, 0.0, 2.82, NASDAQ Global
Atlanticus Holdings, ATLC, 2.26, 2.28, 2.22, 2.22, 0.0, 0.0, 3461, 3.49, 2.13, 0.0, 0.0, 0.0, -7.5, NASDAQ Global
Axsome Therapeutics, AXSM, 2.85, 2.89, 2.7, 2.8, 0.0, 0.0, 298842, 6.45, 2.65, 0.0, 0.0, 0.0, -50.0, NASDAQ Global
Bank of Princeton, BPRN, 32.8, 32.8, 32.75, 32.8, 0.0, 0.0, 5249, 39.0, 29.43, 0.0, 0.0, 16.65, -4.48, NASDAQ Global
Bazaarvoice, BV, 5.5, 5.5, 5.45, 5.5, 0.0, 0.0, 1112665, 5.5, 3.8, 0.0, 0.0, 0.0, 0.92, NASDAQ Global
Big 5 Sporting Goods, BGFV, 5.7, 5.85, 5.65, 5.65, 0.0, 0.0, 716722, 17.1, 5.6, 0.6, 10.62, 5.65, -25.66, NASDAQ Global
BroadSoft, BSFT, 54.95, 55.0, 54.9, 54.9, 0.0, 0.0, 1084647, 55.05, 33.85, 0.0, 0.0, 0.0, 0.0, NASDAQ Global
Brookline Bancorp, BRKL, 16.1, 16.2, 15.97, 16.0, 0.0, 0.0, 200005, 16.6, 13.6, 0.36, 2.25, 20.51, 1.91, NASDAQ Global
Calavo Growers, CVGW, 87.35, 87.8, 86.35, 87.0, 0.0, 0.0, 206045, 90.85, 48.75, 0.95, 1.09, 40.85, 3.08, NASDAQ Global
Callidus Software, CALD, 36.0, 36.1, 35.95, 35.95, 0.0, 0.0, 4433971, 36.25, 18.1, 0.0, 0.0, 0.0, 25.48, NASDAQ Global
Cal-Maine Foods, CALM, 42.45, 43.0, 42.35, 42.55, 0.0, 0.0, 179110, 50.4, 33.4, 1.76, 4.15, 0.0, -4.27, NASDAQ Global
Canterbury Park Holding, CPHC, 15.05, 15.17, 15.0, 15.0, 0.0, 0.0, 3659, 17.55, 9.99, 0.24, 1.6, 22.73, -7.69, NASDAQ Global
Cherokee, CHKE, 1.5, 1.55, 1.5, 1.55, 0.0, 0.0, 45110, 10.7, 1.45, 0.2, 12.9, 0.0, -18.42, NASDAQ Global
Chiasma, CHMA, 1.7, 1.75, 1.65, 1.65, 0.0, 0.0, 8682, 2.95, 1.25, 0.0, 0.0, 0.0, -2.94, NASDAQ Global
Chimerix, CMRX, 4.8, 4.96, 4.76, 4.79, 0.0, 0.0, 124544, 6.64, 4.17, 0.0, 0.0, 0.0, 3.46, NASDAQ Global
China TechFaith Wireless Communication Technology ADR, CNTF, 2.82, 2.85, 2.72, 2.76, 0.0, 0.0, 29829, 3.6, 1.45, 0.0, 0.0, 5.6, 6.6, NASDAQ Global
China XD Plastics, CXDC, 4.55, 4.55, 4.45, 4.5, 0.0, 0.0, 9854, 5.1, 3.95, 0.0, 0.0, 3.33, -2.17, NASDAQ Global
CM Finance, CMFN, 8.29, 8.29, 8.05, 8.2, 0.0, 0.0, 37353, 10.8, 7.4, 1.0, 12.2, 5.0, 0.61, NASDAQ Global
Colony Bankcorp, CBAN, 14.35, 14.6, 14.35, 14.35, 0.0, 0.0, 3863, 14.75, 11.1, 0.1, 0.7, 16.49, -1.71, NASDAQ Global
ConnectOne Bancorp, CNOB, 29.3, 29.4, 29.1, 29.15, 0.0, 0.0, 102946, 29.43, 21.04, 0.3, 1.03, 21.59, 13.2, NASDAQ Global
Cytokinetics, CYTK, 9.2, 9.65, 9.15, 9.2, 0.0, 0.0, 463923, 17.2, 7.0, 0.0, 0.0, 0.0, 12.88, NASDAQ Global
Destination XL Group, DXLG, 2.55, 2.6, 2.55, 2.6, 0.0, 0.0, 56526, 3.6, 1.46, 0.0, 0.0, 0.0, 18.18, NASDAQ Global
Digi International, DGII, 10.15, 10.4, 10.06, 10.35, 0.0, 0.0, 93571, 13.35, 8.5, 0.0, 0.0, 115.0, 8.38, NASDAQ Global
Dixie Group, DXYN, 3.59, 3.65, 3.5, 3.5, 0.0, 0.0, 18174, 5.21, 3.3, 0.0, 0.0, 0.0, -9.09, NASDAQ Global
Dorchester Minerals, DMLP, 15.85, 16.0, 15.8, 15.9, 0.0, 0.0, 31084, 19.1, 13.9, 1.55, 9.73, 16.39, 4.61, NASDAQ Global
Eagle Bancorp Montana, EBMT, 20.25, 20.31, 19.85, 20.2, 0.0, 0.0, 17048, 21.95, 17.35, 0.36, 1.78, 19.51, -3.58, NASDAQ Global
Ecology&Environment, EEI, 10.8, 10.85, 10.8, 10.8, 0.0, 0.0, 3566, 13.06, 9.45, 0.4, 3.7, 17.42, 2.86, NASDAQ Global
Eleven Biotherapeutics, EBIO, 1.05, 1.06, 1.0, 1.04, 0.0, 0.0, 837025, 2.54, 0.62, 0.0, 0.0, 0.0, 28.24, NASDAQ Global
Estre Ambiental WT, ESTRW, 0.65, 0.65, 0.65, 0.65, 0.0, 0.0, 5500, 1.03, 0.6, 0.0, 0.0, 0.0, -13.33, NASDAQ Global
Exactech, EXAC, 50.1, 50.1, 49.88, 50.1, 0.0, 0.0, 64973, 50.95, 23.3, 0.0, 0.0, 2505.0, 1.31, NASDAQ Global
EXFO, EXFO, 4.55, 4.6, 4.55, 4.55, 0.0, 0.0, 4950, 6.15, 3.73, 0.0, 0.0, 455.0, 4.6, NASDAQ Global
Ezcorp Cl A, EZPW, 11.85, 12.05, 11.7, 11.8, 0.0, 0.0, 456957, 12.5, 7.55, 0.0, 0.0, 26.97, -3.28, NASDAQ Global
First Financial Bancorp (Ohio), FFBC, 28.65, 28.8, 28.43, 28.5, 0.0, 0.0, 272861, 29.5, 22.8, 0.76, 2.67, 18.27, 8.16, NASDAQ Global
Gaia Cl A, GAIA, 12.0, 12.1, 11.88, 11.95, 0.0, 0.0, 124462, 13.5, 7.88, 0.0, 0.0, 2.13, -3.63, NASDAQ Global
General Finance, GFN, 7.05, 7.1, 6.9, 7.0, 0.0, 0.0, 9589, 7.35, 4.5, 0.0, 0.0, 0.0, 2.94, NASDAQ Global
Gentherm, THRM, 32.0, 32.3, 31.8, 32.0, 0.0, 0.0, 125601, 40.8, 29.5, 0.0, 0.0, 17.68, 0.79, NASDAQ Global
GoPro, GPRO, 5.56, 5.63, 5.38, 5.47, 0.0, 0.0, 2925925, 11.89, 5.04, 0.0, 0.0, 0.0, -27.74, NASDAQ Global
Great Lakes Dredge&Dock, GLDD, 4.7, 4.84, 4.65, 4.7, 0.0, 0.0, 312946, 5.7, 3.6, 0.0, 0.0, 0.0, -12.96, NASDAQ Global
Green Bancorp, GNBC, 23.75, 24.05, 23.75, 23.85, 0.0, 0.0, 677179, 24.4, 15.0, 0.0, 0.0, 25.92, 17.49, NASDAQ Global
Hanmi Financial, HAFC, 31.75, 31.9, 31.2, 31.5, 0.0, 0.0, 141794, 34.55, 25.45, 0.96, 3.05, 18.53, 3.79, NASDAQ Global
Harvard Bioscience, HBIO, 4.7, 4.78, 4.41, 4.7, 0.0, 0.0, 203007, 4.85, 2.25, 0.0, 0.0, 0.0, 42.42, NASDAQ Global
Himax Technologies ADR, HIMX, 8.64, 8.78, 8.42, 8.53, 0.0, 0.0, 3104762, 13.95, 4.88, 0.24, 2.81, 164.67, -18.14, NASDAQ Global
Houston Wire&Cable, HWCC, 7.2, 7.2, 7.0, 7.0, 0.0, 0.0, 11702, 7.5, 4.7, 0.12, 1.71, 0.0, -2.78, NASDAQ Global
Innodata, INOD, 1.18, 1.19, 1.15, 1.16, 0.0, 0.0, 6254, 2.4, 0.88, 0.0, 0.0, 0.0, -14.71, NASDAQ Global
Inovalon Holdings Cl A, INOV, 13.1, 13.25, 13.0, 13.0, 0.0, 0.0, 327447, 17.8, 10.45, 0.0, 0.0, 104.59, -13.33, NASDAQ Global
Iridium Communications, IRDM, 12.8, 12.8, 12.5, 12.7, 0.0, 0.0, 452049, 13.0, 7.8, 0.0, 0.0, 13.8, 7.63, NASDAQ Global
JAKKS Pacific, JAKK, 2.55, 2.6, 2.5, 2.55, 0.0, 0.0, 153163, 5.85, 2.2, 0.0, 0.0, 0.0, 8.51, NASDAQ Global
Liquidity Services, LQDT, 4.85, 4.9, 4.7, 4.8, 0.0, 0.0, 114361, 9.95, 4.33, 0.0, 0.0, 0.0, -1.03, NASDAQ Global
Live Oak Bancshares, LOB, 27.0, 27.24, 26.6, 26.9, 0.0, 0.0, 99451, 28.2, 19.9, 0.12, 0.45, 10.72, 12.79, NASDAQ Global
Logitech International, LOGI, 42.36, 42.52, 41.82, 42.3, 0.0, 0.0, 1007563, 43.54, 28.35, 0.63, 1.49, 35.85, 25.74, NASDAQ Global
Macatawa Bank, MCBC, 10.36, 10.4, 10.24, 10.36, 0.0, 0.0, 35672, 10.66, 8.87, 0.24, 2.32, 22.04, 3.6, NASDAQ Global
magicJack VocalTec, CALL, 8.4, 8.4, 8.35, 8.4, 0.0, 0.0, 32679, 8.9, 5.55, 0.0, 0.0, 0.0, -0.59, NASDAQ Global
MDC Partners Cl A, MDCA, 9.05, 9.2, 8.9, 9.0, 0.0, 0.0, 212308, 12.26, 6.15, 0.84, 9.33, 28.13, -7.69, NASDAQ Global
ModusLink Global Solutions, MLNK, 2.24, 2.29, 2.23, 2.23, 0.0, 0.0, 21155, 2.9, 1.39, 0.0, 0.0, 0.0, -10.44, NASDAQ Global
Mountain Province Diamonds, MPVD, 2.8, 2.8, 2.75, 2.8, 0.0, 0.0, 54992, 4.9, 2.45, 0.0, 0.0, 21.91, 1.82, NASDAQ Global
MutualFirst Financial, MFSF, 37.6, 37.97, 37.55, 37.55, 0.0, 0.0, 6895, 40.5, 29.5, 0.72, 1.92, 19.97, -2.59, NASDAQ Global
NII Holdings, NIHD, 0.61, 0.62, 0.57, 0.61, 0.0, 0.0, 358221, 2.95, 0.22, 0.0, 0.0, 0.0, 43.77, NASDAQ Global
NxStage Medical, NXTM, 25.1, 25.19, 24.87, 25.03, 0.0, 0.0, 996177, 30.8, 20.45, 0.0, 0.0, 0.0, 3.3, NASDAQ Global
Oncobiologics WT Series B, ONSIZ, 0.03, 0.03, 0.03, 0.03, 0.0, 0.0, 150, 0.64, 0.02, 0.0, 0.0, 0.0, 41.51, NASDAQ Global
ON Semiconductor, ON, 25.04, 25.15, 24.56, 24.74, 0.0, 0.0, 6150739, 25.6, 13.33, 0.0, 0.0, 27.19, 18.15, NASDAQ Global
Organovo Holdings, ONVO, 1.4, 1.44, 1.37, 1.4, 0.0, 0.0, 941056, 3.85, 1.32, 0.0, 0.0, 0.0, 4.48, NASDAQ Global
Pixelworks, PXLW, 6.15, 6.22, 5.91, 6.09, 0.0, 0.0, 397698, 7.05, 2.9, 0.0, 0.0, 0.0, -3.79, NASDAQ Global
ProQR Therapeutics, PRQR, 3.2, 3.35, 3.2, 3.2, 0.0, 0.0, 93349, 6.9, 2.75, 0.0, 0.0, 0.0, -0.78, NASDAQ Global
Republic First Bancorp, FRBK, 8.9, 8.9, 8.8, 8.85, 0.0, 0.0, 54388, 9.9, 7.4, 0.0, 0.0, 55.31, 4.73, NASDAQ Global
RISE Education Cayman ADR, REDU, 16.45, 16.56, 16.26, 16.45, 0.0, 0.0, 339098, 17.86, 9.5, 0.0, 0.0, 57.06, 11.22, NASDAQ Global
Ruth's Hospitality Group, RUTH, 23.85, 24.1, 23.65, 23.7, 0.0, 0.0, 279448, 24.15, 16.65, 0.36, 1.52, 24.95, 9.47, NASDAQ Global
Salem Media Group, SALM, 4.65, 4.65, 4.55, 4.65, 0.0, 0.0, 69236, 8.25, 3.9, 0.26, 5.59, 23.46, 3.33, NASDAQ Global
scPharmaceuticals, SCPH, 12.85, 12.92, 12.53, 12.75, 0.0, 0.0, 42961, 18.17, 11.5, 0.0, 0.0, 0.0, 5.46, NASDAQ Global
Skyworks Solutions, SWKS, 98.75, 99.1, 96.26, 97.21, 0.0, 0.0, 3055147, 117.65, 90.06, 1.28, 1.32, 17.97, 2.38, NASDAQ Global
South State, SSB, 89.1, 89.1, 88.05, 88.6, 0.0, 0.0, 126513, 94.5, 78.6, 1.32, 1.49, 29.71, 1.66, NASDAQ Global
Strongbridge Biopharma, SBBP, 6.8, 6.9, 6.7, 6.75, 0.0, 0.0, 228374, 9.03, 2.1, 0.0, 0.0, 0.0, -6.9, NASDAQ Global
Sucampo Pharmaceuticals Cl A, SCMP, 17.95, 18.0, 17.95, 17.95, 0.0, 0.0, 990478, 18.75, 9.3, 0.0, 0.0, 0.0, 0.0, NASDAQ Global
Surmodics, SRDX, 29.85, 29.85, 28.8, 29.3, 0.0, 0.0, 23604, 34.15, 21.9, 0.0, 0.0, 101.03, 4.64, NASDAQ Global
Synacor, SYNC, 1.95, 2.05, 1.95, 1.95, 0.0, 0.0, 64767, 4.25, 1.85, 0.0, 0.0, 0.0, -15.22, NASDAQ Global
Sypris Solutions, SYPR, 1.4, 1.4, 1.35, 1.38, 0.0, 0.0, 23590, 1.84, 0.83, 0.08, 5.8, 0.0, 0.01, NASDAQ Global
TeleNav, TNAV, 5.65, 5.9, 5.65, 5.65, 0.0, 0.0, 75934, 10.15, 4.5, 0.0, 0.0, 0.0, 2.73, NASDAQ Global
Trans World Entertainment, TWMC, 1.71, 1.8, 1.71, 1.75, 0.0, 0.0, 1088, 3.1, 1.5, 0.0, 0.0, 0.0, -4.11, NASDAQ Global
Travelzoo, TZOO, 6.25, 6.3, 6.17, 6.2, 0.0, 0.0, 4836, 11.25, 5.75, 0.0, 0.0, 93.94, -3.88, NASDAQ Global
Two River Bancorp, TRCB, 17.9, 18.15, 17.9, 18.01, 0.0, 0.0, 10860, 20.75, 15.06, 0.18, 1.0, 23.7, -0.66, NASDAQ Global
United Bankshares, UBSI, 36.8, 36.9, 36.3, 36.8, 0.0, 0.0, 2232163, 46.35, 31.7, 1.36, 3.7, 23.59, 5.9, NASDAQ Global
VEON ADR, VEON, 3.79, 3.87, 3.79, 3.8, 0.0, 0.0, 2659000, 4.5, 3.67, 0.11, 2.89, 4.25, -1.04, NASDAQ Global
WAVE Life Sciences, WVE, 40.1, 41.15, 39.5, 40.0, 0.0, 0.0, 108909, 42.05, 15.15, 0.0, 0.0, 0.0, 13.96, NASDAQ Global
Werner Enterprises, WERN, 41.05, 42.35, 40.0, 40.7, 0.0, 0.0, 1199471, 43.95, 24.2, 0.28, 0.69, 14.59, 5.3, NASDAQ Global
Willis Lease Finance, WLFC, 27.13, 27.14, 26.88, 27.0, 0.0, 0.0, 18035, 27.58, 21.1, 0.0, 0.0, 8.16, 8.13, NASDAQ Global
Bison Capital Acquisition, BCAC, 9.87, 9.87, 9.87, 9.87, -0.0, -0.0, 2450, 9.95, 9.67, 0.0, 0.0, 0.0, -0.0, NASDAQ Capital
Industrea Acquisition Cl A, INDU, 9.8, 9.82, 9.8, 9.82, -0.0, -0.0, 2725, 9.85, 9.65, 0.0, 0.0, 0.0, 0.72, NASDAQ Capital
Berkshire Hathaway Cl B, BRKB, 214.99, 215.05, 213.37, 214.38, -0.03, -0.01, 4625336, 217.62, 160.93, 0.0, 0.0, 28.31, 8.15, NYSE
Broadridge Financial Solutions, BR, 96.58, 96.78, 95.72, 96.41, -0.01, -0.01, 484780, 97.54, 65.52, 1.46, 1.51, 33.59, 6.44, NYSE
FactSet Research Systems, FDS, 201.62, 202.7, 200.48, 200.69, -0.03, -0.01, 263744, 209.02, 155.09, 2.24, 1.12, 30.27, 4.11, NYSE
Fortive, FTV, 76.33, 76.53, 75.62, 76.02, -0.01, -0.01, 1162429, 76.68, 54.5, 0.28, 0.37, 28.69, 5.07, NYSE
InterContinental Hotels Group ADR, IHG, 67.07, 67.28, 66.85, 67.07, -0.01, -0.01, 195659, 69.23, 48.36, 0.0, 0.0, 31.16, 5.61, NYSE
Kayne Anderson Acquisition Un, KAACU, 10.0, 10.04, 9.97, 10.0, -0.0, -0.01, 18114, 10.17, 9.9, 0.0, 0.0, 0.0, 0.4, NASDAQ Capital
Sound Financial Bancorp, SFBC, 34.75, 34.75, 34.5, 34.7, -0.01, -0.01, 3388, 35.4, 28.96, 0.48, 1.38, 17.52, 1.97, NASDAQ Capital
Hess Corp., HES, 50.63, 50.81, 49.58, 50.51, -0.01, -0.02, 4494341, 55.48, 37.25, 1.0, 1.98, 0.0, 6.4, NYSE
Peabody Energy, BTU, 40.11, 40.51, 39.72, 40.41, -0.01, -0.02, 682406, 41.13, 22.58, 0.0, 0.0, 0.0, 2.64, NYSE
Modern Media Acquisition Rt, MMDMR, 0.4, 0.4, 0.4, 0.4, -0.0, -0.02, 2090, 0.5, 0.31, 0.0, 0.0, 0.0, 2.56, NASDAQ Capital
Anchor Bancorp, ANCB, 24.9, 25.05, 24.8, 24.94, -0.0, -0.02, 2715, 26.95, 23.7, 0.0, 0.0, 62.11, 0.55, NASDAQ Global
Ansys, ANSS, 162.34, 164.52, 161.06, 161.65, -0.03, -0.02, 782819, 164.9, 92.33, 0.0, 0.0, 50.83, 9.53, NASDAQ Global
Expeditors International of Washington, EXPD, 64.99, 65.7, 64.49, 64.95, -0.01, -0.02, 1398041, 67.54, 51.57, 0.84, 1.29, 27.29, 0.4, NASDAQ Global
Newfield Exploration, NFX, 31.91, 32.32, 31.44, 31.66, -0.01, -0.03, 2402046, 43.74, 24.41, 0.0, 0.0, 18.25, 0.41, NYSE
Transcontinental Realty Investors, TCI, 32.76, 33.4, 32.67, 32.67, -0.01, -0.03, 7734, 35.0, 15.77, 0.0, 0.0, 0.0, 4.31, NYSE
Community Financial, TCFC, 36.58, 36.84, 36.58, 36.84, -0.01, -0.03, 1500, 40.69, 29.52, 0.4, 1.09, 17.17, -3.81, NASDAQ Capital
Ur-Energy, URG, 0.69, 0.69, 0.67, 0.67, -0.0, -0.03, 170283, 0.91, 0.5, 0.0, 0.0, 19.79, -1.29, NYSE American
Abiomed, ABMD, 236.1, 237.31, 233.49, 235.0, -0.06, -0.03, 330187, 239.92, 103.53, 0.0, 0.0, 115.76, 25.39, NASDAQ Global
MainSource Financial Group, MSFG, 39.58, 39.74, 39.26, 39.35, -0.01, -0.03, 97954, 40.84, 30.82, 0.72, 1.83, 20.28, 8.37, NASDAQ Global
AXIS Capital Holdings, AXS, 50.64, 50.72, 50.27, 50.53, -0.02, -0.04, 890618, 71.06, 47.98, 1.56, 3.09, 0.0, 0.54, NYSE
Box Cl A, BOX, 22.45, 22.51, 22.12, 22.24, -0.01, -0.04, 673689, 24.1, 15.73, 0.0, 0.0, 0.0, 5.3, NYSE
Huaneng Power International ADR, HNP, 25.91, 25.91, 25.56, 25.76, -0.01, -0.04, 42563, 31.85, 24.4, 1.68, 6.51, 28.71, 3.04, NYSE
Orbital ATK, OA, 132.14, 132.47, 131.89, 131.9, -0.05, -0.04, 441409, 134.59, 85.91, 1.28, 0.97, 24.54, 0.3, NYSE
Sparton, SPA, 23.01, 23.08, 23.01, 23.01, -0.01, -0.04, 25413, 24.71, 16.82, 0.0, 0.0, 0.0, -0.22, NYSE
TJX, TJX, 80.39, 81.08, 79.76, 80.32, -0.03, -0.04, 5280614, 81.46, 66.44, 1.25, 1.56, 21.71, 5.05, NYSE
Till Capital, TIL, 4.2, 4.2, 4.2, 4.2, -0.0, -0.04, 378, 5.45, 3.3, 0.0, 0.0, 0.0, -4.83, NASDAQ Capital
Bioverativ, BIVV, 103.05, 103.39, 103.0, 103.06, -0.04, -0.04, 2362738, 104.3, 41.88, 0.0, 0.0, 25.15, 91.14, NASDAQ Global
Discovery Communications Series C, DISCK, 23.91, 24.35, 23.64, 23.86, -0.01, -0.04, 1804850, 29.18, 14.99, 0.0, 0.0, 12.51, 12.71, NASDAQ Global
Hollysys Automation Technologies, HOLI, 25.67, 25.67, 25.08, 25.37, -0.01, -0.04, 215124, 27.19, 15.08, 0.12, 0.47, 22.25, 13.92, NASDAQ Global
Key Technology, KTEC, 26.62, 26.65, 26.6, 26.62, -0.01, -0.04, 160147, 27.45, 11.08, 0.0, 0.0, 42.78, 44.44, NASDAQ Global
Sprouts Farmers Market, SFM, 28.23, 28.29, 27.68, 27.93, -0.01, -0.04, 1651234, 28.29, 17.38, 0.0, 0.0, 31.03, 14.7, NASDAQ Global
Apple Hospitality REIT, APLE, 19.55, 19.8, 19.37, 19.49, -0.01, -0.05, 2130466, 20.63, 17.49, 1.2, 6.16, 19.3, -0.61, NYSE
BP ADR, BP, 42.92, 42.98, 42.53, 42.79, -0.02, -0.05, 4455535, 44.62, 33.1, 2.4, 5.61, 36.34, 1.81, NYSE
Care.com, CRCM, 18.45, 18.82, 18.17, 18.34, -0.01, -0.05, 217180, 20.88, 8.21, 0.0, 0.0, 122.27, 1.66, NYSE
Clorox, CLX, 141.93, 143.38, 140.94, 141.69, -0.07, -0.05, 1575597, 150.4, 119.57, 3.36, 2.37, 26.1, -4.74, NYSE
Flowers Foods, FLO, 19.68, 19.72, 19.41, 19.61, -0.01, -0.05, 1592909, 21.0, 16.8, 0.68, 3.47, 49.02, 1.55, NYSE
Alliance MMA, AMMA, 0.87, 0.9, 0.83, 0.85, -0.0, -0.05, 642446, 3.74, 0.79, 0.0, 0.0, 0.0, -27.1, NASDAQ Capital
Bottomline Technologies, EPAY, 36.7, 36.92, 36.29, 36.5, -0.02, -0.05, 230863, 37.4, 21.52, 0.0, 0.0, 0.0, 5.25, NASDAQ Global
NBT Bancorp, NBTB, 37.05, 37.45, 36.89, 36.91, -0.02, -0.05, 80367, 42.28, 31.28, 0.92, 2.49, 19.74, 0.3, NASDAQ Global
Pattern Energy Group, PEGI, 20.74, 20.84, 20.5, 20.62, -0.01, -0.05, 881567, 26.56, 19.51, 1.69, 8.19, 0.0, -4.05, NASDAQ Global
Washington Federal Wt, WAFDW, 19.99, 19.99, 19.99, 19.99, -0.01, -0.05, 150, 20.0, 15.48, 0.0, 0.0, 0.0, 12.62, NASDAQ Global
First Data Cl A, FDC, 17.79, 17.84, 17.56, 17.7, -0.01, -0.06, 3770988, 19.23, 14.67, 0.0, 0.0, 23.29, 5.92, NYSE
