Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
World Fuel Services, INT, 25.82, 26.27, 25.34, 25.34, -0.59, -2.28, 491236, 46.37, 25.27, 0.24, 0.95, 72.4, -9.95, NYSE
ENDRA Life Sciences, NDRA, 3.41, 3.44, 3.4, 3.43, -0.08, -2.28, 23179, 5.88, 2.15, 0.0, 0.0, 0.0, -29.43, NASDAQ Capital
Oxford Immunotec Global, OXFD, 11.73, 11.76, 11.47, 11.5, -0.27, -2.29, 65709, 19.51, 10.81, 0.0, 0.0, 0.0, -17.68, NASDAQ Global
EOG Resources, EOG, 108.42, 109.71, 105.76, 105.78, -2.49, -2.3, 4600743, 119.0, 81.99, 0.67, 0.63, 10578.0, -1.97, NYSE
Realty Income, O, 50.1, 50.95, 48.89, 48.92, -1.15, -2.3, 5833095, 63.6, 48.89, 2.63, 5.37, 40.1, -14.21, NYSE
VMware, VMW, 115.36, 118.7, 112.68, 112.9, -2.66, -2.3, 2411156, 165.0, 85.45, 0.0, 0.0, 32.27, -9.91, NYSE
Hanwha Q CELLS ADR, HQCL, 7.36, 7.4, 7.17, 7.19, -0.17, -2.31, 10553, 9.79, 6.09, 0.0, 0.0, 933.77, 2.42, NASDAQ Global
Mindbody, MB, 32.3, 33.5, 31.6, 31.75, -0.75, -2.31, 330264, 36.25, 21.57, 0.0, 0.0, 0.0, 4.27, NASDAQ Global
A10 Networks, ATEN, 6.07, 6.08, 5.91, 5.93, -0.14, -2.31, 379975, 9.94, 5.7, 0.0, 0.0, 0.0, -23.19, NYSE
United States 12 Month Oil Fund LP, USL, 21.7, 21.84, 21.16, 21.16, -0.5, -2.31, 12142, 22.79, 15.45, 0.0, 0.0, 0.0, 1.15, NYSE
Vishay Intertechnology, VSH, 19.15, 19.93, 18.75, 19.0, -0.45, -2.31, 3054500, 23.85, 15.35, 0.27, 1.42, 27.94, -8.43, NYSE
ECA Marcellus Trust I, ECT, 2.17, 2.19, 2.1, 2.1, -0.05, -2.33, 27868, 2.85, 2.0, 0.29, 13.9, 6.31, -2.33, NYSE
Molson Coors Brewing Cl B, TAP, 77.61, 78.21, 75.79, 76.16, -1.82, -2.33, 2469454, 102.14, 75.79, 1.64, 2.15, 7.35, -7.2, NYSE
Orix ADR, IX, 88.79, 89.67, 88.58, 88.59, -2.11, -2.33, 49975, 100.03, 73.7, 0.0, 0.0, 8.17, 4.49, NYSE
Digital Ally, DGLY, 2.1, 2.23, 2.0, 2.1, -0.05, -2.33, 162211, 5.0, 1.7, 0.0, 0.0, 0.0, -20.75, NASDAQ Capital
Bonanza Creek Energy, BCEI, 26.49, 26.82, 25.64, 25.93, -0.62, -2.34, 363097, 266.57, 23.33, 0.0, 0.0, 0.0, -6.02, NYSE
Rio Tinto ADR, RIO, 54.37, 54.71, 53.8, 53.9, -1.29, -2.34, 4124463, 57.78, 37.66, 2.22, 4.12, 16.07, 1.83, NYSE
Invuity, IVTY, 4.25, 4.35, 4.03, 4.15, -0.1, -2.35, 171754, 9.7, 3.85, 0.0, 0.0, 0.0, -33.06, NASDAQ Global
Cimarex Energy, XEC, 108.44, 110.24, 105.71, 105.91, -2.55, -2.35, 1326687, 136.31, 89.49, 0.32, 0.3, 26.35, -13.2, NYSE
PAVmed, PAVM, 1.67, 1.8, 1.66, 1.66, -0.04, -2.35, 31105, 9.31, 1.59, 0.0, 0.0, 0.0, -27.36, NASDAQ Capital
Oragenics, OGEN, 2.58, 2.58, 2.43, 2.54, -0.06, -2.35, 18447, 8.5, 0.6, 0.0, 0.0, 0.0, 8.09, NYSE American
Penn Virginia, PVAC, 39.8, 39.94, 37.96, 38.87, -0.94, -2.36, 102761, 50.0, 31.0, 0.0, 0.0, 13.98, -0.61, NASDAQ Global
Rice Midstream Partners, RMP, 21.53, 21.89, 20.97, 21.07, -0.51, -2.36, 305199, 26.42, 16.87, 1.17, 5.54, 13.29, -1.86, NYSE
Codorus Valley Bancorp, CVLY, 26.52, 26.52, 25.46, 25.97, -0.63, -2.37, 13710, 33.46, 22.82, 0.62, 2.39, 19.64, -5.67, NASDAQ Global
HMN Financial, HMNF, 18.95, 18.95, 18.5, 18.5, -0.45, -2.37, 103361, 19.45, 16.6, 0.0, 0.0, 20.33, -3.14, NASDAQ Global
Rhythm Pharmaceuticals, RYTM, 29.16, 29.68, 28.11, 28.42, -0.69, -2.37, 33262, 33.81, 21.38, 0.0, 0.0, 0.0, -2.2, NASDAQ Global
Viacom Cl B, VIAB, 31.37, 31.72, 30.5, 30.51, -0.74, -2.37, 6673742, 46.72, 22.13, 0.8, 2.62, 6.53, -0.97, NASDAQ Global
Goldcorp, GG, 13.01, 13.24, 12.74, 12.76, -0.31, -2.37, 9828752, 17.87, 11.64, 0.08, 0.63, 20.92, -0.08, NYSE
Heat Biologics, HTBX, 2.96, 3.03, 2.82, 2.88, -0.07, -2.37, 76276, 12.5, 2.6, 0.0, 0.0, 0.0, -24.78, NASDAQ Capital
CB Financial Services, CBFV, 30.3, 30.3, 30.15, 30.15, -0.73, -2.38, 2396, 31.9, 25.1, 0.88, 2.92, 16.3, 0.5, NASDAQ Global
Check Point Software Technologies, CHKP, 101.27, 101.68, 99.03, 99.03, -2.41, -2.38, 2272788, 119.2, 98.25, 0.0, 0.0, 20.55, -4.43, NASDAQ Global
Criteo ADR, CRTO, 22.66, 22.96, 22.03, 22.12, -0.54, -2.38, 604489, 56.0, 21.0, 0.0, 0.0, 19.09, -15.02, NASDAQ Global
Evogene, EVGN, 3.28, 3.3, 3.28, 3.28, -0.08, -2.38, 1660, 5.84, 2.66, 0.0, 0.0, 0.0, 6.84, NASDAQ Global
Jagged Peak Energy, JAG, 12.15, 12.25, 11.74, 11.9, -0.29, -2.38, 1465120, 16.55, 10.96, 0.0, 0.0, 0.0, -24.59, NYSE
Luna Innovations, LUNA, 2.11, 2.15, 2.03, 2.05, -0.05, -2.38, 112321, 2.8, 1.16, 0.0, 0.0, 4.77, -15.64, NASDAQ Capital
EMX Royalty, EMX, 0.89, 0.9, 0.88, 0.88, -0.02, -2.38, 45703, 1.24, 0.67, 0.0, 0.0, 0.0, 6.29, NYSE American
Cypress Semiconductor, CY, 16.43, 16.53, 16.11, 16.13, -0.4, -2.39, 7154842, 17.9, 12.23, 0.44, 2.73, 0.0, 5.81, NASDAQ Global
SolarEdge Technologies, SEDG, 34.55, 34.6, 33.6, 33.67, -0.83, -2.39, 533402, 39.9, 12.45, 0.0, 0.0, 20.16, -10.32, NASDAQ Global
Zai Lab ADR, ZLAB, 23.0, 23.0, 22.21, 22.5, -0.55, -2.39, 68940, 35.74, 20.67, 0.0, 0.0, 0.0, 5.98, NASDAQ Global
Fidelity National Financial, FNF, 37.91, 38.07, 37.11, 37.15, -0.91, -2.39, 1218187, 41.99, 26.13, 1.2, 3.23, 15.28, -5.33, NYSE
Guangshen Railway ADR, GSH, 31.11, 31.11, 30.86, 30.98, -0.76, -2.39, 1226, 37.43, 24.43, 0.59, 1.89, 31.47, -7.25, NYSE
OMNOVA Solutions, OMN, 10.35, 10.45, 10.0, 10.2, -0.25, -2.39, 104049, 11.6, 8.1, 0.0, 0.0, 0.0, 2.0, NYSE
Energy Focus, EFOI, 2.49, 2.72, 2.45, 2.45, -0.06, -2.39, 12336, 4.8, 1.51, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital
ContraFect, CFRX, 1.68, 1.99, 1.61, 1.63, -0.04, -2.4, 1122170, 2.5, 0.8, 0.0, 0.0, 0.0, 61.39, NASDAQ Capital
Pure Cycle, PCYO, 8.35, 8.35, 8.1, 8.15, -0.2, -2.4, 32052, 8.95, 5.1, 0.0, 0.0, 0.0, -2.4, NASDAQ Capital
BBVA Banco Frances ADR, BFR, 23.26, 23.81, 22.46, 22.69, -0.56, -2.41, 147280, 27.45, 14.55, 0.25, 1.11, 22.98, -9.96, NYSE
VEON ADR, VEON, 3.7, 3.78, 3.63, 3.63, -0.09, -2.42, 3607164, 4.5, 3.61, 0.11, 3.03, 4.06, -5.47, NASDAQ Global
York Water, YORW, 30.95, 30.95, 29.9, 30.2, -0.75, -2.42, 25253, 39.86, 28.24, 0.67, 2.21, 32.21, -10.91, NASDAQ Global
KLA-Tencor, KLAC, 104.37, 105.43, 102.07, 102.66, -2.57, -2.44, 1579904, 121.65, 86.33, 2.36, 2.3, 24.74, -2.29, NASDAQ Global
Noodles Cl A, NDLS, 6.15, 6.23, 5.95, 6.0, -0.15, -2.44, 358050, 6.35, 3.16, 0.0, 0.0, 0.0, 14.29, NASDAQ Global
Veracyte, VCYT, 6.14, 6.17, 5.96, 6.0, -0.15, -2.44, 113614, 9.8, 5.75, 0.0, 0.0, 0.0, -8.12, NASDAQ Global
Core Laboratories, CLB, 113.43, 115.08, 110.0, 110.7, -2.77, -2.44, 382993, 121.39, 86.55, 2.2, 1.99, 58.88, 1.05, NYSE
Paycom Software, PAYC, 86.88, 88.0, 81.6, 84.5, -2.11, -2.44, 1986258, 93.61, 44.25, 0.0, 0.0, 79.72, 5.19, NYSE
Tutor Perini, TPC, 22.5, 22.68, 21.9, 21.95, -0.55, -2.44, 614363, 32.7, 21.9, 0.0, 0.0, 11.37, -13.41, NYSE
Asterias Biotherapeutics, AST, 2.05, 2.1, 2.0, 2.0, -0.05, -2.44, 95741, 4.3, 1.95, 0.0, 0.0, 0.0, -11.11, NYSE American
Semtech, SMTC, 34.5, 34.59, 33.65, 33.85, -0.85, -2.45, 901721, 41.95, 31.5, 0.0, 0.0, 49.06, -1.02, NASDAQ Global
Steris, STE, 87.6, 88.77, 83.92, 86.17, -2.16, -2.45, 964135, 93.71, 65.27, 1.24, 1.44, 0.0, -1.49, NYSE
Daily Journal, DJCO, 228.12, 228.12, 225.0, 225.0, -5.65, -2.45, 1089, 250.95, 195.0, 0.0, 0.0, 0.0, -2.27, NASDAQ Capital
Becton Dickinson, BDX, 227.93, 227.93, 220.93, 221.92, -5.6, -2.46, 2345058, 248.39, 175.66, 3.0, 1.35, 47.72, 3.67, NYSE
United States Diesel-Heating Oil Fund LP, UHN, 18.69, 18.69, 18.27, 18.27, -0.46, -2.46, 2644, 20.04, 12.9, 0.0, 0.0, 0.0, -5.53, NYSE
Boston Beer Cl A, SAM, 182.45, 183.69, 177.45, 177.95, -4.5, -2.47, 119541, 197.05, 128.7, 0.0, 0.0, 24.28, -6.88, NYSE
Materion, MTRN, 48.3, 48.45, 47.2, 47.35, -1.2, -2.47, 88614, 53.92, 31.05, 0.4, 0.84, 36.42, -2.57, NYSE
Flex Pharma, FLKS, 4.05, 4.05, 3.89, 3.94, -0.1, -2.48, 13270, 5.93, 2.68, 0.0, 0.0, 0.0, 12.89, NASDAQ Global
Leaf Group, LFGR, 8.0, 8.05, 7.75, 7.85, -0.2, -2.48, 74970, 10.15, 6.35, 0.0, 0.0, 0.0, -20.71, NYSE
Natural Gas Services Group, NGS, 26.3, 26.45, 25.55, 25.6, -0.65, -2.48, 14085, 29.55, 22.4, 0.0, 0.0, 142.22, -2.29, NYSE
Ominto, OMNT, 3.23, 3.23, 3.0, 3.15, -0.08, -2.48, 23188, 23.05, 2.57, 0.0, 0.0, 0.0, -7.08, NASDAQ Capital
Aerojet Rocketdyne Holdings, AJRD, 26.04, 26.33, 25.16, 25.42, -0.65, -2.49, 1077384, 36.25, 18.41, 0.0, 0.0, 30.81, -18.53, NYSE
Andeavor, ANDV, 102.87, 105.21, 100.51, 100.62, -2.57, -2.49, 2150384, 121.71, 75.11, 2.36, 2.35, 20.44, -12.0, NYSE
Akoustis Technologies, AKTS, 6.04, 6.15, 5.8, 5.87, -0.15, -2.49, 75534, 14.0, 4.91, 0.0, 0.0, 0.0, -5.78, NASDAQ Capital
Soleno Therapeutics, SLNO, 1.63, 1.67, 1.6, 1.6, -0.04, -2.49, 24671, 3.75, 1.32, 0.0, 0.0, 0.0, -11.11, NASDAQ Capital
CommerceHub Series C, CHUBK, 18.37, 18.44, 17.91, 17.93, -0.46, -2.5, 291205, 22.5, 14.85, 0.0, 0.0, 64.04, -12.92, NASDAQ Global
County Bancorp, ICBK, 28.0, 29.31, 27.5, 27.64, -0.71, -2.5, 3610, 35.89, 22.73, 0.24, 0.87, 18.55, -7.12, NASDAQ Global
China Lending, CLDC, 2.4, 2.47, 2.34, 2.34, -0.06, -2.5, 6465, 8.3, 2.0, 0.0, 0.0, 0.0, -24.76, NASDAQ Capital
American Lorain, ALN, 0.18, 0.2, 0.18, 0.2, -0.01, -2.5, 444499, 0.6, 0.14, 0.0, 0.0, 0.0, 10.8, NYSE American
Wayside Technology Group, WSTG, 13.85, 13.86, 13.6, 13.6, -0.35, -2.51, 2335, 21.75, 13.05, 0.68, 5.0, 10.07, -18.56, NASDAQ Global
Almaden Minerals, AAU, 0.9, 0.92, 0.87, 0.88, -0.02, -2.51, 297370, 1.75, 0.71, 0.0, 0.0, 0.0, -14.46, NYSE American
First Bank, FRBA, 13.9, 14.0, 13.5, 13.55, -0.35, -2.52, 21440, 14.95, 10.6, 0.12, 0.89, 26.57, -2.17, NASDAQ Global
SP Plus, SP, 37.6, 38.0, 36.7, 36.75, -0.95, -2.52, 87259, 41.7, 27.05, 0.0, 0.0, 19.14, -0.94, NASDAQ Global
Cemtrex, CETX, 2.77, 2.8, 2.71, 2.71, -0.07, -2.52, 41541, 7.5, 2.38, 0.0, 0.0, 7.97, 6.34, NASDAQ Capital
Viper Energy Partners Un, VNOM, 24.25, 24.95, 22.74, 23.14, -0.6, -2.53, 1394285, 26.19, 14.76, 1.35, 5.83, 26.3, -0.81, NASDAQ Global
Ultrapar Participacoes ADR, UGP, 24.65, 24.98, 24.27, 24.27, -0.63, -2.53, 499200, 26.48, 20.09, 0.54, 2.22, 26.33, 6.78, NYSE
Rosehill Resources Cl A, ROSE, 7.07, 7.78, 6.92, 6.93, -0.18, -2.53, 3625, 11.69, 5.52, 0.0, 0.0, 0.0, -11.83, NASDAQ Capital
Camber Energy, CEI, 0.13, 0.13, 0.11, 0.12, -0.0, -2.53, 5480695, 1.09, 0.1, 0.0, 0.0, 0.0, -2.21, NYSE American
Glu Mobile, GLUU, 3.56, 3.59, 3.45, 3.46, -0.09, -2.54, 2381912, 4.95, 1.85, 0.0, 0.0, 0.0, -4.95, NASDAQ Global
Alamos Gold, AGI, 5.49, 5.58, 5.38, 5.38, -0.14, -2.54, 3368802, 9.0, 5.38, 0.02, 0.37, 265.02, -17.36, NYSE
Bio-Path Holdings, BPTH, 0.21, 0.21, 0.18, 0.19, -0.01, -2.54, 653979, 1.01, 0.18, 0.0, 0.0, 0.0, -5.19, NASDAQ Capital
Kingtone Wirelessinfo Solution Holding ADR, KONE, 4.43, 4.43, 4.22, 4.22, -0.11, -2.54, 7491, 9.4, 2.63, 0.0, 0.0, 0.0, -1.4, NASDAQ Capital
Cabot Microelectronics, CCMP, 97.32, 97.94, 95.18, 95.19, -2.49, -2.55, 102177, 105.69, 66.69, 0.8, 0.84, 39.83, 1.18, NASDAQ Global
Cadence Design Systems, CDNS, 37.91, 39.72, 37.61, 38.57, -1.01, -2.55, 2639835, 46.0, 29.01, 0.0, 0.0, 52.12, -7.77, NASDAQ Global
Scana, SCG, 37.59, 38.77, 35.93, 36.66, -0.96, -2.55, 2206918, 71.28, 35.31, 2.45, 6.68, 11.61, -7.84, NYSE
Antero Midstream Partners, AM, 29.82, 30.53, 29.15, 29.21, -0.77, -2.57, 416461, 35.74, 25.71, 1.46, 5.0, 19.72, 0.59, NYSE
New Age Beverages, NBEV, 3.47, 3.5, 3.31, 3.41, -0.09, -2.57, 153790, 7.2, 1.8, 0.0, 0.0, 0.0, 57.14, NASDAQ Capital
TiGenix ADR, TIG, 42.37, 42.37, 41.97, 41.97, -1.11, -2.58, 1502, 48.0, 14.3, 0.0, 0.0, 0.0, 83.25, NASDAQ Global
Cenovus Energy, CVE, 8.53, 8.56, 8.14, 8.31, -0.22, -2.58, 6696979, 14.46, 6.76, 0.16, 1.88, 3.65, -8.98, NYSE
Pampa Energia ADR, PAM, 65.67, 67.38, 63.07, 63.8, -1.69, -2.58, 155281, 72.98, 45.24, 0.0, 0.0, 19.29, -5.17, NYSE
PBF Energy, PBF, 31.06, 31.68, 30.14, 30.22, -0.8, -2.58, 2736663, 37.01, 18.48, 1.2, 3.97, 14.42, -14.75, NYSE
Sasol ADR, SSL, 33.77, 34.07, 33.23, 33.23, -0.88, -2.58, 319045, 38.75, 26.92, 1.2, 3.62, 14.24, -2.86, NYSE
Proofpoint, PFPT, 103.01, 103.25, 97.13, 99.92, -2.66, -2.59, 1869265, 104.62, 70.3, 0.0, 0.0, 0.0, 12.51, NASDAQ Global
Companhia Energetica de Minas Gerais-Cemig ADR, CIG, 2.33, 2.33, 2.24, 2.26, -0.06, -2.59, 2662721, 3.84, 1.89, 0.0, 0.0, 94.17, 9.71, NYSE
Janus Henderson Group, JHG, 36.34, 36.66, 35.95, 36.1, -0.96, -2.59, 1083583, 41.64, 30.24, 1.28, 3.55, 0.0, -5.65, NYSE
Nemaura Medical, NMRD, 5.9, 5.9, 5.5, 5.65, -0.15, -2.59, 10309, 9.6, 1.4, 0.0, 0.0, 0.0, 10.78, NASDAQ Capital
Tandem Diabetes Care, TNDM, 2.88, 2.88, 2.58, 2.62, -0.07, -2.6, 149404, 26.0, 2.15, 0.0, 0.0, 0.0, 11.02, NASDAQ Global
Companhia de Saneamento Basico do Estado de Sao Paulo ADR, SBS, 10.72, 10.88, 10.5, 10.5, -0.28, -2.6, 1107460, 11.69, 8.15, 0.0, 0.0, 9.15, 0.48, NYSE
Deutsche Bank, DB, 15.73, 16.22, 15.67, 16.09, -0.43, -2.6, 9750399, 20.23, 15.59, 0.2, 1.26, 0.0, -15.45, NYSE
Ranger Energy Services Cl A, RNGR, 10.4, 10.53, 10.08, 10.1, -0.27, -2.6, 32188, 15.7, 8.48, 0.0, 0.0, 0.0, 9.43, NYSE
United States Oil Fund, USO, 12.72, 12.81, 12.28, 12.37, -0.33, -2.6, 34985069, 13.3, 8.65, 0.0, 0.0, 0.0, 3.0, NYSE
Koninklijke Philips ADR, PHG, 37.77, 38.09, 37.31, 37.35, -1.0, -2.61, 1574676, 42.35, 28.71, 0.99, 2.66, 18.31, -1.19, NYSE
PPDAI Group ADR, PPDF, 7.22, 7.28, 7.1, 7.1, -0.19, -2.61, 201360, 14.63, 6.53, 0.0, 0.0, 0.0, -0.14, NYSE
VOC Energy Trust, VOC, 5.43, 5.56, 5.03, 5.22, -0.14, -2.61, 71128, 6.66, 3.15, 0.44, 8.43, 10.44, -11.82, NYSE
W&T Offshore, WTI, 4.21, 4.35, 4.03, 4.1, -0.11, -2.61, 2640815, 5.34, 1.81, 0.0, 0.0, 8.04, 23.87, NYSE
Inspired Entertainment, INSE, 5.85, 5.85, 5.45, 5.6, -0.15, -2.61, 199387, 14.0, 5.45, 0.0, 0.0, 0.0, -42.86, NASDAQ Capital
Novanta, NOVT, 53.2, 55.3, 51.85, 52.05, -1.4, -2.62, 148883, 60.3, 22.9, 0.0, 0.0, 38.31, 4.1, NASDAQ Global
New York, NWY, 3.05, 3.08, 2.91, 2.97, -0.08, -2.62, 45752, 3.56, 1.28, 0.0, 0.0, 0.0, 3.85, NYSE
Aileron Therapeutics, ALRN, 8.4, 8.41, 8.13, 8.15, -0.22, -2.63, 9174, 15.48, 8.1, 0.0, 0.0, 0.0, -22.68, NASDAQ Global
Gibraltar Industries, ROCK, 34.1, 34.15, 33.3, 33.35, -0.9, -2.63, 237524, 44.9, 25.61, 0.0, 0.0, 36.25, 1.06, NASDAQ Global
Alibaba Group Holding ADR, BABA, 183.5, 186.83, 180.3, 180.3, -4.87, -2.63, 19441338, 206.2, 100.11, 0.0, 0.0, 52.19, 4.56, NYSE
Oil States International, OIS, 30.2, 30.5, 29.3, 29.45, -0.8, -2.64, 510289, 41.1, 20.23, 0.0, 0.0, 0.0, 4.06, NYSE
Flexion Therapeutics, FLXN, 23.65, 24.11, 23.15, 23.17, -0.63, -2.65, 553456, 32.25, 16.51, 0.0, 0.0, 0.0, -7.47, NASDAQ Global
Shire ADR, SHPG, 131.12, 132.9, 129.85, 130.42, -3.55, -2.65, 1516030, 192.15, 129.85, 0.31, 0.23, 25.33, -15.92, NASDAQ Global
Performance Food Group, PFGC, 32.1, 32.8, 31.1, 31.1, -0.85, -2.66, 721817, 35.25, 22.3, 0.0, 0.0, 30.19, -6.04, NYSE
Health Insurance Innovations Cl A, HIIQ, 24.1, 24.35, 23.6, 23.65, -0.65, -2.67, 156292, 37.38, 12.65, 0.0, 0.0, 19.6, -5.21, NASDAQ Global
Windstream Holdings, WIN, 1.48, 1.53, 1.46, 1.46, -0.04, -2.67, 1120763, 7.93, 1.41, 0.0, 0.0, 0.0, -21.08, NASDAQ Global
Endeavour Silver, EXK, 2.24, 2.29, 2.16, 2.19, -0.06, -2.67, 1250549, 4.9, 1.94, 0.0, 0.0, 110.05, -8.37, NYSE
Veeva Systems Cl A, VEEV, 57.1, 57.6, 55.65, 55.68, -1.53, -2.67, 1510942, 68.07, 41.3, 0.0, 0.0, 60.95, 0.72, NYSE
Alphabet Cl A, GOOGL, 1084.97, 1086.53, 1054.62, 1055.41, -29.02, -2.68, 2532192, 1198.0, 824.3, 0.0, 0.0, 58.76, 0.19, NASDAQ Global
MidSouth Bancorp, MSL, 13.2, 13.2, 12.7, 12.7, -0.35, -2.68, 41257, 16.6, 11.05, 0.04, 0.31, 0.0, -4.15, NYSE
Vale ADR, VALE, 13.0, 13.13, 12.68, 12.71, -0.35, -2.68, 42777012, 13.57, 7.47, 0.0, 0.0, 12.43, 3.92, NYSE
Valeant Pharmaceuticals International, VRX, 18.24, 18.43, 17.71, 17.77, -0.49, -2.68, 13530842, 24.43, 8.31, 0.0, 0.0, 4.56, -14.49, NYSE
Liberty Interactive Ventures Series A, LVNTA, 57.98, 58.36, 56.49, 56.52, -1.56, -2.69, 689852, 62.41, 42.3, 0.0, 0.0, 23.59, 4.2, NASDAQ Global
Anika Therapeutics, ANIK, 60.43, 62.36, 58.31, 58.8, -1.63, -2.7, 172669, 69.81, 41.64, 0.0, 0.0, 27.61, 9.07, NASDAQ Global
Gulf Resources Inc, GURE, 1.47, 1.54, 1.43, 1.44, -0.04, -2.7, 86704, 2.11, 1.35, 0.0, 0.0, 2.18, -2.04, NASDAQ Global
Immutep ADR, IMMP, 1.8, 1.8, 1.67, 1.72, -0.05, -2.7, 14481, 3.24, 1.25, 0.0, 0.0, 0.0, 9.69, NASDAQ Global
Loma Negra Compania Industrial Argentina ADR, LOMA, 22.57, 22.84, 21.68, 21.89, -0.61, -2.71, 430570, 26.89, 20.03, 0.0, 0.0, 0.0, -4.99, NYSE
Teradyne, TER, 42.89, 43.31, 41.98, 41.98, -1.17, -2.71, 2587323, 48.53, 28.38, 0.36, 0.86, 33.06, 0.26, NYSE
InterNAP, INAP, 13.84, 13.96, 13.31, 13.43, -0.38, -2.72, 253817, 22.36, 6.48, 0.0, 0.0, 0.0, -14.51, NASDAQ Global
Energen, EGN, 53.26, 53.92, 51.79, 51.83, -1.45, -2.72, 813106, 60.07, 46.16, 0.0, 0.0, 0.0, -9.97, NYSE
Nomura Holdings ADR, NMR, 6.13, 6.19, 6.08, 6.08, -0.17, -2.72, 327838, 6.83, 5.28, 0.0, 0.0, 10.15, 4.47, NYSE
Turkcell Iletisim Hizmetleri ADR, TKC, 10.03, 10.18, 9.99, 10.0, -0.28, -2.72, 375861, 11.29, 7.4, 0.3, 2.96, 14.37, -1.96, NYSE
ON Semiconductor, ON, 22.47, 22.62, 22.03, 22.06, -0.62, -2.73, 11935734, 25.6, 13.65, 0.0, 0.0, 11.8, 5.35, NASDAQ Global
HC2 Holdings, HCHC, 5.47, 5.61, 5.33, 5.35, -0.15, -2.73, 105445, 6.71, 4.3, 0.0, 0.0, 0.0, -10.08, NYSE
Baidu ADR, BIDU, 228.26, 229.66, 222.5, 222.5, -6.27, -2.74, 2387514, 274.97, 166.0, 0.0, 0.0, 28.79, -5.0, NASDAQ Global
Mobile Mini, MINI, 43.8, 45.25, 42.45, 42.55, -1.2, -2.74, 479552, 46.1, 26.7, 1.0, 2.35, 15.47, 23.33, NASDAQ Global
Nektar Therapeutics, NKTR, 80.0, 80.87, 70.01, 76.57, -2.16, -2.74, 3474768, 99.02, 12.5, 0.0, 0.0, 0.0, 28.22, NASDAQ Global
Cemex ADR, CX, 7.98, 8.11, 7.8, 7.8, -0.22, -2.74, 9664602, 10.37, 7.09, 0.0, 0.0, 10.45, 4.0, NYSE
Trillium Therapeutics, TRIL, 7.3, 7.4, 7.05, 7.1, -0.2, -2.74, 45083, 13.3, 4.15, 0.0, 0.0, 0.0, -2.07, NASDAQ Capital
NovaBay Pharmaceuticals, NBY, 3.6, 3.65, 3.55, 3.55, -0.1, -2.74, 6965, 5.0, 2.25, 0.0, 0.0, 0.0, -7.79, NYSE American
Wright Medical Group, WMGI, 21.41, 21.58, 20.87, 20.88, -0.59, -2.75, 922010, 31.53, 20.86, 0.0, 0.0, 0.0, -5.95, NASDAQ Global
ReneSola ADR, SOL, 2.57, 2.6, 2.45, 2.48, -0.07, -2.75, 28943, 3.79, 2.12, 0.0, 0.0, 0.0, -6.77, NYSE
Acasti Pharma, ACST, 1.11, 1.12, 1.05, 1.06, -0.03, -2.75, 93108, 3.36, 0.84, 0.0, 0.0, 0.0, 12.43, NASDAQ Capital
Brainstorm Cell Therapeutics, BCLI, 3.22, 3.46, 3.1, 3.18, -0.09, -2.75, 61335, 5.18, 2.95, 0.0, 0.0, 0.0, -18.88, NASDAQ Capital
Foundation Medicine, FMI, 72.2, 72.2, 69.2, 70.5, -2.0, -2.76, 224209, 75.2, 22.4, 0.0, 0.0, 0.0, 3.37, NASDAQ Global
China Cord Blood, CO, 10.8, 10.8, 10.39, 10.57, -0.3, -2.76, 163017, 14.95, 5.06, 0.0, 0.0, 28.68, 6.23, NYSE
Startek, SRT, 11.24, 11.35, 10.87, 10.93, -0.31, -2.76, 207777, 14.78, 7.75, 0.0, 0.0, 78.07, 9.63, NYSE
iRadimed, IRMD, 14.3, 14.4, 14.1, 14.1, -0.4, -2.76, 23815, 15.85, 7.85, 0.0, 0.0, 108.46, -6.93, NASDAQ Capital
Tanzanian Royalty Exploration, TRX, 0.34, 0.35, 0.33, 0.34, -0.01, -2.76, 122825, 0.62, 0.24, 0.0, 0.0, 0.0, 20.58, NYSE American
Emmis Communications Cl A, EMMS, 3.22, 3.22, 3.11, 3.16, -0.09, -2.77, 11188, 3.87, 2.14, 0.0, 0.0, 0.64, -10.23, NASDAQ Global
Facebook Cl A, FB, 184.15, 185.08, 179.95, 180.18, -5.13, -2.77, 26767160, 195.32, 132.44, 0.0, 0.0, 33.43, 2.11, NASDAQ Global
Merus, MRUS, 17.85, 18.77, 16.91, 17.17, -0.49, -2.77, 16829, 33.63, 13.22, 0.0, 0.0, 0.0, -11.49, NASDAQ Global
Presbia, LENS, 3.04, 3.11, 2.81, 2.81, -0.08, -2.77, 5806, 7.14, 1.86, 0.0, 0.0, 0.0, -25.66, NASDAQ Global
Enerplus, ERF, 10.74, 10.93, 10.53, 10.53, -0.3, -2.77, 1397203, 11.78, 6.52, 0.1, 0.92, 3.24, 7.56, NYSE
Tupperware Brands, TUP, 51.34, 52.39, 50.1, 50.11, -1.43, -2.77, 947351, 74.36, 50.02, 2.72, 5.43, 0.0, -20.08, NYSE
Proteostasis Therapeutics, PTI, 2.89, 2.93, 2.7, 2.8, -0.08, -2.78, 519980, 16.67, 1.41, 0.0, 0.0, 0.0, -51.97, NASDAQ Global
