Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange,Date,Time
Expedia Group, EXPE, 130.86, 132.06, 130.72, 131.56, 0.53, 0.4, 1000321, 154.24, 98.52, 1.28, 0.97, 77.96, 9.84, NASDAQ Global,2018-08-21,06:47:01
NXP Semiconductors, NXPI, 89.93, 90.73, 88.4, 90.13, 0.36, 0.4, 6346125, 125.93, 86.67, 0.0, 0.0, 32.07, -23.03, NASDAQ Global,2018-08-21,06:47:01
Sienna Biopharmaceuticals, SNNA, 15.33, 15.33, 15.03, 15.24, 0.06, 0.4, 17247, 29.25, 12.77, 0.0, 0.0, 0.0, -16.03, NASDAQ Global,2018-08-21,06:47:01
Canadian National Railway, CNI, 89.03, 89.54, 88.83, 89.4, 0.36, 0.4, 870057, 90.57, 70.59, 1.37, 1.53, 25.33, 8.36, NYSE,2018-08-21,06:47:01
Carlisle, CSL, 125.29, 126.3, 124.89, 125.67, 0.5, 0.4, 261464, 127.06, 92.39, 1.6, 1.27, 23.83, 10.58, NYSE,2018-08-21,06:47:01
Crane, CR, 89.71, 90.08, 89.14, 89.75, 0.36, 0.4, 166324, 102.65, 71.33, 1.4, 1.56, 28.95, 0.59, NYSE,2018-08-21,06:47:01
GMS, GMS, 25.15, 25.41, 25.07, 25.26, 0.1, 0.4, 131557, 39.98, 23.5, 0.0, 0.0, 16.84, -32.89, NYSE,2018-08-21,06:47:01
S&P Global, SPGI, 203.4, 204.45, 203.18, 203.92, 0.81, 0.4, 567271, 217.31, 149.04, 2.0, 0.98, 31.96, 20.38, NYSE,2018-08-21,06:47:01
Sprague Resources, SRLP, 24.75, 25.0, 24.65, 24.9, 0.1, 0.4, 26229, 29.0, 21.8, 2.67, 10.72, 20.24, 2.89, NYSE,2018-08-21,06:47:01
Vistra Energy, VST, 22.42, 22.62, 22.31, 22.51, 0.09, 0.4, 2173349, 24.81, 17.1, 0.0, 0.0, 0.0, 22.87, NYSE,2018-08-21,06:47:01
Datawatch, DWCH, 12.4, 12.55, 12.03, 12.4, 0.05, 0.4, 51298, 14.2, 7.7, 0.0, 0.0, 0.0, 30.53, NASDAQ Capital,2018-08-21,06:47:01
Nexeo Solutions, NXEO, 9.99, 10.09, 9.82, 9.99, 0.04, 0.4, 185451, 11.14, 6.87, 0.0, 0.0, 13.14, 9.78, NASDAQ Capital,2018-08-21,06:47:01
TOP Ships, TOPS, 0.94, 0.94, 0.9, 0.92, 0.0, 0.4, 383476, 35.5, 0.69, 0.0, 0.0, 0.0, -63.35, NASDAQ Capital,2018-08-21,06:47:01
International Tower Hill Mines, THM, 0.48, 0.49, 0.45, 0.48, 0.0, 0.4, 106189, 0.78, 0.29, 0.0, 0.0, 0.0, 11.63, NYSE American,2018-08-21,06:47:01
Bank of Commerce Holdings, BOCH, 12.8, 12.85, 12.65, 12.8, 0.05, 0.39, 24872, 13.21, 10.0, 0.16, 1.25, 21.32, 11.3, NASDAQ Global,2018-08-21,06:47:01
Key Tronic, KTCC, 7.76, 7.85, 7.71, 7.74, 0.03, 0.39, 9314, 8.6, 6.69, 0.0, 0.0, 38.7, 13.49, NASDAQ Global,2018-08-21,06:47:01
MongoDB, MDB, 64.54, 65.89, 64.25, 65.0, 0.25, 0.39, 380406, 65.94, 24.62, 0.0, 0.0, 0.0, 119.0, NASDAQ Global,2018-08-21,06:47:01
Providence Service, PRSC, 66.8, 67.22, 65.88, 66.86, 0.26, 0.39, 75788, 83.9, 50.51, 0.0, 0.0, 25.42, 12.67, NASDAQ Global,2018-08-21,06:47:01
Sterling Construction, STRL, 15.38, 15.47, 15.16, 15.37, 0.06, 0.39, 138946, 18.9, 9.42, 0.0, 0.0, 20.22, -5.59, NASDAQ Global,2018-08-21,06:47:01
Berry Global Group, BERY, 45.93, 46.24, 45.74, 46.0, 0.18, 0.39, 1526056, 61.71, 45.24, 0.0, 0.0, 13.22, -21.6, NYSE,2018-08-21,06:47:01
Brady Cl A, BRC, 38.3, 38.55, 38.05, 38.35, 0.15, 0.39, 235657, 40.9, 32.45, 0.83, 2.16, 24.84, 1.19, NYSE,2018-08-21,06:47:01
Citizens Cl A, CIA, 7.69, 7.74, 7.63, 7.63, 0.03, 0.39, 17152, 8.7, 6.67, 0.0, 0.0, 0.0, 3.81, NYSE,2018-08-21,06:47:01
Citizens Financial Group, CFG, 40.63, 40.87, 40.56, 40.85, 0.16, 0.39, 1862047, 48.23, 31.51, 1.08, 2.64, 11.09, -2.69, NYSE,2018-08-21,06:47:01
MetLife, MET, 45.94, 46.45, 45.93, 46.12, 0.18, 0.39, 3996149, 55.91, 43.09, 1.68, 3.64, 11.14, -8.78, NYSE,2018-08-21,06:47:01
New Frontier, NFC.U, 10.2, 10.2, 10.19, 10.19, 0.04, 0.39, 50945, 10.22, 10.0, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-21,06:47:01
Energous, WATT, 12.5, 12.81, 12.37, 12.72, 0.05, 0.39, 369531, 33.5, 6.91, 0.0, 0.0, 0.0, -34.6, NASDAQ Capital,2018-08-21,06:47:01
MagneGas, MNGA, 0.23, 0.24, 0.21, 0.23, 0.0, 0.39, 2097144, 11.4, 0.21, 0.0, 0.0, 0.0, -95.21, NASDAQ Capital,2018-08-21,06:47:01
Tottenham Acquisition I, TOTAU, 10.17, 10.22, 10.17, 10.18, 0.04, 0.39, 45766, 10.22, 10.12, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-21,06:47:01
Pareteum, TEUM, 2.53, 2.63, 2.46, 2.57, 0.01, 0.39, 1097830, 3.59, 0.54, 0.0, 0.0, 0.0, 24.15, NYSE American,2018-08-21,06:47:01
Carbonite, CARB, 39.85, 39.95, 39.3, 39.55, 0.15, 0.38, 299045, 41.25, 18.55, 0.0, 0.0, 3955.0, 57.57, NASDAQ Global,2018-08-21,06:47:01
Collectors Universe, CLCT, 13.13, 13.36, 13.11, 13.2, 0.05, 0.38, 26327, 30.82, 13.0, 0.7, 5.3, 18.33, -53.91, NASDAQ Global,2018-08-21,06:47:01
Home BancShares, HOMB, 23.86, 24.06, 23.64, 23.92, 0.09, 0.38, 322689, 25.89, 20.82, 0.48, 2.01, 21.94, 2.88, NASDAQ Global,2018-08-21,06:47:01
Companhia Paranaense de Energia-COPEL ADR, ELP, 5.32, 5.37, 5.27, 5.35, 0.02, 0.38, 320015, 9.69, 4.86, 0.0, 0.0, 4.92, -29.88, NYSE,2018-08-21,06:47:01
Energen, EGN, 76.54, 77.56, 76.13, 77.01, 0.29, 0.38, 1370670, 78.48, 47.81, 0.0, 0.0, 17.46, 33.77, NYSE,2018-08-21,06:47:01
MPLX, MPLX, 37.3, 37.54, 37.3, 37.46, 0.14, 0.38, 1120597, 39.38, 31.6, 2.51, 6.7, 17.1, 5.61, NYSE,2018-08-21,06:47:01
Nokia ADR, NOK, 5.27, 5.29, 5.24, 5.25, 0.02, 0.38, 11574172, 6.41, 4.51, 0.22, 4.25, 0.0, 12.66, NYSE,2018-08-21,06:47:01
Oxford Industries, OXM, 94.11, 94.34, 93.16, 94.24, 0.36, 0.38, 115180, 97.19, 57.36, 1.36, 1.44, 23.04, 25.34, NYSE,2018-08-21,06:47:01
Lightbridge, LTBR, 0.9, 0.92, 0.88, 0.88, 0.0, 0.38, 128120, 4.8, 0.85, 0.0, 0.0, 0.0, -27.86, NASDAQ Capital,2018-08-21,06:47:01
Poage Bankshares, PBSK, 26.25, 26.7, 26.25, 26.65, 0.1, 0.38, 8196, 27.25, 18.1, 0.24, 0.9, 0.0, 26.9, NASDAQ Capital,2018-08-21,06:47:01
Calavo Growers, CVGW, 101.0, 101.85, 100.8, 101.2, 0.38, 0.37, 102187, 102.8, 65.85, 0.95, 0.94, 44.0, 19.91, NASDAQ Global,2018-08-21,06:47:01
Ferroglobe, GSM, 8.11, 8.2, 7.72, 8.03, 0.03, 0.37, 1459339, 17.61, 6.75, 0.0, 0.0, 20.07, -50.43, NASDAQ Global,2018-08-21,06:47:01
Territorial Bancorp, TBNK, 30.1, 30.21, 30.02, 30.21, 0.11, 0.37, 2515, 33.0, 28.2, 0.88, 2.91, 17.67, -2.14, NASDAQ Global,2018-08-21,06:47:01
Umpqua Holdings, UMPQ, 21.41, 21.57, 21.3, 21.48, 0.08, 0.37, 1301353, 24.89, 16.77, 0.8, 3.72, 16.4, 3.27, NASDAQ Global,2018-08-21,06:47:01
United Natural Foods, UNFI, 34.94, 35.12, 34.45, 34.97, 0.13, 0.37, 537073, 52.69, 31.84, 0.0, 0.0, 10.38, -29.02, NASDAQ Global,2018-08-21,06:47:01
Wintrust Financial, WTFC, 90.41, 91.3, 90.03, 90.74, 0.33, 0.37, 163348, 99.96, 67.74, 0.76, 0.84, 17.38, 10.16, NASDAQ Global,2018-08-21,06:47:01
WisdomTree Investments, WETF, 8.13, 8.24, 7.96, 8.12, 0.03, 0.37, 1178585, 13.41, 7.7, 0.12, 1.48, 35.05, -35.3, NASDAQ Global,2018-08-21,06:47:01
Annaly Capital Management, NLY, 10.69, 10.75, 10.67, 10.72, 0.04, 0.37, 10468659, 12.58, 9.95, 1.2, 11.19, 4.22, -9.84, NYSE,2018-08-21,06:47:01
Associated Banc-Corp., ASB, 27.2, 27.5, 26.95, 27.4, 0.1, 0.37, 747972, 29.02, 20.95, 0.6, 2.19, 16.91, 7.87, NYSE,2018-08-21,06:47:01
British American Tobacco ADR, BTI, 53.9, 54.19, 53.83, 53.89, 0.2, 0.37, 768470, 71.44, 48.0, 2.72, 5.04, 2.23, -19.56, NYSE,2018-08-21,06:47:01
Oaktree Capital Group, OAK, 41.0, 41.4, 41.0, 41.2, 0.15, 0.37, 195361, 48.05, 38.8, 2.2, 5.34, 19.25, -2.14, NYSE,2018-08-21,06:47:01
Taylor Morrison Home, TMHC, 19.23, 19.39, 19.09, 19.15, 0.07, 0.37, 554225, 28.42, 18.8, 0.0, 0.0, 12.4, -21.74, NYSE,2018-08-21,06:47:01
Yamana Gold, AUY, 2.75, 2.75, 2.65, 2.71, 0.01, 0.37, 16041495, 3.8, 2.4, 0.02, 0.74, 0.0, -13.14, NYSE,2018-08-21,06:47:01
Consolidated Water, CWCO, 13.85, 13.9, 13.75, 13.85, 0.05, 0.36, 24127, 15.35, 11.2, 0.34, 2.45, 28.85, 9.92, NASDAQ Global,2018-08-21,06:47:01
Incyte, INCY, 69.28, 69.33, 68.31, 69.05, 0.25, 0.36, 1395787, 140.11, 60.23, 0.0, 0.0, 0.0, -27.09, NASDAQ Global,2018-08-21,06:47:01
Independent Bank Group, IBTX, 69.35, 69.9, 68.7, 69.55, 0.25, 0.36, 107419, 79.0, 51.7, 0.56, 0.81, 19.54, 2.88, NASDAQ Global,2018-08-21,06:47:01
Lincoln Electric Holdings, LECO, 93.56, 94.29, 93.5, 93.79, 0.34, 0.36, 200444, 101.34, 81.48, 1.56, 1.66, 23.99, 2.41, NASDAQ Global,2018-08-21,06:47:01
Puma Biotechnology, PBYI, 41.9, 42.35, 40.45, 42.05, 0.15, 0.36, 548490, 136.9, 40.45, 0.0, 0.0, 0.0, -57.46, NASDAQ Global,2018-08-21,06:47:01
Quantenna Communications, QTNA, 16.7, 16.79, 16.55, 16.7, 0.06, 0.36, 157200, 19.08, 9.6, 0.0, 0.0, 19.65, 36.89, NASDAQ Global,2018-08-21,06:47:01
Signature Bank, SBNY, 117.93, 118.58, 116.63, 117.96, 0.42, 0.36, 433439, 161.92, 108.89, 0.0, 0.0, 15.01, -14.06, NASDAQ Global,2018-08-21,06:47:01
Ellington Financial, EFC, 16.45, 16.55, 16.35, 16.53, 0.06, 0.36, 43028, 16.55, 14.12, 1.64, 9.92, 9.27, 13.92, NYSE,2018-08-21,06:47:01
Envision Healthcare, EVHC, 45.0, 45.25, 45.0, 45.12, 0.16, 0.36, 1481645, 52.72, 23.77, 0.0, 0.0, 0.0, 30.56, NYSE,2018-08-21,06:47:01
Haemonetics, HAE, 103.75, 104.59, 102.75, 103.88, 0.37, 0.36, 247955, 108.37, 41.1, 0.0, 0.0, 241.58, 78.86, NYSE,2018-08-21,06:47:01
Interpublic Group, IPG, 22.5, 22.59, 22.32, 22.45, 0.08, 0.36, 2440675, 26.01, 18.3, 0.84, 3.74, 14.87, 11.36, NYSE,2018-08-21,06:47:01
Meritage Homes, MTH, 42.0, 42.27, 41.9, 42.05, 0.15, 0.36, 275833, 55.5, 38.8, 0.0, 0.0, 9.85, -17.87, NYSE,2018-08-21,06:47:01
Quotient Technology, QUOT, 13.9, 14.1, 13.8, 13.95, 0.05, 0.36, 136578, 17.85, 10.35, 0.0, 0.0, 0.0, 18.72, NYSE,2018-08-21,06:47:01
Synovus Financial, SNV, 50.57, 50.88, 50.36, 50.76, 0.18, 0.36, 1025374, 57.4, 40.27, 1.0, 1.97, 18.39, 5.88, NYSE,2018-08-21,06:47:01
Telefonica ADR, TEF, 8.43, 8.46, 8.39, 8.45, 0.03, 0.36, 1060426, 11.0, 8.33, 0.46, 5.49, 12.27, -12.71, NYSE,2018-08-21,06:47:01
W. P. Carey, WPC, 66.28, 66.88, 66.28, 66.52, 0.24, 0.36, 221910, 72.41, 59.23, 4.08, 6.13, 38.69, -3.45, NYSE,2018-08-21,06:47:01
Yum! Brands, YUM, 83.85, 84.36, 83.7, 84.11, 0.3, 0.36, 1427686, 88.07, 72.61, 1.44, 1.71, 17.97, 3.06, NYSE,2018-08-21,06:47:01
AV Homes, AVHI, 21.35, 21.45, 21.35, 21.43, 0.07, 0.35, 34583, 22.02, 14.65, 0.0, 0.0, 0.0, 28.68, NASDAQ Global,2018-08-21,06:47:01
BofI Holding, BOFI, 37.66, 37.94, 37.22, 37.8, 0.13, 0.35, 422859, 45.18, 24.2, 0.0, 0.0, 15.95, 26.42, NASDAQ Global,2018-08-21,06:47:01
First Bank, FRBA, 14.5, 14.65, 14.35, 14.5, 0.05, 0.35, 13789, 15.0, 11.15, 0.12, 0.83, 22.66, 4.69, NASDAQ Global,2018-08-21,06:47:01
Helen of Troy, HELE, 116.1, 117.1, 115.35, 115.9, 0.4, 0.35, 125579, 119.25, 81.1, 0.0, 0.0, 40.46, 20.29, NASDAQ Global,2018-08-21,06:47:01
iClick Interactive Asia Group ADR, ICLK, 5.71, 6.04, 5.7, 5.81, 0.02, 0.35, 93702, 11.4, 5.03, 0.0, 0.0, 0.0, -35.8, NASDAQ Global,2018-08-21,06:47:01
Liberty Global Cl C, LBTYK, 25.95, 26.3, 25.86, 25.92, 0.09, 0.35, 1134742, 37.86, 25.54, 0.0, 0.0, 0.0, -23.4, NASDAQ Global,2018-08-21,06:47:01
LogMeIn, LOGM, 78.85, 79.75, 78.6, 79.17, 0.27, 0.35, 733716, 134.8, 77.05, 1.2, 1.52, 30.34, -30.85, NASDAQ Global,2018-08-21,06:47:01
McGrath RentCorp, MGRC, 57.86, 58.23, 57.11, 57.93, 0.2, 0.35, 89284, 68.79, 38.06, 1.36, 2.35, 8.58, 23.31, NASDAQ Global,2018-08-21,06:47:01
PayPal Holdings, PYPL, 85.74, 86.0, 84.9, 85.75, 0.3, 0.35, 3844762, 92.35, 58.76, 0.0, 0.0, 51.35, 16.48, NASDAQ Global,2018-08-21,06:47:01
RigNet, RNET, 14.2, 14.3, 13.95, 14.3, 0.05, 0.35, 75444, 19.1, 10.03, 0.0, 0.0, 0.0, -4.35, NASDAQ Global,2018-08-21,06:47:01
Sinclair Broadcast Group Cl A, SBGI, 28.7, 29.1, 28.65, 28.8, 0.1, 0.35, 1028757, 40.15, 25.13, 0.72, 2.5, 5.42, -23.91, NASDAQ Global,2018-08-21,06:47:01
Air Lease, AL, 45.57, 45.69, 45.24, 45.62, 0.16, 0.35, 674248, 50.7, 38.46, 0.4, 0.88, 6.37, -5.14, NYSE,2018-08-21,06:47:01
Ametek, AME, 76.39, 76.83, 76.3, 76.58, 0.27, 0.35, 814309, 79.32, 61.77, 0.56, 0.73, 23.21, 5.67, NYSE,2018-08-21,06:47:01
Crown Castle International, CCI, 113.95, 114.52, 112.99, 114.26, 0.4, 0.35, 1755487, 114.97, 98.85, 4.2, 3.68, 119.59, 2.93, NYSE,2018-08-21,06:47:01
DXC Technology, DXC, 87.38, 87.85, 86.6, 87.68, 0.31, 0.35, 1092624, 93.28, 71.66, 0.76, 0.87, 13.72, 6.82, NYSE,2018-08-21,06:47:01
Fidelity National Information Services, FIS, 107.01, 107.71, 106.61, 107.48, 0.38, 0.35, 1477733, 109.95, 89.31, 1.28, 1.19, 25.05, 14.23, NYSE,2018-08-21,06:47:01
Lincoln National, LNC, 65.24, 65.8, 65.16, 65.47, 0.23, 0.35, 900750, 86.68, 61.18, 1.32, 2.02, 7.32, -14.83, NYSE,2018-08-21,06:47:01
M.D.C. Holdings, MDC, 31.4, 31.7, 31.4, 31.49, 0.11, 0.35, 181155, 35.18, 26.45, 1.2, 3.81, 9.53, -1.22, NYSE,2018-08-21,06:47:01
National Fuel Gas, NFG, 56.91, 57.33, 56.72, 56.89, 0.2, 0.35, 378749, 59.9, 48.31, 1.7, 2.99, 12.31, 3.61, NYSE,2018-08-21,06:47:01
Spartan Energy Acquisition, SPAQ.U, 10.08, 10.15, 10.08, 10.12, 0.03, 0.35, 42780, 10.15, 10.05, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-21,06:47:01
Textainer Group Holdings, TGH, 14.3, 14.55, 14.15, 14.3, 0.05, 0.35, 166413, 26.5, 13.5, 0.12, 0.84, 11.44, -33.49, NYSE,2018-08-21,06:47:01
Versum Materials, VSM, 37.56, 37.73, 37.36, 37.65, 0.13, 0.35, 295942, 42.74, 33.06, 0.24, 0.64, 21.89, -0.53, NYSE,2018-08-21,06:47:01
Walker&Dunlop, WD, 54.76, 55.05, 54.15, 54.82, 0.19, 0.35, 124854, 61.44, 42.66, 1.0, 1.82, 8.36, 15.41, NYSE,2018-08-21,06:47:01
Bank OZK, OZK, 40.71, 41.04, 40.37, 40.93, 0.14, 0.34, 511339, 53.7, 38.43, 0.8, 1.95, 11.18, -15.52, NASDAQ Global,2018-08-21,06:47:01
CalAmp, CAMP, 23.57, 23.6, 23.23, 23.5, 0.08, 0.34, 259857, 25.45, 17.52, 0.0, 0.0, 30.52, 9.66, NASDAQ Global,2018-08-21,06:47:01
CIM Commerical Trust, CMCT, 15.4, 15.4, 15.25, 15.25, 0.05, 0.34, 988, 20.45, 11.75, 0.5, 3.28, 10.17, -20.15, NASDAQ Global,2018-08-21,06:47:01
Corvel, CRVL, 59.35, 59.75, 58.95, 59.5, 0.2, 0.34, 23792, 61.2, 46.45, 0.0, 0.0, 29.31, 12.48, NASDAQ Global,2018-08-21,06:47:01
HomeStreet, HMST, 29.55, 29.8, 29.32, 29.6, 0.1, 0.34, 54813, 32.6, 24.2, 0.0, 0.0, 12.98, 2.25, NASDAQ Global,2018-08-21,06:47:01
Liberty Global Cl A, LBTYA, 26.6, 26.99, 26.59, 26.63, 0.09, 0.34, 1310044, 39.73, 26.28, 0.0, 0.0, 0.0, -25.7, NASDAQ Global,2018-08-21,06:47:01
National Commerce, NCOM, 44.25, 44.9, 44.25, 44.65, 0.15, 0.34, 74082, 48.6, 38.02, 0.0, 0.0, 26.9, 10.93, NASDAQ Global,2018-08-21,06:47:01
PRA Health Sciences, PRAH, 101.65, 102.24, 100.79, 102.03, 0.35, 0.34, 442185, 108.02, 73.23, 0.0, 0.0, 59.67, 12.03, NASDAQ Global,2018-08-21,06:47:01
TriState Capital Holdings, TSC, 29.25, 29.5, 28.9, 29.45, 0.1, 0.34, 71256, 30.1, 20.3, 0.0, 0.0, 18.29, 28.04, NASDAQ Global,2018-08-21,06:47:01
Century Communities, CCS, 29.25, 29.55, 28.9, 29.25, 0.1, 0.34, 103954, 36.0, 21.9, 0.0, 0.0, 10.68, -5.95, NYSE,2018-08-21,06:47:01
China Life Insurance ADR, LFC, 11.83, 11.91, 11.79, 11.91, 0.04, 0.34, 385629, 17.85, 11.52, 0.32, 2.67, 11.28, -23.7, NYSE,2018-08-21,06:47:01
Credit Suisse Group ADR, CS, 14.83, 14.9, 14.81, 14.86, 0.05, 0.34, 1173388, 19.98, 14.37, 0.25, 1.68, 0.0, -16.75, NYSE,2018-08-21,06:47:01
Hawaiian Electric Industries, HE, 35.55, 35.72, 35.43, 35.57, 0.12, 0.34, 369763, 38.72, 31.72, 1.24, 3.49, 21.69, -1.6, NYSE,2018-08-21,06:47:01
Helix Energy Solutions Group, HLX, 8.9, 9.05, 8.82, 8.97, 0.03, 0.34, 1214521, 10.42, 5.44, 0.0, 0.0, 19.5, 18.97, NYSE,2018-08-21,06:47:01
L3 Technologies, LLL, 211.0, 211.85, 210.35, 211.1, 0.72, 0.34, 285490, 218.71, 177.63, 3.2, 1.52, 25.8, 6.7, NYSE,2018-08-21,06:47:01
McCormick Com. Vtg., MKCV, 125.4, 126.6, 125.4, 126.28, 0.43, 0.34, 830, 126.6, 93.63, 2.08, 1.65, 20.11, 25.65, NYSE,2018-08-21,06:47:01
Nautilus, NLS, 14.85, 15.1, 14.75, 14.8, 0.05, 0.34, 167293, 17.45, 11.3, 0.0, 0.0, 17.77, 10.86, NYSE,2018-08-21,06:47:01
Nu Skin Enterprises Cl A, NUS, 79.91, 80.49, 79.39, 80.02, 0.27, 0.34, 218229, 88.68, 55.37, 1.46, 1.82, 30.43, 17.28, NYSE,2018-08-21,06:47:01
Rexford Industrial Realty, REXR, 32.36, 32.36, 32.1, 32.33, 0.11, 0.34, 533159, 32.91, 26.32, 0.64, 1.98, 87.38, 10.87, NYSE,2018-08-21,06:47:01
SiteOne Landscape Supply, SITE, 89.36, 89.99, 88.25, 89.25, 0.3, 0.34, 571646, 95.49, 48.19, 0.0, 0.0, 57.37, 16.36, NYSE,2018-08-21,06:47:01
Southern Copper, SCCO, 43.83, 44.1, 43.49, 43.78, 0.15, 0.34, 713898, 58.09, 38.34, 1.6, 3.65, 33.94, -7.73, NYSE,2018-08-21,06:47:01
Target, TGT, 83.2, 83.47, 82.53, 83.32, 0.28, 0.34, 5209864, 84.14, 53.9, 2.56, 3.07, 15.29, 27.69, NYSE,2018-08-21,06:47:01
Waddell&Reed Financial, WDR, 20.71, 20.9, 20.59, 20.72, 0.07, 0.34, 688432, 23.82, 17.53, 1.0, 4.83, 10.79, -7.25, NYSE,2018-08-21,06:47:01
Bank of Marin Bancorp, BMRC, 87.35, 87.95, 86.8, 87.6, 0.3, 0.34, 8846, 90.85, 62.38, 1.28, 1.46, 28.91, 28.82, NASDAQ Capital,2018-08-21,06:47:01
Denny's, DENN, 14.89, 14.99, 14.84, 14.89, 0.05, 0.34, 92649, 17.75, 11.31, 0.0, 0.0, 22.91, 12.46, NASDAQ Capital,2018-08-21,06:47:01
ONE Group Hospitality, STKS, 2.95, 3.0, 2.89, 2.96, 0.01, 0.34, 17874, 3.1, 1.31, 0.0, 0.0, 0.0, 23.85, NASDAQ Capital,2018-08-21,06:47:01
Dunkin' Brands Group, DNKN, 72.6, 72.71, 72.23, 72.54, 0.24, 0.33, 381633, 73.49, 50.89, 1.39, 1.92, 18.18, 12.52, NASDAQ Global,2018-08-21,06:47:01
EchoStar, SATS, 48.28, 48.63, 47.95, 48.48, 0.16, 0.33, 132785, 62.29, 43.33, 0.0, 0.0, 11.63, -19.07, NASDAQ Global,2018-08-21,06:47:01
First Interstate BancSystem Cl A, FIBK, 45.5, 45.75, 45.25, 45.55, 0.15, 0.33, 285007, 45.75, 33.33, 1.12, 2.46, 18.37, 13.73, NASDAQ Global,2018-08-21,06:47:01
II-VI, IIVI, 45.6, 45.98, 45.3, 45.8, 0.15, 0.33, 306158, 53.08, 34.05, 0.0, 0.0, 34.18, -2.45, NASDAQ Global,2018-08-21,06:47:01
Lumentum Holdings, LITE, 59.75, 60.3, 59.01, 60.15, 0.2, 0.33, 1096000, 74.4, 41.95, 0.0, 0.0, 16.17, 23.01, NASDAQ Global,2018-08-21,06:47:01
Prudential Bancorp, PBIP, 18.49, 18.49, 18.35, 18.44, 0.06, 0.33, 4424, 19.87, 16.04, 0.2, 1.08, 25.13, 4.77, NASDAQ Global,2018-08-21,06:47:01
Sanmina, SANM, 30.2, 30.5, 30.05, 30.3, 0.1, 0.33, 162753, 39.4, 24.6, 0.0, 0.0, 0.0, -8.18, NASDAQ Global,2018-08-21,06:47:01
Aetna, AET, 199.0, 199.95, 198.89, 199.52, 0.66, 0.33, 896915, 199.95, 149.69, 2.0, 1.0, 18.82, 10.6, NYSE,2018-08-21,06:47:01
Alteryx Cl A, AYX, 54.86, 55.31, 53.8, 54.82, 0.18, 0.33, 654439, 57.43, 18.64, 0.0, 0.0, 0.0, 116.94, NYSE,2018-08-21,06:47:01
Aquantia, AQ, 12.12, 12.38, 11.99, 12.2, 0.04, 0.33, 124371, 18.49, 9.01, 0.0, 0.0, 0.0, 7.68, NYSE,2018-08-21,06:47:01
Campbell Soup, CPB, 42.17, 42.55, 41.94, 42.18, 0.14, 0.33, 2072455, 54.37, 32.63, 1.4, 3.32, 26.53, -12.33, NYSE,2018-08-21,06:47:01
Harris Corp., HRS, 165.66, 166.22, 164.38, 165.21, 0.55, 0.33, 426194, 170.54, 117.46, 2.28, 1.38, 27.9, 16.63, NYSE,2018-08-21,06:47:01
Lloyds Banking Group ADR, LYG, 3.06, 3.1, 3.06, 3.08, 0.01, 0.33, 3506267, 4.21, 3.02, 0.11, 3.62, 10.97, -17.87, NYSE,2018-08-21,06:47:01
McDonald's, MCD, 161.29, 162.16, 161.1, 161.68, 0.53, 0.33, 2104176, 178.7, 146.84, 4.04, 2.5, 23.74, -6.07, NYSE,2018-08-21,06:47:01
nVent Electric, NVT, 27.38, 27.91, 27.29, 27.39, 0.09, 0.33, 274787, 29.84, 21.0, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-21,06:47:01
Oasis Petroleum, OAS, 12.05, 12.26, 12.01, 12.12, 0.04, 0.33, 5446024, 13.9, 6.69, 0.0, 0.0, 0.0, 44.11, NYSE,2018-08-21,06:47:01
On Deck Capital, ONDK, 9.09, 9.23, 8.89, 9.03, 0.03, 0.33, 705110, 9.41, 4.11, 0.0, 0.0, 180.6, 57.32, NYSE,2018-08-21,06:47:01
Realogy Holdings, RLGY, 21.32, 21.55, 21.2, 21.31, 0.07, 0.33, 1038557, 35.0, 20.02, 0.36, 1.69, 7.03, -19.58, NYSE,2018-08-21,06:47:01
Western Gas Equity Partners, WGP, 35.97, 36.16, 35.84, 36.09, 0.12, 0.33, 228834, 42.92, 31.63, 2.33, 6.46, 21.74, -2.88, NYSE,2018-08-21,06:47:01
Sound Financial Bancorp, SFBC, 40.25, 40.25, 40.25, 40.25, 0.13, 0.33, 534, 40.87, 31.15, 0.56, 1.39, 17.2, 18.3, NASDAQ Capital,2018-08-21,06:47:01
Citrix Systems, CTXS, 110.73, 111.56, 110.45, 111.21, 0.35, 0.32, 737953, 116.81, 74.26, 0.0, 0.0, 182.31, 26.38, NASDAQ Global,2018-08-21,06:47:01
Healthcare Services Group, HCSG, 41.29, 41.48, 40.81, 41.33, 0.13, 0.32, 452364, 56.2, 35.04, 0.78, 1.88, 44.39, -21.6, NASDAQ Global,2018-08-21,06:47:01
Iconix Brand Group, ICON, 0.43, 0.44, 0.41, 0.44, 0.0, 0.32, 285924, 5.99, 0.38, 0.0, 0.0, 0.0, -65.89, NASDAQ Global,2018-08-21,06:47:01
Argo Group International Holdings, ARGO, 61.65, 62.05, 61.4, 61.75, 0.2, 0.32, 84843, 65.9, 48.83, 1.08, 1.75, 63.8, 15.19, NYSE,2018-08-21,06:47:01
